House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,Kitchen_kW,AC_BR_kW,AC_LR_kW,AC_MBR_kW
House4,2018-12-25 15:00:00,0.8213033333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018783333333333323,0.12927666666666668,0.007831666666666669,0.03212666666666671,0.011661666666666664
House4,2018-12-25 16:00:00,1.3627016666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001654999999999998,0.271025,0.4206516666666669,0.0478,0.012158333333333346
House4,2018-12-25 17:00:00,0.9995549999999996,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018466666666666664,0.3261750000000001,0.006509999999999996,0.050785,0.01186666666666667
House4,2018-12-25 18:00:00,0.9823566666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016799999999999994,0.2239033333333333,0.006631666666666665,0.05289833333333333,0.011840000000000005
House4,2018-12-25 19:00:00,0.9190366666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016633333333333335,0.14369500000000002,0.006438333333333335,0.05313166666666665,0.012031666666666668
House4,2018-12-25 20:00:00,1.0640283333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015066666666666664,0.27966166666666675,0.0063950000000000005,0.05367,0.01229
House4,2018-12-25 21:00:00,1.5981049999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015283333333333336,0.3928383333333333,0.21376666666666672,0.053369999999999966,0.01276
House4,2018-12-25 22:00:00,1.6081166666666669,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001156666666666666,0.39596166666666666,0.6916749999999999,0.02618333333333336,0.013196666666666669
House4,2018-12-25 23:00:00,1.4519400000000005,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012366666666666665,0.3719383333333334,0.6227583333333333,0.023075,0.015928333333333333
House4,2018-12-26 00:00:00,1.3598083333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0011916666666666668,0.2991716666666668,0.6078649999999999,0.02373500000000001,0.01584
House4,2018-12-26 01:00:00,1.2622283333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001203333333333334,0.2952816666666668,0.5953816666666667,0.023375000000000014,0.015503333333333334
House4,2018-12-26 02:00:00,1.1224200000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012300000000000006,0.23786,0.5787883333333333,0.02340833333333334,0.015456666666666662
House4,2018-12-26 03:00:00,1.0096383333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012666666666666664,0.2877183333333334,0.4095099999999995,0.023254999999999984,0.015373333333333334
House4,2018-12-26 04:00:00,0.8721533333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013166666666666667,0.19878833333333332,0.33578666666666623,0.023129999999999987,0.015251666666666669
House4,2018-12-26 05:00:00,1.1002549999999995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012050000000000008,0.10483833333333337,0.6568416666666668,0.022908333333333333,0.015190000000000006
House4,2018-12-26 06:00:00,0.8937416666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014266666666666664,0.10786666666666664,0.4681866666666666,0.021544999999999998,0.01486500000000001
House4,2018-12-26 07:00:00,0.7016316666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001488333333333334,0.20009333333333326,0.06832666666666665,0.04706500000000001,0.013581666666666662
House4,2018-12-26 08:00:00,0.5375049999999999,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016283333333333332,0.15447666666666665,0.0075400000000000016,0.05034499999999999,0.014604999999999996
House4,2018-12-26 09:00:00,0.5185316666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016783333333333314,0.11357499999999998,0.007676666666666661,0.051015000000000005,0.014650000000000003
House4,2018-12-26 10:00:00,0.8198783333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001813333333333332,0.2494116666666667,0.007596666666666669,0.0505233333333333,0.022890000000000004
House4,2018-12-26 11:00:00,1.0085133333333338,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017733333333333327,0.2568383333333333,0.007591666666666662,0.05020499999999999,0.01672
House4,2018-12-26 12:00:00,0.9032900000000004,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001875,0.1587416666666666,0.007603333333333333,0.04998166666666667,0.01216166666666666
House4,2018-12-26 13:00:00,0.7785750000000001,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019149999999999992,0.2472433333333334,0.007494999999999998,0.05052166666666666,0.011708333333333328
House4,2018-12-26 14:00:00,0.7191816666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018349999999999992,0.1563366666666667,0.007533333333333327,0.04992333333333333,0.011543333333333327
House4,2018-12-26 15:00:00,0.5429116666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008616666666666665,0.12850499999999998,0.003473333333333335,0.015149999999999997,0.0054316666666666714
House4,2018-12-26 16:00:00,0.90717,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017816666666666664,0.2537816666666667,0.00784833333333333,0.01921000000000001,0.011945000000000004
House4,2018-12-26 17:00:00,0.5868883333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001666666666666665,0.09367333333333333,0.007958333333333333,0.031933333333333334,0.011718333333333322
House4,2018-12-26 18:00:00,0.5600000000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016633333333333335,0.101775,0.00790833333333333,0.06611333333333334,0.013558333333333328
House4,2018-12-26 19:00:00,0.9846816666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016366666666666652,0.29763166666666657,0.007935,0.052754999999999996,0.01503833333333333
House4,2018-12-26 20:00:00,0.7957916666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001646666666666666,0.2911650000000001,0.007889999999999998,0.05344333333333332,0.015031666666666669
House4,2018-12-26 21:00:00,1.031095,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017299999999999991,0.29987833333333325,0.008213333333333331,0.0534666666666667,0.015278333333333328
House4,2018-12-26 22:00:00,2.988744999999999,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001083333333333333,0.3214133333333333,0.013458333333333327,1.97718,0.017271666666666668
House4,2018-12-26 23:00:00,1.4010233333333335,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001201666666666667,0.1655566666666667,0.6840849999999999,0.12273666666666667,0.015624999999999991
House4,2018-12-27 00:00:00,1.2445633333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012350000000000002,0.22782,0.7099800000000002,0.023391666666666682,0.01569
House4,2018-12-27 01:00:00,1.1844066666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0012266666666666671,0.2137133333333334,0.6725583333333331,0.023185,0.015569999999999997
House4,2018-12-27 02:00:00,0.9947833333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001326666666666666,0.3879116666666668,0.30933999999999995,0.02295999999999999,0.015466666666666663
House4,2018-12-27 03:00:00,0.9159016666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00148,0.3920933333333333,0.006148333333333331,0.02229,0.015399999999999997
House4,2018-12-27 04:00:00,0.6558216666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015466666666666671,0.2856,0.00605833333333333,0.02205333333333335,0.015111666666666669
House4,2018-12-27 05:00:00,0.7112749999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014116666666666663,0.2714066666666667,0.006211666666666666,0.04391833333333333,0.014978333333333331
House4,2018-12-27 06:00:00,1.1572549999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001301666666666667,0.117285,0.6160566666666666,0.05305333333333332,0.01506
House4,2018-12-27 07:00:00,1.0822133333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015300000000000001,0.2884783333333333,0.408815,0.05350666666666667,0.0233
House4,2018-12-27 08:00:00,1.1360366666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014883333333333324,0.213935,0.5600066666666665,0.0676016666666667,0.016193333333333337
House4,2018-12-27 09:00:00,0.7794133333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015833333333333324,0.14738166666666666,0.2787850000000004,0.06738000000000002,0.011925000000000005
House4,2018-12-27 10:00:00,0.8299066666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017616666666666657,0.2587716666666667,0.007258333333333329,0.06706000000000004,0.014666666666666672
House4,2018-12-27 11:00:00,0.8427166666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017566666666666655,0.1899166666666665,0.007576666666666666,0.06456666666666669,0.014871666666666672
House4,2018-12-27 12:00:00,0.8367650000000002,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016983333333333327,0.17581166666666667,0.007349999999999998,0.05057166666666668,0.014844999999999997
House4,2018-12-27 13:00:00,0.8509833333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001593333333333333,0.3079066666666666,0.007069999999999998,0.051623333333333334,0.014710000000000006
House4,2018-12-27 14:00:00,0.9247616666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016599999999999994,0.172975,0.007221666666666665,0.050758333333333336,0.014883333333333337
House4,2018-12-27 15:00:00,1.1176183333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015550000000000002,0.2634383333333333,0.0072599999999999965,0.04894999999999998,0.014678333333333324
House4,2018-12-27 16:00:00,1.4132549999999997,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016683333333333329,0.2417683333333333,0.007234999999999998,0.04915833333333332,0.014918333333333329
House4,2018-12-27 17:00:00,1.6040316666666663,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017216666666666665,0.24633500000000005,0.00717833333333333,0.04637833333333335,0.014318333333333329
House4,2018-12-27 18:00:00,1.5668516666666672,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018700000000000004,0.2740883333333332,0.008061666666666667,0.055408333333333316,0.01521
House4,2018-12-27 19:00:00,1.4314333333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019233333333333329,0.21737333333333336,0.008233333333333332,0.03627166666666667,0.014946666666666676
House4,2018-12-27 20:00:00,1.5524733333333336,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016950000000000005,0.2946349999999998,0.008473333333333331,0.03851666666666666,0.015246666666666662
House4,2018-12-27 21:00:00,1.92643,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019333333333333325,0.18977833333333333,0.008218333333333333,0.06965666666666669,0.01582166666666666
House4,2018-12-27 22:00:00,2.7597366666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.002163333333333334,0.2384666666666667,0.008228333333333329,0.07246333333333334,0.016923333333333342
House4,2018-12-27 23:00:00,3.276625,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017633333333333325,0.2513850000000001,0.6806099999999999,0.056113333333333314,0.017466666666666658
House4,2018-12-28 00:00:00,3.163178333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013966666666666665,0.23013000000000003,0.7784216666666666,0.056150000000000005,0.017353333333333342
House4,2018-12-28 01:00:00,3.1771233333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013816666666666658,0.3126483333333333,0.7310800000000001,0.056178333333333316,0.017411666666666662
House4,2018-12-28 02:00:00,3.0916883333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001386666666666666,0.25877999999999995,0.6927666666666664,0.05641000000000002,0.017293333333333334
House4,2018-12-28 03:00:00,3.124480000000001,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013283333333333333,0.19812333333333326,0.7515483333333335,0.04937000000000004,0.01738666666666667
House4,2018-12-28 04:00:00,2.810976666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013466666666666664,0.22640999999999994,0.7879716666666666,0.024071666666666658,0.01724833333333333
House4,2018-12-28 05:00:00,2.309436666666666,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013933333333333337,0.11795666666666665,0.4990599999999998,0.022988333333333333,0.016556666666666664
House4,2018-12-28 06:00:00,1.806676666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016116666666666662,0.11681666666666668,0.35155,0.021375,0.015791666666666666
House4,2018-12-28 07:00:00,2.1701816666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016250000000000006,0.18236333333333332,0.50327,0.021800000000000003,0.016206666666666657
House4,2018-12-28 08:00:00,2.3993783333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015699999999999991,0.26788999999999985,0.6468,0.02138,0.01631666666666667
House4,2018-12-28 09:00:00,1.9169566666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001756666666666666,0.2371616666666667,0.006723333333333328,0.04969333333333332,0.015746666666666662
House4,2018-12-28 10:00:00,1.2762383333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017500000000000007,0.169035,0.0065999999999999965,0.05052166666666665,0.013430000000000004
House4,2018-12-28 11:00:00,0.9922683333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017433333333333328,0.1407916666666667,0.006718333333333334,0.04879999999999998,0.023285000000000004
House4,2018-12-28 12:00:00,1.09022,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016966666666666653,0.21712166666666669,0.006626666666666671,0.04924166666666667,0.014006666666666666
House4,2018-12-28 13:00:00,1.31943,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016716666666666655,0.3655366666666666,0.006653333333333335,0.05275333333333335,0.012343333333333328
House4,2018-12-28 14:00:00,1.6597349999999995,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001466666666666667,0.21006333333333327,0.39598833333333344,0.05334666666666665,0.012908333333333329
House4,2018-12-28 15:00:00,2.050928333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0013849999999999984,0.233005,0.7789183333333333,0.053405,0.013238333333333336
House4,2018-12-28 16:00:00,2.0541616666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001331666666666667,0.23367666666666664,0.7685616666666665,0.054104999999999986,0.012963333333333334
House4,2018-12-28 17:00:00,1.9431599999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001225,0.31719166666666665,0.7637833333333336,0.07000666666666668,0.012800000000000013
House4,2018-12-28 18:00:00,1.4518883333333332,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0008316666666666665,0.2440333333333333,0.44940666666666657,0.033069999999999995,0.008575
House4,2018-12-28 19:00:00,1.2691683333333328,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0014233333333333324,0.1879316666666667,0.4311383333333333,0.04258333333333333,0.011884999999999995
House4,2018-12-28 20:00:00,0.6188866666666669,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017733333333333325,0.1818966666666668,0.006381666666666666,0.022416666666666668,0.010353333333333334
House4,2018-12-28 21:00:00,0.4686616666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001754999999999999,0.060766666666666684,0.006355,0.02182666666666666,0.010044999999999998
House4,2018-12-28 22:00:00,0.8489283333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017899999999999997,0.20968166666666668,0.046535,0.03988500000000002,0.010448333333333336
House4,2018-12-28 23:00:00,2.555858333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0016449999999999998,0.3528433333333333,0.7812100000000001,0.04194833333333334,0.01218
House4,2018-12-29 00:00:00,2.7849050000000006,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017349999999999998,0.26643,0.7712233333333331,0.02490999999999999,0.012706666666666666
House4,2018-12-29 01:00:00,2.3233099999999998,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018566666666666668,0.190835,0.3811866666666669,0.024873333333333327,0.012275000000000006
House4,2018-12-29 02:00:00,2.1710466666666672,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018316666666666663,0.14787666666666668,0.3796850000000002,0.024864999999999984,0.01214666666666667
House4,2018-12-29 03:00:00,2.2018616666666664,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018183333333333333,0.22462,0.395615,0.024961666666666653,0.012208333333333326
House4,2018-12-29 04:00:00,2.17727,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018066666666666665,0.2052533333333333,0.4031433333333335,0.024791666666666656,0.012186666666666663
House4,2018-12-29 05:00:00,2.0715016666666672,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00184,0.07090999999999997,0.3898566666666667,0.024008333333333336,0.011951666666666671
House4,2018-12-29 06:00:00,2.0129266666666665,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001905,0.12915333333333334,0.4488066666666665,0.05201166666666666,0.011626666666666664
House4,2018-12-29 07:00:00,2.6585150000000017,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0017566666666666668,0.2578216666666667,0.9367100000000002,0.05443833333333335,0.012294999999999995
House4,2018-12-29 08:00:00,0.6424166666666677,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.00045,0.10959500000000016,0.1807783333333328,0.012511666666666628,0.003334999999999992
House4,2018-12-29 09:00:00,2.025723333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0018983333333333333,0.2379816666666668,0.5381199999999999,0.02572000000000001,0.013106666666666673
House4,2018-12-29 10:00:00,1.0056633333333331,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0019883333333333333,0.1867550000000001,0.006761666666666666,0.05289833333333331,0.012176666666666666
House4,2018-12-29 11:00:00,0.7729366666666667,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0020966666666666664,0.13049666666666662,0.006691666666666661,0.05183000000000002,0.01185
House4,2018-12-29 12:00:00,0.7384733333333334,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.001824999999999999,0.2384316666666667,0.0063833333333333285,0.05148333333333332,0.01167666666666667
House4,2018-12-29 13:00:00,0.9061316666666668,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0015066666666666664,0.2468900000000001,0.0057649999999999976,0.024155000000000003,0.009571666666666666
House4,2018-12-29 14:00:00,0.9001933333333333,5445.01,2,2005,10.0,Yes,7,4.0,1.0,1.0,1.0,3 phase,7,4,1,2,7,0,6,3,2,10,10,1,0,1,55,2,0.0020166666666666675,0.2707266666666666,0.007638333333333335,0.050404999999999985,0.011670000000000005
