House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_DNR_kW,Kitchen_kW
House33,2018-11-12 06:00:00,0.16565333333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.018175,0.002623333333333332,0.13346333333333335
House33,2018-11-12 07:00:00,0.14131333333333346,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010291666666666656,0.0012350000000000002,0.0636033333333332
House33,2018-11-12 08:00:00,0.13462666666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.012256666666666666,0.0010333333333333334,0.08653166666666673
House33,2018-11-12 09:00:00,0.09812333333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008118333333333333,0.0011966666666666662,0.0014699999999999995
House33,2018-11-12 10:00:00,0.1809916666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016011666666666664,0.0009316666666666664,0.156255
House33,2018-11-12 11:00:00,0.17360999999999996,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01720333333333333,0.0012866666666666664,0.14460499999999998
House33,2018-11-12 12:00:00,0.2175,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015898333333333337,0.0017250000000000008,0.12524833333333332
House33,2018-11-12 13:00:00,0.22769833333333325,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.018181666666666648,0.0028149999999999985,0.09511666666666672
House33,2018-11-12 14:00:00,0.1569266666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01527666666666667,0.0024016666666666657,0.06668166666666668
House33,2018-11-12 15:00:00,0.358175,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02867666666666667,0.0040466666666666646,0.09739
House33,2018-11-12 16:00:00,0.301815,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.023186666666666668,0.0022783333333333323,0.1967033333333333
House33,2018-11-12 17:00:00,0.15541166666666673,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.022540000000000008,0.0022583333333333344,0.1074716666666667
House33,2018-11-12 18:00:00,0.18847666666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02200333333333333,0.0020883333333333327,0.11155666666666668
House33,2018-11-12 19:00:00,0.1440333333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016216666666666664,0.0010383333333333334,0.10675666666666668
House33,2018-11-12 20:00:00,0.15740000000000004,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.014466666666666659,0.0009500000000000002,0.082865
House33,2018-11-12 21:00:00,0.16298499999999996,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.017575,0.0012033333333333338,0.09281999999999994
House33,2018-11-12 22:00:00,0.14645999999999992,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.013460000000000005,0.0015333333333333345,0.07572666666666668
House33,2018-11-12 23:00:00,0.10060666666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008786666666666668,0.0022266666666666663,0.04366333333333327
House33,2018-11-13 00:00:00,0.1368083333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.012833333333333346,0.0025216666666666647,0.10726
House33,2018-11-13 01:00:00,0.07244666666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.006513333333333333,0.002796666666666668,0.0015800000000000007
House33,2018-11-13 02:00:00,0.134905,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.013268333333333335,0.0022783333333333358,0.10393499999999996
House33,2018-11-13 03:00:00,0.07447000000000001,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.006729999999999999,0.0024283333333333357,0.0015566666666666678
House33,2018-11-13 04:00:00,0.13571833333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.013053333333333335,0.002275000000000003,0.10312833333333332
House33,2018-11-13 05:00:00,0.07038333333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.007110000000000002,0.002461666666666668,0.0015666666666666676
House33,2018-11-13 06:00:00,0.2923866666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02097166666666667,0.002365,0.2595083333333333
House33,2018-11-13 07:00:00,0.29368333333333324,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01437333333333334,0.004623333333333334,0.19283500000000006
House33,2018-11-13 08:00:00,0.12905166666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.012008333333333331,0.0011516666666666665,0.07252000000000007
House33,2018-11-13 09:00:00,0.2343683333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015361666666666671,0.0009266666666666668,0.20552166666666674
House33,2018-11-13 10:00:00,0.13941999999999993,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.012221666666666664,0.0009833333333333324,0.101465
House33,2018-11-13 11:00:00,0.12026833333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01035166666666667,0.0010383333333333338,0.06261833333333336
House33,2018-11-13 12:00:00,0.40065333333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01792000000000001,0.004596666666666662,0.2948216666666667
House33,2018-11-13 13:00:00,0.11386666666666673,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011803333333333315,0.0016883333333333314,0.08509166666666677
House33,2018-11-13 14:00:00,0.13461666666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.00907,0.002295,0.08486833333333331
House33,2018-11-13 15:00:00,0.15579833333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016526666666666672,0.003198333333333331,0.13607333333333332
House33,2018-11-13 16:00:00,0.0751966666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010343333333333331,0.0036183333333333328,0.03564500000000001
House33,2018-11-13 17:00:00,0.11929333333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.014376666666666666,0.0036766666666666658,0.079465
House33,2018-11-13 18:00:00,0.17002666666666671,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02157333333333333,0.0024199999999999994,0.13325499999999998
House33,2018-11-13 19:00:00,0.14827333333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015405000000000009,0.0015983333333333336,0.073415
House33,2018-11-13 20:00:00,0.11135833333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015781666666666666,0.002365000000000001,0.03000000000000002
House33,2018-11-13 21:00:00,0.11925500000000006,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016083333333333342,0.0018966666666666672,0.05380333333333335
House33,2018-11-13 22:00:00,0.12267333333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011151666666666666,0.0015149999999999992,0.046768333333333335
House33,2018-11-13 23:00:00,0.09582833333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008118333333333335,0.0021433333333333348,0.035011666666666635
House33,2018-11-14 00:00:00,0.09835666666666662,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008230000000000003,0.0020800000000000003,0.03954999999999997
House33,2018-11-14 01:00:00,0.09545666666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0077800000000000065,0.002068333333333336,0.03623499999999998
House33,2018-11-14 02:00:00,0.10085000000000004,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0082,0.0020416666666666686,0.04697166666666664
House33,2018-11-14 03:00:00,0.10768166666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.00871166666666667,0.0019933333333333344,0.055480000000000036
House33,2018-11-14 04:00:00,0.10200333333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008255,0.002036666666666667,0.04664999999999999
House33,2018-11-14 05:00:00,0.10134,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009168333333333334,0.0022150000000000013,0.036713333333333334
House33,2018-11-14 06:00:00,0.15871000000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.014813333333333331,0.002505000000000001,0.0920516666666667
House33,2018-11-14 07:00:00,0.12883333333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010910000000000005,0.0013450000000000016,0.05635833333333332
House33,2018-11-14 08:00:00,0.15060666666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.013478333333333335,0.0012516666666666663,0.08472833333333338
House33,2018-11-14 09:00:00,0.10515,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009513333333333334,0.0012766666666666662,0.04851999999999999
House33,2018-11-14 10:00:00,0.13284833333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01172833333333334,0.0010049999999999998,0.06605666666666668
House33,2018-11-14 11:00:00,0.14203833333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011968333333333327,0.0010333333333333334,0.05796500000000002
House33,2018-11-14 12:00:00,0.11215,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009971666666666669,0.0011316666666666669,0.05037166666666667
House33,2018-11-14 13:00:00,0.10491166666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008620000000000004,0.0017083333333333328,0.05112666666666667
House33,2018-11-14 14:00:00,0.1599849999999999,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.012866666666666663,0.0007766666666666668,0.08407833333333332
House33,2018-11-14 15:00:00,0.3135933333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.025345,0.0024683333333333324,0.054803333333333336
House33,2018-11-14 16:00:00,0.36469833333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.029894999999999998,0.0020716666666666665,0.05538499999999999
House33,2018-11-14 17:00:00,0.29985500000000004,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02892166666666666,0.001671666666666667,0.03432499999999999
House33,2018-11-14 18:00:00,0.12244166666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01713166666666667,0.0034549999999999997,0.05448833333333333
House33,2018-11-14 19:00:00,0.2217916666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016705000000000008,0.0010533333333333334,0.12572666666666665
House33,2018-11-14 20:00:00,0.1810733333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01597666666666667,0.001173333333333334,0.12046
House33,2018-11-14 21:00:00,0.12641166666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015749999999999986,0.0014466666666666668,0.053611666666666655
House33,2018-11-14 22:00:00,0.10348499999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009131666666666666,0.002038333333333334,0.04413333333333328
House33,2018-11-14 23:00:00,0.11114000000000004,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008841666666666666,0.0019833333333333343,0.060535000000000026
House33,2018-11-15 00:00:00,0.09858333333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.007800000000000005,0.001953333333333336,0.0416616666666667
House33,2018-11-15 01:00:00,0.10486666666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008258333333333338,0.0019350000000000016,0.04997333333333332
House33,2018-11-15 02:00:00,0.09779166666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008283333333333339,0.002123333333333335,0.03838166666666669
House33,2018-11-15 03:00:00,0.10741166666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009593333333333336,0.0020950000000000014,0.05483833333333335
House33,2018-11-15 04:00:00,0.09396833333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.007911666666666671,0.002135000000000001,0.0324666666666667
House33,2018-11-15 05:00:00,0.10804333333333337,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01007833333333334,0.002243333333333334,0.05468833333333336
House33,2018-11-15 06:00:00,0.1219683333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.014318333333333341,0.0023300000000000005,0.06663499999999999
House33,2018-11-15 07:00:00,0.11537166666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011331666666666664,0.0012933333333333332,0.0705666666666667
House33,2018-11-15 08:00:00,0.11932166666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010511666666666673,0.0011116666666666668,0.056779999999999976
House33,2018-11-15 09:00:00,0.10962333333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008961666666666668,0.0009333333333333332,0.053571666666666684
House33,2018-11-15 10:00:00,0.12255666666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009323333333333341,0.0010249999999999994,0.03274666666666669
House33,2018-11-15 11:00:00,0.11708500000000005,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01014166666666667,0.001209999999999999,0.057290000000000035
House33,2018-11-15 12:00:00,0.22136666666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009923333333333334,0.004491666666666672,0.07727833333333332
House33,2018-11-15 13:00:00,0.11426833333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009250000000000006,0.0018066666666666671,0.05695333333333336
House33,2018-11-15 14:00:00,0.07181166666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0071899999999999985,0.0024966666666666657,0.04299666666666668
House33,2018-11-15 15:00:00,0.11923666666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011783333333333331,0.0021483333333333337,0.07063333333333333
House33,2018-11-15 16:00:00,0.10803166666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.013751666666666666,0.003023333333333334,0.05247666666666668
House33,2018-11-15 17:00:00,0.1461033333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.019128333333333327,0.0027116666666666665,0.07098666666666666
House33,2018-11-15 18:00:00,0.2520266666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.024735000000000004,0.003075,0.08320333333333338
House33,2018-11-15 19:00:00,0.21836833333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01931833333333332,0.0019600000000000004,0.1385933333333334
House33,2018-11-15 20:00:00,0.13031666666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.015331666666666662,0.0015933333333333346,0.05825500000000002
House33,2018-11-15 21:00:00,0.13076166666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.017125,0.0016100000000000005,0.05731833333333335
House33,2018-11-15 22:00:00,0.13226499999999994,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01099,0.0015716666666666663,0.055623333333333344
House33,2018-11-15 23:00:00,0.09453333333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.007713333333333332,0.0020066666666666657,0.03734666666666663
House33,2018-11-16 00:00:00,0.10747166666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008541666666666668,0.001961666666666668,0.05756500000000001
House33,2018-11-16 01:00:00,0.092025,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0074300000000000034,0.002086666666666668,0.0301016666666667
House33,2018-11-16 02:00:00,0.11168666666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009790000000000007,0.0021116666666666675,0.06137166666666671
House33,2018-11-16 03:00:00,0.09222166666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.00779833333333333,0.0021750000000000007,0.031075000000000026
House33,2018-11-16 04:00:00,0.10811500000000004,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009521666666666664,0.0021266666666666678,0.056440000000000025
House33,2018-11-16 05:00:00,0.09341833333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008391666666666669,0.0022200000000000006,0.036299999999999985
House33,2018-11-16 06:00:00,0.11320833333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010243333333333328,0.0025100000000000005,0.07129999999999996
House33,2018-11-16 07:00:00,0.11852666666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008881666666666668,0.001163333333333333,0.047634999999999976
House33,2018-11-16 08:00:00,0.11739666666666672,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.009586666666666669,0.0010800000000000002,0.059753333333333374
House33,2018-11-16 09:00:00,0.10708,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010513333333333336,0.0010499999999999995,0.05241833333333335
House33,2018-11-16 10:00:00,0.13815500000000006,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01497166666666667,0.0015550000000000002,0.10371499999999996
House33,2018-11-16 11:00:00,0.16386166666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.01229,0.000976666666666666,0.08994499999999993
House33,2018-11-16 12:00:00,0.08800500000000001,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.007590000000000001,0.0024016666666666657,0.05698666666666667
House33,2018-11-16 13:00:00,0.09106833333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.008441666666666665,0.001991666666666668,0.05498666666666667
House33,2018-11-16 14:00:00,0.1167766666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.010775000000000002,0.0013216666666666663,0.056316666666666675
House33,2018-11-16 15:00:00,0.11530833333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.011990000000000004,0.0019916666666666668,0.05387333333333335
House33,2018-11-16 16:00:00,0.11091333333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.014089999999999997,0.002531666666666668,0.046565000000000016
House33,2018-11-16 17:00:00,0.12467666666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.017231666666666662,0.002793333333333333,0.04341333333333334
House33,2018-11-16 18:00:00,0.13051166666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.017950000000000004,0.002840000000000002,0.05065666666666666
