House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,W_AC_kW,UPS_kW
House20,2018-10-27 10:00:00,0.5259033333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00014666666666666674,0.5067116666666667
House20,2018-10-27 11:00:00,0.6217866666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00017666666666666652,0.5931683333333334
House20,2018-10-27 12:00:00,0.3793566666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00017333333333333334,0.34002333333333323
House20,2018-10-27 13:00:00,0.43681833333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.6666666666666675e-06,0.00018666666666666674,0.3951916666666667
House20,2018-10-27 14:00:00,0.42964333333333343,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00015333333333333318,0.39689
House20,2018-10-27 15:00:00,0.33800833333333336,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.0001283333333333332,0.31801
House20,2018-10-27 16:00:00,0.4860299999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00019666666666666674,0.4413733333333333
House20,2018-10-27 17:00:00,0.33321999999999996,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00015,0.32707666666666674
House20,2018-10-27 18:00:00,0.4575549999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.3333333333333333e-06,0.00019666666666666652,0.45092
House20,2018-10-27 19:00:00,0.6283500000000003,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.00023166666666666664,0.6019516666666666
House20,2018-10-27 20:00:00,0.4617399999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.8333333333333334e-05,0.0001766666666666667,0.4586483333333335
House20,2018-10-27 21:00:00,0.419415,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.333333333333334e-06,0.0001866666666666667,0.4163449999999999
House20,2018-10-27 22:00:00,0.41175,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.6666666666666675e-06,0.0001950000000000001,0.4089083333333333
House20,2018-10-27 23:00:00,0.4642950000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.3333333333333333e-06,0.0002183333333333335,0.4607033333333333
House20,2018-10-28 00:00:00,0.4685533333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00018666666666666666,0.4650083333333333
House20,2018-10-28 01:00:00,0.43846666666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.0001866666666666667,0.435305
House20,2018-10-28 02:00:00,0.42953,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00019000000000000004,0.42636
House20,2018-10-28 03:00:00,0.4155133333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00019166666666666675,0.4121566666666666
House20,2018-10-28 04:00:00,0.4149466666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00018833333333333327,0.4116916666666665
House20,2018-10-28 05:00:00,0.42008500000000004,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00017000000000000004,0.4170983333333334
House20,2018-10-28 06:00:00,0.406695,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00016666666666666666,0.4035466666666668
House20,2018-10-28 07:00:00,0.40480166666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.3333333333333333e-06,0.00010666666666666672,0.4016116666666665
House20,2018-10-28 08:00:00,0.4005833333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00015666666666666666,0.397785
House20,2018-10-28 09:00:00,0.4944549999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.000215,0.4575000000000001
House20,2018-10-28 10:00:00,0.6226400000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.00018333333333333344,0.6008683333333334
House20,2018-10-28 11:00:00,0.6593349999999997,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.00021833333333333326,0.6333033333333333
House20,2018-10-28 12:00:00,0.4012099999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.5000000000000005e-05,0.00039000000000000016,0.3620700000000001
House20,2018-10-28 13:00:00,0.44963499999999984,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.0002183333333333334,0.4434116666666667
House20,2018-10-28 14:00:00,0.9447133333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.1666666666666668e-05,0.0001933333333333333,0.9373
House20,2018-10-28 15:00:00,0.758716666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00024166666666666675,0.7515466666666665
House20,2018-10-28 16:00:00,0.7685733333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.6666666666666675e-06,0.0002166666666666667,0.7620450000000001
House20,2018-10-28 17:00:00,0.4909866666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.1666666666666668e-05,0.00019333333333333344,0.4847600000000002
House20,2018-10-28 18:00:00,0.3263633333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.000000000000001e-05,0.0002000000000000001,0.3201783333333333
House20,2018-10-28 19:00:00,0.4682516666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.333333333333333e-05,0.00024999999999999995,0.4464766666666666
House20,2018-10-28 20:00:00,0.4243616666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.33333333333333e-05,0.0002283333333333333,0.4173616666666666
House20,2018-10-28 21:00:00,0.3976433333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00010000000000000003,0.00011833333333333335,0.3912783333333332
House20,2018-10-28 22:00:00,0.5585816666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.499999999999998e-05,0.00012666666666666672,0.5508866666666666
House20,2018-10-28 23:00:00,0.5505133333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.0001333333333333334,0.5429416666666669
House20,2018-10-29 00:00:00,0.4932066666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.83333333333333e-05,0.00010666666666666672,0.4858433333333333
House20,2018-10-29 01:00:00,0.4899849999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.499999999999999e-05,0.00010500000000000009,0.4827366666666666
House20,2018-10-29 02:00:00,0.502135,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.333333333333334e-05,0.00010000000000000003,0.4944733333333332
House20,2018-10-29 03:00:00,0.4857133333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.666666666666668e-05,9.833333333333336e-05,0.4780016666666666
House20,2018-10-29 04:00:00,0.4835816666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.8333333333333334e-05,9.500000000000003e-05,0.4758966666666665
House20,2018-10-29 05:00:00,0.6220616666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.1666666666666674e-05,9.333333333333336e-05,0.6168799999999999
House20,2018-10-29 06:00:00,0.4819816666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.1666666666666668e-05,9.666666666666672e-05,0.4679199999999998
House20,2018-10-29 07:00:00,0.5228200000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.833333333333334e-05,0.0001216666666666667,0.5126016666666667
House20,2018-10-29 08:00:00,0.5158083333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.6666666666666666e-05,0.00019,0.4703516666666666
House20,2018-10-29 09:00:00,0.4001350000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00010666666666666668,0.3552216666666667
House20,2018-10-29 10:00:00,0.31120499999999995,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.666666666666667e-05,9.16666666666667e-05,0.3013850000000001
House20,2018-10-29 11:00:00,0.3387766666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.666666666666667e-05,0.0001266666666666666,0.33316833333333346
House20,2018-10-29 12:00:00,0.39147,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.499999999999995e-05,0.00019833333333333332,0.352095
House20,2018-10-29 13:00:00,0.5059833333333335,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.166666666666667e-05,0.0001983333333333334,0.4607616666666667
House20,2018-10-29 14:00:00,0.5950466666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.6666666666666666e-05,0.0001983333333333334,0.5503866666666669
House20,2018-10-29 15:00:00,0.3176166666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.6666666666666675e-06,0.00011500000000000007,0.3048833333333333
House20,2018-10-29 16:00:00,0.29560166666666665,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5e-06,0.00010000000000000003,0.2903733333333333
House20,2018-10-29 17:00:00,0.6565266666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.333333333333334e-06,0.00010166666666666672,0.6514966666666668
House20,2018-10-29 18:00:00,0.4661933333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.999999999999996e-05,0.00010666666666666676,0.4608566666666667
House20,2018-10-29 19:00:00,0.379885,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.333333333333336e-05,0.00016333333333333334,0.34319166666666673
House20,2018-10-29 20:00:00,0.6588583333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.500000000000003e-05,0.00017499999999999994,0.6129100000000001
House20,2018-10-29 21:00:00,0.4808550000000002,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.000000000000002e-05,0.00011166666666666675,0.469715
House20,2018-10-29 22:00:00,0.4631566666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.499999999999998e-05,0.00010166666666666672,0.4565733333333333
House20,2018-10-29 23:00:00,0.3879299999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.666666666666665e-05,0.00010000000000000003,0.3812783333333333
House20,2018-10-30 00:00:00,0.3822216666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.5000000000000005e-05,0.00010000000000000003,0.3755266666666666
House20,2018-10-30 01:00:00,0.3957216666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1e-05,9.833333333333336e-05,0.3891450000000001
House20,2018-10-30 02:00:00,0.4107416666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.00010000000000000003,0.40402
House20,2018-10-30 03:00:00,0.393595,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.00010000000000000003,0.3870300000000001
House20,2018-10-30 04:00:00,0.37383,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.8333333333333342e-05,0.00010000000000000003,0.3675233333333334
House20,2018-10-30 05:00:00,0.43668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.5000000000000008e-05,9.666666666666672e-05,0.4325616666666666
House20,2018-10-30 06:00:00,0.4636050000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.333333333333329e-05,0.0001166666666666668,0.4603016666666668
House20,2018-10-30 07:00:00,0.412155,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4e-05,0.00011166666666666668,0.40898
House20,2018-10-30 08:00:00,0.4035566666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.83333333333333e-05,0.00016166666666666646,0.35976833333333325
House20,2018-10-30 09:00:00,0.41079,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.666666666666663e-05,0.00012166666666666658,0.3656633333333332
House20,2018-10-30 10:00:00,0.37205666666666654,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.1666666666666674e-05,0.00012833333333333333,0.3470883333333331
House20,2018-10-30 11:00:00,0.635886666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.333333333333334e-06,0.0001666666666666667,0.6262399999999998
House20,2018-10-30 12:00:00,0.40087666666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.0002566666666666667,0.3947966666666666
House20,2018-10-30 13:00:00,0.4540683333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.0001966666666666667,0.4480833333333333
House20,2018-10-30 14:00:00,0.31466,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.0002000000000000001,0.3090650000000001
House20,2018-10-30 15:00:00,0.4092,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00021833333333333345,0.3816800000000001
House20,2018-10-30 16:00:00,0.4792699999999999,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.6666666666666675e-06,0.00025166666666666675,0.43424
House20,2018-10-30 17:00:00,0.6303933333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.666666666666668e-05,0.00021666666666666652,0.6120866666666669
House20,2018-10-30 18:00:00,0.4346866666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.666666666666664e-05,0.0002966666666666668,0.3897933333333332
House20,2018-10-30 19:00:00,0.4531233333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.333333333333329e-05,0.00029833333333333345,0.4079233333333333
House20,2018-10-30 20:00:00,0.5158750000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.666666666666664e-05,0.00031833333333333345,0.4704649999999999
House20,2018-10-30 21:00:00,0.5416566666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.3333333333333333e-06,0.00023166666666666675,0.5298266666666668
House20,2018-10-30 22:00:00,0.4806599999999998,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.333333333333334e-05,0.0001833333333333332,0.4738833333333334
House20,2018-10-30 23:00:00,0.4707266666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.499999999999999e-05,0.0001133333333333334,0.4637833333333334
House20,2018-10-31 00:00:00,0.4526433333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.333333333333333e-05,0.00010166666666666672,0.4457433333333333
House20,2018-10-31 01:00:00,0.4590366666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666667e-05,0.00010000000000000003,0.45203000000000004
House20,2018-10-31 02:00:00,0.4367483333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.833333333333334e-05,0.00010166666666666672,0.4298366666666666
House20,2018-10-31 03:00:00,0.4355833333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,2.1666666666666674e-05,0.00010000000000000003,0.4287749999999999
House20,2018-10-31 04:00:00,0.4198483333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00010000000000000003,0.4135383333333333
House20,2018-10-31 05:00:00,0.4167733333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00010000000000000003,0.4125566666666666
House20,2018-10-31 06:00:00,0.402045,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00010000000000000003,0.3987600000000001
House20,2018-10-31 07:00:00,0.5069533333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00011666666666666668,0.5040649999999999
House20,2018-10-31 08:00:00,0.33471166666666685,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.666666666666663e-05,0.0001383333333333333,0.3094250000000001
House20,2018-10-31 09:00:00,0.3618483333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.00010000000000000003,0.00020666666666666682,0.3171366666666667
House20,2018-10-31 10:00:00,0.3863966666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.333333333333333e-05,0.0001766666666666665,0.3535383333333333
House20,2018-10-31 11:00:00,0.4085816666666667,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.5000000000000004e-05,0.0001300000000000001,0.4027266666666668
House20,2018-10-31 12:00:00,0.3431583333333332,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,4.833333333333331e-05,0.00016166666666666662,0.3371683333333333
House20,2018-10-31 13:00:00,0.4801816666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,8.666666666666667e-05,0.0002583333333333333,0.4350850000000001
House20,2018-10-31 14:00:00,0.4824516666666666,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,7.666666666666667e-05,0.00022,0.4381316666666667
House20,2018-10-31 15:00:00,0.3975016666666668,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,5.83333333333333e-05,0.00017999999999999998,0.35294000000000003
House20,2018-10-31 16:00:00,0.6518750000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.00011500000000000007,0.6386066666666665
House20,2018-10-31 17:00:00,0.4767833333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,3.6666666666666666e-05,0.00012166666666666668,0.4706966666666666
House20,2018-10-31 18:00:00,0.8317800000000001,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,6.999999999999998e-05,0.00016500000000000005,0.7979150000000002
House20,2018-10-31 19:00:00,0.4230833333333333,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.833333333333336e-05,0.00019500000000000005,0.3778733333333335
House20,2018-10-31 20:00:00,0.5252233333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,9.666666666666672e-05,0.00017999999999999988,0.4936816666666669
House20,2018-10-31 21:00:00,0.5282466666666669,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.3333333333333335e-05,0.00017000000000000004,0.52449
House20,2018-10-31 22:00:00,0.5495533333333334,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,1.6666666666666669e-06,0.00015666666666666655,0.5456116666666665
House20,2018-10-31 23:00:00,0.5658483333333331,1361.25,3,1986,10.0,No,8,4.0,2.0,1.0,1.0,1 phase,9,8,1,0,9,0,6,3,1,5,13,1,0,2,27,1,0.0,0.00016499999999999994,0.5616299999999999
