House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Laundary_kW,AC_LR_kW,AC_MBR_kW,Kitchen_kW
House29,2018-10-14 00:00:00,0.29751000000000005,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039000000000000026,0.0010066666666666666,0.0033449999999999994,0.06689166666666665
House29,2018-10-14 01:00:00,0.2962683333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0009999999999999998,0.0033383333333333307,0.06593666666666666
House29,2018-10-14 02:00:00,0.29593,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0010033333333333329,0.003348333333333333,0.06503333333333333
House29,2018-10-14 03:00:00,0.28918,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00038166666666666687,0.000995,0.003356666666666665,0.06128333333333336
House29,2018-10-14 04:00:00,0.305655,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037333333333333364,0.0009933333333333333,0.0033466666666666675,0.06951666666666667
House29,2018-10-14 05:00:00,0.2744283333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003766666666666669,0.0009633333333333332,0.0033666666666666645,0.054271666666666704
House29,2018-10-14 06:00:00,0.215295,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00038166666666666687,0.0007833333333333333,0.003058333333333334,0.07705999999999998
House29,2018-10-14 07:00:00,0.16338,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003850000000000002,0.0007566666666666668,0.003026666666666665,0.060783333333333335
House29,2018-10-14 08:00:00,0.18273666666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003583333333333337,0.0007399999999999999,0.002971666666666666,0.07058999999999999
House29,2018-10-14 09:00:00,0.19649,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003783333333333335,0.0007466666666666667,0.0028466666666666644,0.07589500000000003
House29,2018-10-14 10:00:00,0.16290833333333335,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003916666666666669,0.0007349999999999999,0.0028750000000000013,0.060845
House29,2018-10-14 11:00:00,0.21358000000000002,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0007500000000000001,0.002733333333333333,0.08619499999999998
House29,2018-10-14 12:00:00,0.2209916666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0007483333333333332,0.0027866666666666656,0.08989000000000001
House29,2018-10-14 13:00:00,0.24205500000000002,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003966666666666669,0.0007799999999999997,0.002808333333333335,0.1003116666666667
House29,2018-10-14 14:00:00,0.27072500000000005,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.000816666666666667,0.0028616666666666677,0.10388999999999997
House29,2018-10-14 15:00:00,0.2582816666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.0008250000000000005,0.00298,0.08725500000000001
House29,2018-10-14 16:00:00,0.29134,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003966666666666669,0.0008349999999999994,0.0029100000000000003,0.10340000000000006
House29,2018-10-14 17:00:00,0.2665216666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003916666666666669,0.0008150000000000003,0.0029900000000000005,0.06676833333333332
House29,2018-10-14 18:00:00,0.2857883333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003916666666666669,0.0008233333333333338,0.0029166666666666646,0.07653833333333332
House29,2018-10-14 19:00:00,0.2987816666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003966666666666669,0.000836666666666666,0.002971666666666668,0.09317333333333334
House29,2018-10-14 20:00:00,0.23695166666666656,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0008366666666666673,0.002978333333333333,0.06056666666666668
House29,2018-10-14 21:00:00,0.32955166666666674,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004016666666666668,0.0008499999999999997,0.002661666666666667,0.12205333333333332
House29,2018-10-14 22:00:00,0.32483500000000004,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0008233333333333338,0.002835000000000001,0.1031866666666667
House29,2018-10-14 23:00:00,0.23597999999999994,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003766666666666669,0.0008350000000000003,0.0029466666666666647,0.09035999999999997
House29,2018-10-15 00:00:00,0.21565333333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0008399999999999999,0.0030016666666666672,0.080015
House29,2018-10-15 01:00:00,0.17725999999999995,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003850000000000002,0.0007966666666666668,0.0030883333333333336,0.05937333333333335
House29,2018-10-15 02:00:00,0.22437,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.000801666666666666,0.0030450000000000004,0.08413500000000003
House29,2018-10-15 03:00:00,0.1592000000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.0007933333333333336,0.0031100000000000017,0.05174666666666669
House29,2018-10-15 04:00:00,0.2208233333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0007949999999999997,0.0030366666666666645,0.08234666666666669
House29,2018-10-15 05:00:00,0.20903666666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0007683333333333332,0.0029666666666666665,0.06209499999999999
House29,2018-10-15 06:00:00,0.2158900000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003850000000000002,0.000763333333333333,0.002896666666666667,0.07645000000000003
House29,2018-10-15 07:00:00,0.211015,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037333333333333364,0.0007233333333333332,0.002876666666666668,0.08471999999999998
House29,2018-10-15 08:00:00,0.22298333333333328,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00036000000000000024,0.0007450000000000003,0.0028716666666666678,0.08993999999999996
House29,2018-10-15 09:00:00,0.24348666666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00038500000000000014,0.0007433333333333338,0.002706666666666667,0.09589166666666664
House29,2018-10-15 10:00:00,0.55805,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005266666666666668,0.0007616666666666668,0.0028183333333333337,0.08291333333333327
House29,2018-10-15 11:00:00,0.20175166666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003916666666666669,0.0007583333333333332,0.0027666666666666647,0.08044499999999996
House29,2018-10-15 12:00:00,0.3062983333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.011844999999999998,0.0007666666666666661,0.00284,0.07870500000000001
House29,2018-10-15 13:00:00,0.7070266666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.01770999999999997,0.0007933333333333334,0.002915,0.06451333333333333
House29,2018-10-15 14:00:00,0.4007183333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004200000000000001,0.0008233333333333338,0.002849999999999999,0.1116416666666666
House29,2018-10-15 15:00:00,0.2018416666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0007733333333333338,0.002816666666666667,0.07311333333333328
House29,2018-10-15 16:00:00,0.2217,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003833333333333336,0.0007733333333333331,0.0030383333333333343,0.07176833333333331
House29,2018-10-15 17:00:00,0.28989166666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037500000000000017,0.0008149999999999998,0.003046666666666666,0.07531833333333332
House29,2018-10-15 18:00:00,0.3986750000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00038500000000000014,0.0008633333333333334,0.0028916666666666674,0.1113883333333333
House29,2018-10-15 19:00:00,0.4475150000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0008733333333333332,0.002758333333333332,0.12608
House29,2018-10-15 20:00:00,0.38999333333333336,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0008583333333333341,0.0028299999999999987,0.1081416666666667
House29,2018-10-15 21:00:00,0.4634166666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004016666666666668,0.0008749999999999996,0.002756666666666666,0.14671000000000006
House29,2018-10-15 22:00:00,0.3643616666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0008450000000000005,0.0027183333333333343,0.13342333333333334
House29,2018-10-15 23:00:00,0.3672099999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.0010533333333333328,0.003378333333333332,0.07386666666666672
House29,2018-10-16 00:00:00,0.4106033333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0010999999999999994,0.003443333333333333,0.08673833333333339
House29,2018-10-16 01:00:00,0.3889533333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0011016666666666666,0.0035016666666666646,0.07810000000000003
House29,2018-10-16 02:00:00,0.3435633333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0010700000000000002,0.003563333333333331,0.05578166666666666
House29,2018-10-16 03:00:00,0.4037466666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0011033333333333338,0.0035099999999999984,0.08414333333333332
House29,2018-10-16 04:00:00,0.3313183333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00038500000000000025,0.001056666666666667,0.003586666666666668,0.047785
House29,2018-10-16 05:00:00,0.4569466666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0011016666666666668,0.003433333333333333,0.09698833333333333
House29,2018-10-16 06:00:00,0.1787833333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037833333333333366,0.0007150000000000001,0.003014999999999999,0.05647000000000003
House29,2018-10-16 07:00:00,0.2239616666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003716666666666669,0.0007433333333333334,0.002881666666666668,0.08683333333333333
House29,2018-10-16 08:00:00,0.3264183333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003983333333333337,0.0007500000000000003,0.002939999999999998,0.10391500000000001
House29,2018-10-16 09:00:00,0.2018766666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003833333333333336,0.0007466666666666664,0.002955000000000001,0.07478166666666668
House29,2018-10-16 10:00:00,0.3043083333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.000788333333333333,0.0029033333333333346,0.08251166666666669
House29,2018-10-16 11:00:00,0.2594066666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0007666666666666668,0.002951666666666667,0.08122166666666666
House29,2018-10-16 12:00:00,1.8191383333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006533333333333332,0.0008433333333333334,0.0029483333333333345,0.12924666666666668
House29,2018-10-16 13:00:00,0.70223,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004750000000000005,0.0007849999999999997,0.002961666666666668,0.07007333333333336
House29,2018-10-16 14:00:00,0.27151666666666663,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333336,0.0007683333333333332,0.0027149999999999995,0.10727166666666668
House29,2018-10-16 15:00:00,0.2791166666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003666666666666669,0.0007883333333333332,0.00287,0.09793499999999998
House29,2018-10-16 16:00:00,0.21326166666666652,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003666666666666668,0.0007766666666666669,0.0029783333333333337,0.07328333333333331
House29,2018-10-16 17:00:00,0.29232499999999995,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003916666666666669,0.0008150000000000001,0.0029983333333333325,0.07965666666666665
House29,2018-10-16 18:00:00,0.3076966666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0007916666666666669,0.0028849999999999995,0.08561333333333337
House29,2018-10-16 19:00:00,0.3148,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0007883333333333335,0.002910000000000001,0.09323333333333332
House29,2018-10-16 20:00:00,0.4649116666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0008283333333333327,0.002800000000000002,0.13314833333333334
House29,2018-10-16 21:00:00,0.400405,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004016666666666668,0.0008366666666666662,0.002965,0.09926000000000004
House29,2018-10-16 22:00:00,0.3701733333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0008033333333333332,0.002736666666666667,0.11180166666666673
House29,2018-10-16 23:00:00,0.21698500000000007,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0007750000000000003,0.002826666666666665,0.08030000000000001
House29,2018-10-17 00:00:00,0.19690166666666664,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0007699999999999999,0.002963333333333333,0.06879333333333336
House29,2018-10-17 01:00:00,0.22569166666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0007733333333333332,0.0029383333333333336,0.08142500000000004
House29,2018-10-17 02:00:00,0.16077833333333338,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0007316666666666664,0.003063333333333333,0.052378333333333374
House29,2018-10-17 03:00:00,0.22028500000000006,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0007483333333333335,0.0030033333333333327,0.08189000000000005
House29,2018-10-17 04:00:00,0.17468,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0007133333333333334,0.0030600000000000002,0.057774999999999986
House29,2018-10-17 05:00:00,0.20484000000000005,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0007066666666666667,0.0029516666666666693,0.06332000000000003
House29,2018-10-17 06:00:00,0.2507116666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003750000000000003,0.0007283333333333335,0.002896666666666667,0.088525
House29,2018-10-17 07:00:00,0.16111166666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003716666666666669,0.000675,0.002925,0.05586000000000002
House29,2018-10-17 08:00:00,0.19958333333333328,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003616666666666669,0.0006966666666666669,0.002870000000000001,0.07841000000000001
House29,2018-10-17 09:00:00,0.2900966666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666668,0.0007183333333333336,0.0027216666666666674,0.11923833333333335
House29,2018-10-17 10:00:00,0.9471633333333336,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005183333333333335,0.0007549999999999999,0.002795,0.10106
House29,2018-10-17 11:00:00,0.15398666666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003850000000000002,0.0007066666666666665,0.002881666666666669,0.05624500000000004
House29,2018-10-17 12:00:00,0.8822066666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.05089666666666668,0.0008299999999999996,0.0031483333333333324,0.08302500000000004
House29,2018-10-17 13:00:00,0.3801433333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.005168333333333343,0.0007433333333333335,0.002903333333333335,0.07806000000000002
House29,2018-10-17 14:00:00,1.1442266666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005566666666666667,0.0007916666666666664,0.0028066666666666665,0.09359999999999996
House29,2018-10-17 15:00:00,0.44301999999999997,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00042000000000000034,0.0007650000000000003,0.002778333333333334,0.062238333333333326
House29,2018-10-17 16:00:00,0.24270999999999995,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003816666666666668,0.0007716666666666666,0.0028350000000000016,0.0915916666666666
House29,2018-10-17 17:00:00,0.29841999999999996,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0007966666666666671,0.002871666666666666,0.07365666666666666
House29,2018-10-17 18:00:00,0.30319500000000005,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0007916666666666665,0.0028466666666666666,0.07582499999999989
House29,2018-10-17 19:00:00,0.3732216666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0008316666666666662,0.0028383333333333355,0.10740499999999996
House29,2018-10-17 20:00:00,0.403435,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.000863333333333334,0.002815,0.12334833333333335
House29,2018-10-17 21:00:00,0.3694016666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0008216666666666666,0.002848333333333333,0.10184
House29,2018-10-17 22:00:00,0.2978183333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.0008033333333333332,0.0030600000000000002,0.07733000000000002
House29,2018-10-17 23:00:00,0.3171466666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.00093,0.003303333333333331,0.06925833333333334
House29,2018-10-18 00:00:00,0.3604933333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0009716666666666668,0.003306666666666665,0.0902133333333333
House29,2018-10-18 01:00:00,0.3015016666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003866666666666669,0.00093,0.0033599999999999967,0.060298333333333336
House29,2018-10-18 02:00:00,0.3336833333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.0009283333333333336,0.003334999999999998,0.07576999999999999
House29,2018-10-18 03:00:00,0.37204,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.0009516666666666664,0.0032949999999999985,0.09447
House29,2018-10-18 04:00:00,0.36767333333333335,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.00094,0.003301666666666664,0.09275500000000003
House29,2018-10-18 05:00:00,1.0888116666666658,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005216666666666665,0.0008883333333333337,0.0031116666666666662,0.07784333333333332
House29,2018-10-18 06:00:00,0.23283000000000004,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003850000000000002,0.0007300000000000001,0.002880000000000001,0.09018500000000004
