House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,BR_kW,Kitchen_kW,AC_GR_kW,AC_MBR_kW,AC_LR_kW
House14,2019-01-25 20:00:00,0.065835,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011166666666666668,0.061158333333333335,1.6666666666666669e-06,0.00109,6.833333333333329e-05
House14,2019-01-25 21:00:00,0.06425166666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.000125,0.059601666666666685,1.6666666666666669e-06,0.001113333333333333,7.5e-05
House14,2019-01-25 22:00:00,0.06452666666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011666666666666668,0.05988833333333335,0.0,0.0011033333333333331,7.166666666666663e-05
House14,2019-01-25 23:00:00,0.07331833333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.333333333333333e-05,0.06885999999999999,1.6666666666666669e-06,0.0011099999999999997,6.499999999999995e-05
House14,2019-01-26 00:00:00,0.07341500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.999999999999998e-05,0.06896333333333335,3.3333333333333333e-06,0.0011399999999999995,7.33333333333333e-05
House14,2019-01-26 01:00:00,0.06597333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.833333333333329e-05,0.06164166666666665,0.0,0.0011433333333333324,7.166666666666664e-05
House14,2019-01-26 02:00:00,0.06489333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.333333333333334e-05,0.06059499999999999,0.0,0.0011433333333333332,7.333333333333329e-05
House14,2019-01-26 03:00:00,0.06325,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.999999999999998e-05,0.05901666666666665,1.6666666666666669e-06,0.0011716666666666668,8.499999999999999e-05
House14,2019-01-26 04:00:00,0.06369833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,7.5e-05,0.05948833333333334,3.3333333333333333e-06,0.001133333333333333,7.666666666666667e-05
House14,2019-01-26 05:00:00,0.06337999999999998,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.33333333333333e-05,0.05903666666666666,0.0,0.001138333333333333,7.499999999999998e-05
House14,2019-01-26 06:00:00,0.06384333333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010500000000000002,0.05936333333333335,5e-06,0.0011616666666666663,7.33333333333333e-05
House14,2019-01-26 07:00:00,0.06436333333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.0001016666666666667,0.059736666666666674,1.6666666666666669e-06,0.0011883333333333336,6.999999999999998e-05
House14,2019-01-26 08:00:00,0.06615,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010166666666666664,0.06136333333333331,3.3333333333333333e-06,0.0011966666666666664,5.666666666666664e-05
House14,2019-01-26 09:00:00,0.06733166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011666666666666672,0.06244833333333335,0.0,0.0011783333333333329,6.666666666666663e-05
House14,2019-01-26 10:00:00,0.06547166666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00010333333333333336,0.06061500000000001,0.0,0.0011783333333333322,5.83333333333333e-05
House14,2019-01-26 11:00:00,0.0610783333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.499999999999999e-05,0.05618000000000003,3.3333333333333333e-06,0.0011983333333333327,6.833333333333329e-05
House14,2019-01-26 12:00:00,0.06147833333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,9.333333333333336e-05,0.056595000000000034,0.0,0.0012116666666666669,6.499999999999998e-05
House14,2019-01-26 13:00:00,0.06373333333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00013166666666666668,0.058776666666666685,0.0,0.0012016666666666664,6.833333333333329e-05
House14,2019-01-26 14:00:00,0.0671816666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,0.00011000000000000004,0.06227833333333336,1.6666666666666669e-06,0.0012349999999999991,5.4999999999999975e-05
House14,2019-01-26 15:00:00,0.06305,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,8.833333333333333e-05,0.05813833333333333,3.3333333333333333e-06,0.0012349999999999991,6.999999999999998e-05
House14,2019-01-26 16:00:00,0.06377833333333331,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.499999999999999e-05,0.05889833333333332,0.0,0.0012483333333333335,7.499999999999998e-05
House14,2019-01-26 17:00:00,0.06351833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.05892166666666665,3.3333333333333333e-06,0.0012150000000000006,8.499999999999999e-05
House14,2019-01-26 18:00:00,0.06349666666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.058491666666666685,3.3333333333333333e-06,0.0012066666666666669,8.333333333333334e-05
House14,2019-01-26 19:00:00,0.06494666666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.333333333333329e-05,0.05996499999999996,0.0,0.0011933333333333336,7.666666666666664e-05
House14,2019-01-26 20:00:00,0.06513166666666664,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.9999999999999974e-05,0.06038833333333336,1.6666666666666669e-06,0.0011783333333333335,7.666666666666667e-05
House14,2019-01-26 21:00:00,0.077225,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.166666666666664e-05,0.07244333333333333,1.6666666666666669e-06,0.0012099999999999995,7.33333333333333e-05
House14,2019-01-26 22:00:00,0.06475999999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.166666666666664e-05,0.06000166666666663,3.3333333333333333e-06,0.0011733333333333329,8.166666666666667e-05
House14,2019-01-26 23:00:00,0.06534499999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.166666666666663e-05,0.06077833333333335,0.0,0.001163333333333333,7.999999999999999e-05
House14,2019-01-27 00:00:00,0.062163333333333314,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.666666666666664e-05,0.05763333333333336,1.6666666666666669e-06,0.0011499999999999998,7.333333333333329e-05
House14,2019-01-27 01:00:00,0.06446333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.83333333333333e-05,0.060159999999999984,0.0,0.0011633333333333333,7.833333333333329e-05
House14,2019-01-27 02:00:00,0.06583166666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.333333333333329e-05,0.06181166666666666,3.3333333333333333e-06,0.0011833333333333331,7.666666666666667e-05
House14,2019-01-27 03:00:00,0.074435,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.666666666666664e-05,0.07044666666666663,1.6666666666666669e-06,0.0012116666666666664,7.33333333333333e-05
House14,2019-01-27 04:00:00,0.06328500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.333333333333331e-05,0.05939166666666665,3.3333333333333333e-06,0.0012083333333333332,8.166666666666664e-05
House14,2019-01-27 05:00:00,0.06269333333333335,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.999999999999998e-05,0.05843333333333335,0.0,0.0012383333333333337,8.499999999999999e-05
House14,2019-01-27 06:00:00,0.06051666666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.166666666666664e-05,0.05591500000000002,1.6666666666666669e-06,0.001256666666666667,7.999999999999998e-05
House14,2019-01-27 07:00:00,0.06104999999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.333333333333333e-05,0.05643666666666668,1.6666666666666669e-06,0.0012416666666666672,7.33333333333333e-05
House14,2019-01-27 08:00:00,0.06075500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.999999999999998e-05,0.05600333333333332,1.6666666666666669e-06,0.0012333333333333337,6.999999999999998e-05
House14,2019-01-27 09:00:00,0.061086666666666685,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,7.166666666666664e-05,0.05625833333333334,5e-06,0.0012566666666666672,7.666666666666667e-05
House14,2019-01-27 10:00:00,0.06043999999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.83333333333333e-05,0.0555616666666667,0.0,0.0013000000000000002,7.666666666666667e-05
House14,2019-01-27 11:00:00,0.060800000000000014,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.055893333333333364,3.3333333333333333e-06,0.001275,7.499999999999998e-05
House14,2019-01-27 12:00:00,0.06050833333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.6666666666666666e-05,0.05547833333333334,0.0,0.001283333333333334,7.166666666666664e-05
House14,2019-01-27 13:00:00,0.06082333333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.000000000000001e-05,0.05582833333333337,1.6666666666666669e-06,0.0012883333333333338,7.166666666666664e-05
House14,2019-01-27 14:00:00,0.059011666666666684,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.166666666666668e-05,0.05411333333333332,1.6666666666666669e-06,0.0012583333333333335,7.5e-05
House14,2019-01-27 15:00:00,0.059830000000000036,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.055105,1.6666666666666669e-06,0.001260000000000001,7.499999999999998e-05
House14,2019-01-27 16:00:00,0.059905000000000014,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.833333333333331e-05,0.05504,1.6666666666666669e-06,0.0012783333333333331,7.166666666666664e-05
House14,2019-01-27 17:00:00,0.06317166666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.3333333333333334e-05,0.058266666666666724,1.6666666666666669e-06,0.0012933333333333338,7.33333333333333e-05
House14,2019-01-27 18:00:00,0.06675833333333332,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.4999999999999975e-05,0.06253333333333333,0.0,0.0012516666666666676,6.166666666666663e-05
House14,2019-01-27 19:00:00,0.07076333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.333333333333329e-05,0.06634166666666662,3.3333333333333333e-06,0.001248333333333333,7.666666666666667e-05
House14,2019-01-27 20:00:00,0.06313166666666664,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.6666666666666665e-05,0.05882,1.6666666666666669e-06,0.001236666666666667,7.33333333333333e-05
House14,2019-01-27 21:00:00,0.07996166666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.3333333333333334e-05,0.07188500000000002,1.6666666666666669e-06,0.0012500000000000007,8.166666666666665e-05
House14,2019-01-27 22:00:00,0.1362516666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.11386166666666668,8.333333333333334e-06,0.0012750000000000007,6.666666666666663e-05
House14,2019-01-27 23:00:00,0.1020516666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.0000000000000005e-05,0.08131333333333332,5e-06,0.0011250000000000003,5.666666666666664e-05
House14,2019-01-28 00:00:00,0.0736583333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.666666666666668e-05,0.06852166666666668,1.1666666666666668e-05,0.0010949999999999998,6.999999999999998e-05
House14,2019-01-28 01:00:00,0.06984166666666665,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.000000000000001e-05,0.06475500000000001,5e-06,0.0011049999999999996,6.666666666666663e-05
House14,2019-01-28 02:00:00,0.06888499999999996,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.06381333333333332,8.333333333333334e-06,0.0010716666666666665,8.166666666666667e-05
House14,2019-01-28 03:00:00,0.07020833333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4e-05,0.06521333333333333,1.3333333333333335e-05,0.0010766666666666663,8.166666666666664e-05
House14,2019-01-28 04:00:00,0.06939,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.1666666666666665e-05,0.06437166666666665,1.3333333333333335e-05,0.0010633333333333334,7.33333333333333e-05
House14,2019-01-28 05:00:00,0.06990833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.166666666666668e-05,0.06464333333333333,1.1666666666666668e-05,0.0010600000000000004,6.999999999999998e-05
House14,2019-01-28 06:00:00,0.11017666666666674,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.166666666666665e-05,0.09506666666666667,1.833333333333334e-05,0.0011083333333333331,8.166666666666667e-05
House14,2019-01-28 07:00:00,0.06608499999999999,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.6666666666666667e-05,0.0609,1e-05,0.0010866666666666666,6.999999999999998e-05
House14,2019-01-28 08:00:00,0.06735166666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.3333333333333335e-05,0.06212833333333333,1.6666666666666667e-05,0.0011049999999999994,6.499999999999998e-05
House14,2019-01-28 09:00:00,0.07125666666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.0000000000000005e-05,0.06602999999999999,2.333333333333334e-05,0.0010799999999999998,6.499999999999995e-05
House14,2019-01-28 10:00:00,0.07460666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.333333333333334e-05,0.06937666666666663,2.0000000000000005e-05,0.0011066666666666655,6.833333333333329e-05
House14,2019-01-28 11:00:00,0.071035,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.06568333333333333,1.5000000000000005e-05,0.0011066666666666666,7.166666666666664e-05
House14,2019-01-28 12:00:00,0.0689566666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.6666666666666666e-05,0.0636133333333333,1.6666666666666667e-05,0.0011366666666666654,6.333333333333329e-05
House14,2019-01-28 13:00:00,0.06734166666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.8333333333333342e-05,0.06201666666666664,1.3333333333333335e-05,0.0011366666666666654,7.166666666666664e-05
House14,2019-01-28 14:00:00,0.0671566666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.1666666666666665e-05,0.061813333333333324,1.3333333333333335e-05,0.0010866666666666666,6.333333333333329e-05
House14,2019-01-28 15:00:00,0.06914333333333338,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4e-05,0.06377999999999999,1.5000000000000005e-05,0.0011049999999999996,6.333333333333329e-05
House14,2019-01-28 16:00:00,0.06647666666666671,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.333333333333329e-05,0.06112166666666665,1.833333333333334e-05,0.0010999999999999996,5.666666666666664e-05
House14,2019-01-28 17:00:00,0.06771000000000002,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.999999999999998e-05,0.06243000000000001,1.1666666666666668e-05,0.0010833333333333333,6.833333333333329e-05
House14,2019-01-28 18:00:00,0.06754833333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.06247500000000001,8.333333333333334e-06,0.0010933333333333329,6.499999999999998e-05
House14,2019-01-28 19:00:00,0.06609666666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.5000000000000005e-05,0.06093833333333334,8.333333333333334e-06,0.0010849999999999996,7.499999999999998e-05
House14,2019-01-28 20:00:00,0.06520166666666669,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,1.3333333333333335e-05,0.060073333333333326,5e-06,0.0010800000000000002,7.833333333333333e-05
House14,2019-01-28 21:00:00,0.06796833333333338,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.1666666666666674e-05,0.06288833333333332,1.3333333333333335e-05,0.0010833333333333333,6.666666666666663e-05
House14,2019-01-28 22:00:00,0.13918500000000006,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.333333333333333e-05,0.11572166666666665,2.3333333333333336e-05,0.0011516666666666665,6.999999999999998e-05
House14,2019-01-28 23:00:00,0.09773000000000008,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.833333333333334e-05,0.09065499999999993,2e-05,0.0010783333333333335,7.999999999999999e-05
House14,2019-01-29 00:00:00,0.07842666666666663,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.07146999999999998,2.1666666666666674e-05,0.0011033333333333331,6.333333333333329e-05
House14,2019-01-29 01:00:00,0.07362499999999997,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.666666666666664e-05,0.06674500000000001,2.1666666666666674e-05,0.0010733333333333337,6.166666666666663e-05
House14,2019-01-29 02:00:00,0.0686516666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.999999999999998e-05,0.061948333333333314,1.5000000000000005e-05,0.0011066666666666664,7.33333333333333e-05
House14,2019-01-29 03:00:00,0.06755666666666668,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.666666666666664e-05,0.06175166666666669,1.833333333333334e-05,0.001118333333333333,6.499999999999995e-05
House14,2019-01-29 04:00:00,0.06732333333333336,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.666666666666663e-05,0.06228666666666668,1.5000000000000005e-05,0.0011299999999999995,6.833333333333329e-05
House14,2019-01-29 05:00:00,0.06636666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.999999999999998e-05,0.061079999999999975,1.6666666666666667e-05,0.0011266666666666658,6.499999999999995e-05
House14,2019-01-29 06:00:00,0.12551000000000004,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.5e-05,0.11405333333333335,2.333333333333334e-05,0.001165,5.666666666666664e-05
House14,2019-01-29 07:00:00,0.07595333333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.333333333333333e-05,0.07081666666666668,1.6666666666666667e-05,0.0011033333333333331,6.833333333333329e-05
House14,2019-01-29 08:00:00,0.06704500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.3333333333333334e-05,0.061845000000000025,1.5000000000000005e-05,0.0011216666666666662,7.166666666666664e-05
House14,2019-01-29 09:00:00,0.06743500000000001,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,2.8333333333333342e-05,0.062198333333333335,1.3333333333333335e-05,0.0011466666666666665,7.33333333333333e-05
House14,2019-01-29 10:00:00,0.06484666666666666,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.8333333333333334e-05,0.05956166666666665,1.3333333333333335e-05,0.001123333333333333,6.666666666666663e-05
House14,2019-01-29 11:00:00,0.06694,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.3333333333333334e-05,0.06164833333333331,1.833333333333334e-05,0.0010999999999999994,7.33333333333333e-05
House14,2019-01-29 12:00:00,0.06747500000000002,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.833333333333331e-05,0.06209499999999999,1.3333333333333335e-05,0.0011033333333333331,7.666666666666664e-05
House14,2019-01-29 13:00:00,0.06792333333333334,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,3.5000000000000004e-05,0.06244500000000001,1.1666666666666668e-05,0.0010949999999999998,6.833333333333329e-05
House14,2019-01-29 14:00:00,0.07310833333333333,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,4.499999999999999e-05,0.06767833333333334,1.6666666666666667e-05,0.001098333333333333,6.666666666666663e-05
House14,2019-01-29 15:00:00,0.07198666666666667,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,5.999999999999996e-05,0.06670000000000001,2.1666666666666674e-05,0.0010899999999999998,6.333333333333329e-05
House14,2019-01-29 16:00:00,0.06995000000000003,24502.5,1,2010,12.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,2,3,0,5,0,2,1,1,4,5,0,0,1,16,1,6.166666666666663e-05,0.06470333333333335,1.6666666666666667e-05,0.0010700000000000004,6.666666666666663e-05
