House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,UPS_kW,Non_UPS_kW
House11,2018-12-07 23:00:00,0.16032333333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004316666666666668,0.056489999999999985,0.10106166666666663
House11,2018-12-08 00:00:00,0.15150500000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004000000000000002,0.029371666666666643,0.11915166666666667
House11,2018-12-08 01:00:00,0.13835666666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004016666666666668,0.02643166666666667,0.10891333333333332
House11,2018-12-08 02:00:00,0.14895333333333344,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004050000000000002,0.03476999999999999,0.11098999999999996
House11,2018-12-08 03:00:00,0.12534500000000007,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00041000000000000015,0.008548333333333333,0.11379833333333335
House11,2018-12-08 04:00:00,0.11779666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004266666666666669,0.008374999999999999,0.10642833333333332
House11,2018-12-08 05:00:00,0.11989,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00039833333333333366,0.016193333333333334,0.10067
House11,2018-12-08 06:00:00,0.16177833333333336,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00040500000000000014,0.060286666666666676,0.09858499999999998
House11,2018-12-08 07:00:00,0.11547333333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004000000000000002,0.007628333333333336,0.10466000000000003
House11,2018-12-08 08:00:00,0.11045166666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003700000000000003,0.014099999999999994,0.09340333333333332
House11,2018-12-08 09:00:00,0.19318666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003016666666666669,0.025455000000000016,0.16561499999999993
House11,2018-12-08 10:00:00,0.11431166666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00028000000000000003,0.006678333333333331,0.10504000000000001
House11,2018-12-08 11:00:00,0.11433,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019500000000000005,0.011181666666666664,0.10077833333333333
House11,2018-12-08 12:00:00,0.12820833333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001433333333333333,0.033061666666666635,0.093365
House11,2018-12-08 13:00:00,0.11824000000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00010166666666666672,0.02486333333333336,0.09133166666666664
House11,2018-12-08 14:00:00,0.1232433333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00010166666666666672,0.03417666666666667,0.08709166666666664
House11,2018-12-08 15:00:00,0.1363466666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00010833333333333336,0.049216666666666666,0.08488666666666665
House11,2018-12-08 16:00:00,0.14820000000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00012000000000000007,0.061715,0.08431999999999996
House11,2018-12-08 17:00:00,0.24771999999999997,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00012166666666666668,0.05971000000000001,0.18622666666666668
House11,2018-12-08 18:00:00,0.26994166666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00015500000000000005,0.09237833333333337,0.1753283333333334
House11,2018-12-08 19:00:00,0.2374483333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001816666666666667,0.10456166666666666,0.13054166666666667
House11,2018-12-08 20:00:00,0.2289933333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00021000000000000004,0.0861233333333333,0.14093833333333333
House11,2018-12-08 21:00:00,0.23696666666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00027333333333333333,0.10146999999999998,0.13313000000000005
House11,2018-12-08 22:00:00,0.21955333333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003350000000000002,0.08889500000000004,0.12818666666666667
House11,2018-12-08 23:00:00,0.17169333333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00039833333333333366,0.06447333333333334,0.10467500000000003
House11,2018-12-09 00:00:00,0.129465,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003766666666666669,0.021859999999999973,0.10515333333333332
House11,2018-12-09 01:00:00,0.12604666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003916666666666669,0.022088333333333314,0.10128833333333334
House11,2018-12-09 02:00:00,0.16635000000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003750000000000003,0.02185,0.14172833333333332
House11,2018-12-09 03:00:00,0.12121666666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003866666666666668,0.01548833333333332,0.1026983333333333
House11,2018-12-09 04:00:00,0.1181466666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004016666666666668,0.012378333333333331,0.102555
House11,2018-12-09 05:00:00,0.10982333333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003966666666666669,0.008803333333333326,0.09794333333333334
House11,2018-12-09 06:00:00,0.1382816666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00040500000000000014,0.034578333333333336,0.10078833333333334
House11,2018-12-09 07:00:00,0.12527666666666673,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004266666666666672,0.012941666666666669,0.10946000000000004
House11,2018-12-09 08:00:00,0.18347499999999994,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004433333333333333,0.016288333333333342,0.16441166666666668
House11,2018-12-09 09:00:00,0.15516833333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00031500000000000023,0.04923,0.10332499999999996
House11,2018-12-09 10:00:00,0.15208500000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002400000000000001,0.012691666666666688,0.136505
House11,2018-12-09 11:00:00,0.2400816666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00016333333333333326,0.056648333333333335,0.18121500000000001
House11,2018-12-09 12:00:00,0.14184333333333335,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000145,0.046505000000000005,0.09292000000000004
House11,2018-12-09 13:00:00,0.14905999999999994,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00012000000000000013,0.03919499999999998,0.107155
House11,2018-12-09 14:00:00,0.11851166666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,9.833333333333336e-05,0.023586666666666662,0.09179833333333336
House11,2018-12-09 15:00:00,0.21512500000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,9.833333333333336e-05,0.04881333333333335,0.16369833333333336
House11,2018-12-09 16:00:00,0.21212166666666651,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,9.833333333333336e-05,0.07635166666666668,0.13336999999999993
House11,2018-12-09 17:00:00,0.20697999999999991,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00010333333333333336,0.08121666666666669,0.1233033333333334
House11,2018-12-09 18:00:00,0.20950333333333326,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00010166666666666672,0.07946000000000003,0.12760666666666667
House11,2018-12-09 19:00:00,0.21477500000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00012333333333333326,0.08023333333333335,0.13212833333333335
House11,2018-12-09 20:00:00,0.2540466666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00016333333333333342,0.11884166666666668,0.1328416666666667
House11,2018-12-09 21:00:00,0.343545,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00015500000000000008,0.11018666666666664,0.2312233333333333
House11,2018-12-09 22:00:00,0.18720166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00018166666666666675,0.061595000000000025,0.12314833333333335
House11,2018-12-09 23:00:00,0.1303316666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019333333333333344,0.020710000000000003,0.10686333333333332
House11,2018-12-10 00:00:00,0.1325316666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00021333333333333333,0.01815166666666667,0.11146166666666664
House11,2018-12-10 01:00:00,0.11837833333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00029833333333333345,0.00829333333333333,0.10683833333333337
House11,2018-12-10 02:00:00,0.121945,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00033333333333333365,0.008814999999999991,0.10983166666666663
House11,2018-12-10 03:00:00,0.11901,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00031000000000000005,0.008375000000000004,0.107215
House11,2018-12-10 04:00:00,0.12332500000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00042500000000000014,0.00856,0.1112433333333333
House11,2018-12-10 05:00:00,0.1240583333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004216666666666668,0.01424166666666666,0.10641499999999998
House11,2018-12-10 06:00:00,0.185175,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004016666666666668,0.07374166666666666,0.10852166666666667
House11,2018-12-10 07:00:00,0.17996166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004000000000000002,0.06289500000000002,0.11425166666666665
House11,2018-12-10 08:00:00,0.30326,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0004416666666666672,0.10666000000000002,0.1941999999999999
House11,2018-12-10 09:00:00,0.1879366666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00027666666666666665,0.07531166666666665,0.10969333333333336
House11,2018-12-10 10:00:00,0.12838666666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00020666666666666674,0.03081333333333335,0.09473166666666673
House11,2018-12-10 11:00:00,0.12008999999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001549999999999999,0.028426666666666708,0.0889133333333333
House11,2018-12-10 12:00:00,0.101995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001449999999999999,0.01006833333333334,0.0890233333333333
House11,2018-12-10 13:00:00,0.1626283333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019833333333333346,0.036560000000000016,0.12346666666666666
House11,2018-12-10 14:00:00,0.13737500000000002,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.000175,0.03076833333333335,0.10391333333333333
House11,2018-12-10 15:00:00,0.14734166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00014833333333333332,0.04785166666666669,0.09711499999999997
House11,2018-12-10 16:00:00,0.15599999999999994,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00014166666666666654,0.05399500000000002,0.09974333333333334
House11,2018-12-10 17:00:00,0.17681500000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00017833333333333338,0.06659333333333335,0.10812666666666663
House11,2018-12-10 18:00:00,0.2558816666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00032666666666666684,0.06855333333333334,0.18505833333333332
House11,2018-12-10 19:00:00,0.1903166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003816666666666668,0.06634166666666669,0.12156666666666666
House11,2018-12-10 20:00:00,0.19052999999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00037500000000000017,0.07455666666666666,0.11350999999999999
House11,2018-12-10 21:00:00,0.24816833333333346,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002966666666666668,0.09592666666666666,0.14995666666666665
House11,2018-12-10 22:00:00,0.21441,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00030166666666666677,0.08226000000000003,0.12974666666666662
House11,2018-12-10 23:00:00,0.15353500000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00033500000000000023,0.051476666666666684,0.09944
House11,2018-12-11 00:00:00,0.12055,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002666666666666668,0.02182333333333333,0.09603999999999996
House11,2018-12-11 01:00:00,0.11086666666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00025500000000000007,0.010254999999999995,0.09757833333333332
House11,2018-12-11 02:00:00,0.11243333333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00020500000000000005,0.008169999999999998,0.10118999999999996
House11,2018-12-11 03:00:00,0.1116933333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00026833333333333337,0.008773333333333326,0.09980333333333337
House11,2018-12-11 04:00:00,0.10829,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00023166666666666689,0.008151666666666663,0.09703333333333332
House11,2018-12-11 05:00:00,0.11404166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00017999999999999993,0.016355,0.09465833333333333
House11,2018-12-11 06:00:00,0.2999566666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001183333333333334,0.07786999999999995,0.219855
House11,2018-12-11 07:00:00,0.18297833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00016,0.08544666666666666,0.09521333333333333
House11,2018-12-11 08:00:00,0.5334166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002699999999999999,0.07334833333333331,0.4585283333333333
House11,2018-12-11 09:00:00,0.0002000000000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0,0.0,0.0002000000000000001
House11,2018-12-11 10:00:00,0.0002000000000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0,0.0,0.0002000000000000001
House11,2018-12-11 11:00:00,0.0002000000000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0,0.0,0.0002000000000000001
House11,2018-12-11 12:00:00,0.0002000000000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0,0.0,0.0002000000000000001
House11,2018-12-11 13:00:00,0.0002000000000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0,0.0,0.0002000000000000001
House11,2018-12-11 14:00:00,0.14293000000000006,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.3333333333333335e-05,0.033414999999999966,0.10778833333333332
House11,2018-12-11 15:00:00,0.13785166666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,9.16666666666667e-05,0.03307000000000003,0.10256166666666668
House11,2018-12-11 16:00:00,0.11703166666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,8.833333333333334e-05,0.02050833333333333,0.09424166666666664
House11,2018-12-11 17:00:00,0.1824966666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,9.833333333333336e-05,0.06151333333333332,0.11882333333333335
House11,2018-12-11 18:00:00,0.18990833333333326,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00011166666666666672,0.06401000000000001,0.12361333333333333
House11,2018-12-11 19:00:00,0.18995833333333328,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00017500000000000005,0.07290833333333335,0.11480333333333335
House11,2018-12-11 20:00:00,0.1869500000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019833333333333346,0.06868000000000005,0.11595999999999995
House11,2018-12-11 21:00:00,0.19255833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019666666666666674,0.06956666666666668,0.12066333333333333
House11,2018-12-11 22:00:00,0.17786166666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00020500000000000005,0.07810500000000004,0.09747833333333338
House11,2018-12-11 23:00:00,0.1512916666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002350000000000001,0.0469816666666667,0.10179166666666667
House11,2018-12-12 00:00:00,0.12555833333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002100000000000001,0.02062333333333332,0.10233666666666667
House11,2018-12-12 01:00:00,0.11043,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002283333333333334,0.009820000000000002,0.09739000000000002
House11,2018-12-12 02:00:00,0.10588333333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002500000000000001,0.008661666666666666,0.0941
House11,2018-12-12 03:00:00,0.1054116666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002500000000000001,0.008071666666666664,0.09417
House11,2018-12-12 04:00:00,0.10435500000000003,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002100000000000001,0.008050000000000002,0.0931983333333333
House11,2018-12-12 05:00:00,0.10237833333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002066666666666667,0.007896666666666661,0.09141499999999997
House11,2018-12-12 06:00:00,0.36445500000000003,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002,0.07803166666666668,0.2846366666666668
House11,2018-12-12 07:00:00,0.2729983333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002483333333333333,0.07916833333333334,0.19193500000000008
House11,2018-12-12 08:00:00,0.31534166666666663,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0003716666666666665,0.06172166666666665,0.2516183333333334
House11,2018-12-12 09:00:00,0.1864716666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0002083333333333334,0.088055,0.096135
House11,2018-12-12 10:00:00,0.1335083333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019666666666666674,0.041865,0.08948166666666668
House11,2018-12-12 11:00:00,0.11924333333333335,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019000000000000006,0.028620000000000024,0.08782166666666667
House11,2018-12-12 12:00:00,0.12691333333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0001916666666666668,0.03783333333333334,0.08661000000000002
House11,2018-12-12 13:00:00,0.1479533333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019000000000000006,0.01182833333333333,0.13357000000000002
House11,2018-12-12 14:00:00,0.10863833333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.00019833333333333346,0.02358666666666666,0.08289333333333332
