House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Laundary_kW,Kitchen_kW,AC_BR_kW,AC_GR_kW,AC_SR_kW,Refrigerator_kW,Kitchen2_kW,AC_BR_kW.1,AC_MBR_kW
House16,2019-01-20 02:00:00,1.135986666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10695833333333332,0.024884999999999987,0.2603300000000001,0.10083166666666672,0.000605,0.028384999999999994,0.00010166666666666672,0.0,0.025996666666666682
House16,2019-01-20 03:00:00,1.1829516666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21216999999999994,0.024639999999999992,0.15830500000000006,0.11248166666666674,0.0005616666666666667,0.012459999999999962,6.833333333333329e-05,0.0,0.05119833333333333
House16,2019-01-20 04:00:00,1.3398183333333331,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.14741333333333342,0.024676666666666645,0.15168666666666664,0.12071833333333327,0.0006633333333333324,0.03783333333333331,0.00014166666666666654,0.0,0.17595500000000006
House16,2019-01-20 05:00:00,1.2625283333333337,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13494499999999995,0.024653333333333333,0.3316733333333332,0.13623833333333335,0.0005683333333333332,0.0056650000000000025,0.00011333333333333333,0.0,0.02588833333333334
House16,2019-01-20 06:00:00,1.2488983333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.08979833333333334,0.018391666666666653,0.16907499999999998,0.14023833333333338,0.0006366666666666661,0.026810000000000042,0.0001766666666666666,0.0,0.1543416666666667
House16,2019-01-20 07:00:00,2.8072866666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.18295000000000008,0.029118333333333336,0.20717499999999986,0.23396166666666665,0.0007600000000000003,0.032538333333333336,0.0006266666666666666,1.6666666666666669e-06,0.4310799999999999
House16,2019-01-20 08:00:00,2.8548050000000007,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10649000000000003,0.021051666666666673,0.2171583333333333,0.0598,0.0004600000000000001,0.07765500000000003,0.00034833333333333347,0.0,0.03123666666666664
House16,2019-01-20 09:00:00,1.708346666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.15236666666666682,0.026405,0.12843666666666667,0.3485616666666667,0.0005499999999999999,0.045436666666666715,0.00039500000000000017,6.6666666666666675e-06,0.032320000000000015
House16,2019-01-20 10:00:00,0.970875,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1283916666666667,0.07318333333333336,0.07958333333333333,0.35378000000000004,0.0006250000000000001,0.025224999999999987,0.0002583333333333334,3.3333333333333333e-06,0.031643333333333364
House16,2019-01-20 11:00:00,1.1202583333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.240775,0.041951666666666665,0.08737999999999996,0.23442,0.0004933333333333336,0.006153333333333333,0.0003849999999999998,8.333333333333334e-06,0.0312033333333333
House16,2019-01-20 12:00:00,1.5364399999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.19786833333333328,0.005413333333333332,0.11066500000000001,0.01667166666666666,0.0006566666666666668,0.07085833333333333,0.0014666666666666662,8.166666666666667e-05,0.030948333333333307
House16,2019-01-20 13:00:00,2.5623916666666657,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16464333333333336,0.059528333333333336,0.10146666666666664,0.07216166666666668,0.0005250000000000001,0.05047666666666666,0.0019066666666666668,0.000125,0.03179166666666668
House16,2019-01-20 14:00:00,0.8522150000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2388966666666668,0.018406666666666655,0.005581666666666668,0.08986000000000002,0.0004516666666666667,0.05430333333333333,0.0002866666666666666,1.6666666666666669e-06,0.031868333333333346
House16,2019-01-20 15:00:00,0.95631,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3948566666666669,0.0015816666666666676,0.14415666666666674,0.06950833333333332,0.0004583333333333338,0.001675000000000002,0.00041833333333333344,1.6666666666666667e-05,0.032015000000000016
House16,2019-01-20 16:00:00,4.11605,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,3.194958333333333,0.009633333333333336,0.009851666666666668,0.11826500000000001,0.0004833333333333336,0.023238333333333337,0.0007383333333333338,7.166666666666664e-05,0.03134166666666665
House16,2019-01-20 17:00:00,4.098753333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.9154500000000002,0.029855,0.006523333333333333,0.04024166666666665,0.0005199999999999998,0.022235,0.002945,0.0002383333333333332,0.03327166666666668
House16,2019-01-20 18:00:00,3.2383933333333337,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.20332333333333336,0.095545,0.0061299999999999966,0.020705,0.0005033333333333335,0.01961333333333332,0.004848333333333338,0.0004266666666666667,0.033381666666666684
House16,2019-01-20 19:00:00,6.98906166666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.58562,0.07463833333333332,0.00880833333333333,0.15319166666666667,0.0006999999999999997,0.06204166666666665,0.004008333333333332,0.00030666666666666673,0.1731116666666667
House16,2019-01-20 20:00:00,3.4579000000000013,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.1309333333333331,0.03505333333333335,0.27094333333333354,0.07067500000000006,0.0006449999999999992,0.03748833333333328,0.0002566666666666666,1e-05,0.3055366666666664
House16,2019-01-20 21:00:00,1.6448866666666673,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.17847333333333326,0.024126666666666675,0.005710000000000001,0.10607166666666666,0.0006866666666666668,0.03460666666666666,5.4999999999999975e-05,5e-06,0.2384366666666668
House16,2019-01-20 22:00:00,1.168601666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10574666666666667,0.024083333333333345,0.005765,0.12616666666666668,0.0006033333333333329,0.07729333333333327,9.333333333333336e-05,3.3333333333333333e-06,0.02431666666666666
House16,2019-01-20 23:00:00,1.742438333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.11417999999999999,0.02509333333333335,0.5336016666666666,0.12486666666666672,0.00065,0.03577333333333333,0.00013666666666666666,1.6666666666666669e-06,0.11932833333333333
House16,2019-01-21 00:00:00,1.6264216666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.124625,0.02458333333333335,0.3413300000000003,0.14582166666666685,0.0005750000000000001,0.0032016666666666665,0.00014333333333333328,1.6666666666666669e-06,0.2170666666666666
House16,2019-01-21 01:00:00,1.2124633333333337,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09259166666666667,0.02451666666666664,0.19824333333333333,0.1446216666666666,0.0007083333333333327,0.03478833333333334,0.00010000000000000006,0.0,0.02595500000000001
House16,2019-01-21 02:00:00,0.7440483333333329,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09319166666666663,0.012534999999999992,0.041146666666666665,0.08636666666666651,0.00030333333333333346,0.0007033333333333334,4.5e-05,0.0,0.04948333333333332
House16,2019-01-21 03:00:00,1.8936433333333336,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.11528166666666664,0.02333666666666665,0.31770166666666705,0.1825483333333333,0.0006349999999999996,0.03473499999999999,0.000195,0.0,0.22694333333333336
House16,2019-01-21 04:00:00,1.394356666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09055666666666663,0.025145000000000025,0.26230499999999995,0.16731666666666672,0.0006399999999999997,0.020631666666666663,0.00011333333333333327,0.0,0.026063333333333345
House16,2019-01-21 05:00:00,1.29629,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1646766666666667,0.02443000000000001,0.035623333333333326,0.16710499999999998,0.0006349999999999996,0.016051666666666638,7.999999999999998e-05,3.3333333333333333e-06,0.08753166666666665
House16,2019-01-21 06:00:00,1.7286750000000002,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.20360499999999995,0.019721666666666672,0.2805616666666666,0.08958833333333335,0.0004616666666666666,0.020685,0.00016333333333333328,1.6666666666666669e-06,0.3120966666666666
House16,2019-01-21 07:00:00,2.9980333333333324,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.22257166666666664,0.014324999999999997,0.256155,0.13421166666666665,0.0005483333333333336,0.018486666666666658,0.0006666666666666666,5e-06,0.022756666666666658
House16,2019-01-21 08:00:00,3.6268466666666654,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13200333333333333,0.023060000000000004,0.11167333333333332,0.207335,0.0007400000000000003,0.09977833333333333,0.00036666666666666656,8.333333333333334e-06,0.01979833333333333
House16,2019-01-21 09:00:00,2.9219999999999997,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3183766666666666,0.03377666666666666,0.09998666666666664,0.259475,0.0005983333333333332,0.028046666666666668,0.0005766666666666665,1e-05,0.03029666666666668
House16,2019-01-21 10:00:00,1.8969133333333337,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.47408999999999996,0.027355,0.0056400000000000035,0.12466500000000001,0.0004799999999999999,0.03515333333333332,0.000365,5e-06,0.03051333333333336
House16,2019-01-21 11:00:00,1.9753516666666675,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2334883333333334,0.0019533333333333334,0.005250000000000001,0.123815,0.0006550000000000004,0.030474999999999995,0.00032666666666666673,2.1666666666666674e-05,0.03129166666666668
House16,2019-01-21 12:00:00,1.9198633333333328,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3578533333333333,0.014304999999999991,0.005936666666666666,0.07744166666666663,0.0005266666666666666,0.03344666666666666,0.00035166666666666685,0.0,0.030119999999999987
House16,2019-01-21 13:00:00,1.1429116666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2425499999999999,0.0003916666666666663,0.005953333333333333,0.1460933333333333,0.00065,0.021505,0.0002433333333333333,1.6666666666666669e-06,0.029198333333333337
House16,2019-01-21 14:00:00,0.6428299999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.27351499999999995,0.00038500000000000014,0.006228333333333334,0.09759499999999996,0.0005549999999999999,0.013603333333333323,0.00029166666666666675,0.0,0.030383333333333325
House16,2019-01-21 15:00:00,0.5735916666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.06857833333333331,0.00022166666666666645,0.0061400000000000005,0.10357999999999998,0.0006549999999999994,0.02729999999999999,0.00020666666666666647,0.0,0.031678333333333336
House16,2019-01-21 16:00:00,1.1077733333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.12387833333333345,0.02609166666666666,0.0061749999999999965,0.18497500000000008,0.0007683333333333332,0.01805333333333333,0.00018666666666666666,0.0,0.03166333333333335
House16,2019-01-21 17:00:00,2.2044733333333326,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1122783333333333,0.05307999999999999,0.00514,0.09301333333333334,0.0004750000000000001,0.02048166666666663,0.0002983333333333331,3.166666666666668e-05,0.03144166666666666
House16,2019-01-21 18:00:00,2.745033333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1637516666666667,0.11103499999999997,0.005191666666666669,0.104415,0.0004166666666666666,0.029285,8.833333333333329e-05,3.8333333333333334e-05,0.031233333333333342
House16,2019-01-21 19:00:00,3.532366666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09585333333333332,0.13357,0.005571666666666671,0.10936166666666668,0.0005300000000000004,0.08754833333333334,0.00018499999999999994,2.333333333333334e-05,0.03133333333333331
House16,2019-01-21 20:00:00,2.6173550000000003,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2238316666666665,0.08636833333333331,0.006198333333333335,0.11798833333333332,0.0007216666666666666,0.043346666666666665,0.00010500000000000002,3.8333333333333334e-05,0.032286666666666665
House16,2019-01-21 21:00:00,3.212613333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.22058666666666668,0.060783333333333335,0.005953333333333335,0.092285,0.0008416666666666668,0.09054166666666663,0.003115,0.0002566666666666665,0.03249499999999998
House16,2019-01-21 22:00:00,3.435536666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13379500000000005,0.027799999999999967,0.3819666666666666,0.14537000000000005,0.0007933333333333331,0.09991333333333333,0.0024416666666666658,0.00012833333333333327,0.38232666666666665
House16,2019-01-21 23:00:00,1.875055,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.125125,0.02576166666666669,0.6215366666666665,0.13935999999999998,0.0006216666666666662,0.026161666666666663,0.00017333333333333325,1.6666666666666669e-06,0.024726666666666654
House16,2019-01-22 00:00:00,1.9157,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10048500000000003,0.025236666666666654,0.22433166666666685,0.13395166666666666,0.0006166666666666665,0.01907166666666673,0.0001783333333333334,0.0,0.44902333333333344
House16,2019-01-22 01:00:00,1.4398149999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09951333333333336,0.02547166666666664,0.3423500000000005,0.135095,0.0006916666666666669,0.039981666666666665,0.00016833333333333321,0.0,0.05158166666666664
House16,2019-01-22 02:00:00,1.4043366666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1069666666666666,0.025771666666666675,0.4359899999999999,0.13524666666666674,0.0005450000000000007,0.0012983333333333332,0.00012166666666666668,0.0,0.026526666666666643
House16,2019-01-22 03:00:00,1.720015,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0901616666666667,0.02516833333333331,0.14219666666666678,0.17782833333333328,0.0007383333333333324,0.037506666666666695,0.0002266666666666664,1.6666666666666669e-06,0.3627600000000001
House16,2019-01-22 04:00:00,1.8942933333333336,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09072666666666666,0.02565000000000001,0.5177299999999999,0.1923633333333333,0.0006499999999999998,0.01512333333333333,0.0002400000000000001,1.6666666666666669e-06,0.2335816666666667
House16,2019-01-22 05:00:00,1.267475,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.10183999999999993,0.02489499999999999,0.11871,0.1964733333333332,0.0007266666666666664,0.02410166666666673,0.00014166666666666662,0.0,0.025221666666666663
House16,2019-01-22 06:00:00,1.6658749999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09200000000000004,0.019741666666666668,0.34957999999999984,0.14649666666666664,0.0006066666666666668,0.02556833333333333,0.0002533333333333333,0.0,0.16854000000000002
House16,2019-01-22 07:00:00,3.815255000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.34086,0.007001666666666667,0.3239433333333334,0.12527333333333332,0.0004499999999999999,0.002785,0.0007266666666666666,1.6666666666666669e-06,0.4779300000000001
House16,2019-01-22 08:00:00,3.489763333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.09794166666666664,0.02519666666666667,0.2774983333333333,0.18436500000000008,0.0006533333333333335,0.08970333333333333,0.0004050000000000003,3.3333333333333333e-06,0.02198833333333333
House16,2019-01-22 09:00:00,3.6918966666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.35312666666666664,0.023660000000000004,0.3870966666666665,0.1928733333333333,0.0006433333333333335,0.050226666666666656,0.001763333333333333,0.000125,0.023741666666666654
House16,2019-01-22 10:00:00,5.095843333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.956135,0.028615,0.0070683333333333345,0.21935666666666667,0.00053,0.018819999999999986,0.0026050000000000005,0.0001466666666666665,0.030240000000000024
House16,2019-01-22 11:00:00,2.773343333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.6443483333333333,0.04083166666666667,0.0071,0.21438999999999994,0.0006116666666666668,0.022151666666666625,0.0006333333333333335,1e-05,0.030285000000000006
House16,2019-01-22 12:00:00,2.6455,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.6910416666666672,0.02262333333333334,0.007261666666666664,0.1620083333333332,0.0005533333333333333,0.05427166666666668,0.0005516666666666666,1.833333333333334e-05,0.029690000000000025
House16,2019-01-22 13:00:00,2.456128333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.3352783333333331,0.011125,0.0068283333333333356,0.13341999999999998,0.0005216666666666667,0.027224999999999992,0.0004983333333333338,1.5000000000000005e-05,0.028910000000000005
House16,2019-01-22 14:00:00,3.502924999999999,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.9631566666666664,0.011738333333333337,0.009078333333333329,0.10072833333333336,0.00037500000000000017,0.06784333333333331,0.0006433333333333331,4.3333333333333334e-05,0.030073333333333337
House16,2019-01-22 15:00:00,1.6753983333333329,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.2399016666666671,0.003565,0.0072366666666666656,0.12517999999999999,0.0004483333333333334,0.00933999999999999,0.0004833333333333341,2.333333333333334e-05,0.030768333333333345
House16,2019-01-22 16:00:00,1.4110266666666662,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1507966666666666,0.005383333333333333,0.005669999999999998,0.2479916666666667,0.000793333333333333,0.028005,0.00035500000000000017,6.6666666666666675e-06,0.03174166666666668
House16,2019-01-22 17:00:00,2.1149316666666658,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2825300000000001,0.05526333333333335,0.005760000000000002,0.06459,0.0004516666666666665,0.015320000000000004,0.0003016666666666666,8.333333333333334e-06,0.33660999999999996
House16,2019-01-22 18:00:00,6.141974999999999,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.083165,0.08784,0.0069833333333333344,0.3599600000000001,0.0005433333333333332,0.02381666666666667,0.0005,1.1666666666666668e-05,0.03062166666666667
House16,2019-01-22 19:00:00,6.833444999999998,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.3034266666666667,0.09285833333333336,0.006200000000000002,0.26588833333333345,0.00067,0.08664999999999999,0.004239999999999999,0.00037500000000000017,0.031170000000000014
House16,2019-01-22 20:00:00,3.7264083333333318,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.19038,0.10299499999999992,0.006231666666666666,0.01805333333333334,0.0006766666666666671,0.04913333333333333,0.0033200000000000013,0.0002933333333333333,0.03206833333333331
House16,2019-01-22 21:00:00,4.381763333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21642666666666668,0.0700133333333333,0.00577333333333333,0.1606783333333333,0.0008199999999999997,0.047291666666666635,0.005048333333333335,0.00039333333333333375,0.31900666666666666
House16,2019-01-22 22:00:00,2.4459216666666697,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.06337166666666665,0.013538333333333315,0.003131666666666663,0.1499699999999998,0.0005533333333333333,0.039525000000000005,0.002768333333333327,0.00020333333333333325,0.24932999999999994
House16,2019-01-22 23:00:00,0.05152500000000015,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.012233333333333356,0.0008233333333333348,0.0002033333333333333,3.5e-05,3.3333333333333333e-06,3e-05,1.6666666666666669e-06,0.0,5e-06
House16,2019-01-23 00:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 01:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 02:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.499999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 03:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 04:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.499999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 05:00:00,0.0026,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0017999999999999989,4.666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
House16,2019-01-23 06:00:00,2.37359,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.07690166666666667,0.0005766666666666666,0.0008349999999999999,0.09430666666666668,0.0004899999999999999,0.031455000000000004,0.000315,4.5e-05,0.0010116666666666666
House16,2019-01-23 07:00:00,5.9415466666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21899166666666664,0.02068,0.0032333333333333337,0.3626399999999999,0.0013216666666666676,0.09977166666666668,0.0003883333333333334,3.333333333333333e-05,0.0048200000000000005
