House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,UPS_kW,LR_kW,Kitchen_kW,AC_DNR_kW,AC_BR_kW
House1,2019-01-29 06:00:00,0.273625,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003516666666666669,0.05669666666666664,0.011055000000000002,0.051936666666666666,0.0010233333333333336,3.8333333333333334e-05
House1,2019-01-29 07:00:00,0.29940000000000005,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,4.999999999999999e-05,0.05000000000000002,0.01142666666666666,0.08953833333333333,0.0032916666666666663,0.0002116666666666666
House1,2019-01-29 08:00:00,0.3181199999999999,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00014999999999999988,0.101075,0.097395,0.097915,0.0035933333333333342,0.0001166666666666666
House1,2019-01-29 09:00:00,0.3135066666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00010333333333333336,0.05833499999999996,0.05752999999999998,0.12099666666666666,0.004791666666666667,7.166666666666666e-05
House1,2019-01-29 10:00:00,0.26628500000000005,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,5e-05,0.04991499999999998,0.05500500000000001,0.03589166666666666,0.0025133333333333327,5.5e-05
House1,2019-01-29 11:00:00,0.2426383333333338,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,7.333333333333333e-05,0.008631666666666656,0.02103666666666666,0.02023166666666665,0.007646666666666659,2.3333333333333336e-05
House1,2019-01-29 12:00:00,0.037756666666666674,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1.8333333333333333e-05,0.019195000000000004,0.002981666666666667,0.008576666666666666,0.0004016666666666667,8.333333333333334e-06
House1,2019-01-29 13:00:00,0.2775733333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,4.666666666666665e-05,0.12138000000000004,0.03805833333333335,0.06712666666666668,0.0021100000000000003,0.0001766666666666666
House1,2019-01-29 14:00:00,0.17222666666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,3.3333333333333333e-06,0.04414499999999998,0.03808500000000002,0.04513666666666667,0.0011233333333333334,7.999999999999999e-05
House1,2019-01-29 15:00:00,0.16642666666666672,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,3.3333333333333333e-06,0.034486666666666665,0.037980000000000035,0.047810000000000005,0.0011366666666666665,6.166666666666663e-05
House1,2019-01-29 16:00:00,0.2928533333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0001733333333333333,0.041150000000000034,0.11471333333333335,0.05426166666666665,0.00084,0.00018166666666666675
House1,2019-01-29 17:00:00,0.7412433333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007499999999999996,0.07267333333333333,0.2740833333333333,0.15403166666666665,0.0030033333333333357,0.0004483333333333332
House1,2019-01-29 18:00:00,0.7988633333333331,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010416666666666669,0.09845000000000002,0.2808666666666667,0.10835499999999998,0.004371666666666667,0.000476666666666667
House1,2019-01-29 19:00:00,0.7747266666666663,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.001025,0.10179166666666672,0.2809616666666667,0.09586666666666664,0.005566666666666666,0.00040500000000000014
House1,2019-01-29 20:00:00,0.8395516666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.001051666666666666,0.13409666666666667,0.2810933333333334,0.1064316666666667,0.00458,0.00034666666666666635
House1,2019-01-29 21:00:00,0.8231649999999998,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000938333333333334,0.17063166666666665,0.2815233333333333,0.10075333333333336,0.00463,0.00011833333333333335
House1,2019-01-29 22:00:00,0.6641316666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008150000000000003,0.13282000000000002,0.2678666666666666,0.09158666666666666,0.004068333333333335,0.00012499999999999995
House1,2019-01-29 23:00:00,0.3406166666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000381666666666667,0.07803833333333328,0.019253333333333327,0.07034500000000002,0.001313333333333333,3.166666666666668e-05
House1,2019-01-30 00:00:00,0.2995766666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003400000000000001,0.07358166666666671,0.01100333333333334,0.05722333333333333,0.0011033333333333331,4.1666666666666665e-05
House1,2019-01-30 01:00:00,0.2644666666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00028666666666666673,0.0584233333333333,0.010975000000000007,0.05572999999999999,0.0011499999999999998,5.166666666666664e-05
House1,2019-01-30 02:00:00,0.2644883333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00029000000000000016,0.05834666666666664,0.01096833333333334,0.05524166666666667,0.0011600000000000002,4.3333333333333334e-05
House1,2019-01-30 03:00:00,0.2647783333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00030166666666666677,0.0583133333333333,0.01097000000000001,0.054720000000000026,0.0011533333333333333,4.1666666666666665e-05
House1,2019-01-30 04:00:00,0.2643416666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00030666666666666684,0.05824499999999996,0.011051666666666671,0.054398333333333326,0.0010716666666666674,4.1666666666666665e-05
House1,2019-01-30 05:00:00,0.6733683333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00102,0.05792000000000001,0.4210933333333333,0.05336333333333338,0.008075000000000004,0.0004816666666666669
House1,2019-01-30 06:00:00,0.6401649999999997,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009583333333333336,0.05743999999999998,0.3772433333333327,0.05829833333333335,0.0059816666666666655,0.0004583333333333332
House1,2019-01-30 07:00:00,0.2296116666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,6.166666666666664e-05,0.05771833333333332,0.011369999999999995,0.042543333333333336,0.0012166666666666671,0.00012666666666666675
House1,2019-01-30 08:00:00,0.242615,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,2.5000000000000008e-05,0.10798833333333337,0.011243333333333322,0.05499,0.00193,0.0003633333333333334
House1,2019-01-30 09:00:00,0.79408,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009066666666666664,0.08628833333333331,0.5452833333333333,0.07595333333333333,0.010769999999999995,0.000570000000000001
House1,2019-01-30 10:00:00,0.2795133333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.333333333333334e-06,0.03747833333333333,0.022889999999999987,0.13091666666666668,0.004843333333333335,8.166666666666667e-05
House1,2019-01-30 11:00:00,0.17346500000000006,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,3.3333333333333333e-06,0.03238166666666666,0.022878333333333323,0.04589000000000002,0.0013816666666666671,0.00014666666666666666
House1,2019-01-30 12:00:00,0.27587166666666657,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000155,0.03250333333333332,0.13393500000000005,0.035081666666666664,0.001611666666666667,0.00015999999999999982
House1,2019-01-30 13:00:00,0.3557216666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002500000000000001,0.03265166666666665,0.21635333333333331,0.03488,0.0028916666666666665,9.16666666666667e-05
House1,2019-01-30 14:00:00,0.1899566666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,3.5e-05,0.032220000000000006,0.04506666666666665,0.04066166666666665,0.0014866666666666663,0.00017000000000000004
House1,2019-01-30 15:00:00,0.1701433333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,3.3333333333333333e-06,0.03689500000000001,0.022848333333333318,0.038991666666666674,0.001035,0.00017833333333333338
House1,2019-01-30 16:00:00,0.4570366666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003816666666666668,0.04187333333333333,0.25024166666666675,0.07430666666666667,0.0031633333333333322,0.0001916666666666667
House1,2019-01-30 17:00:00,0.5764533333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006866666666666668,0.06624500000000005,0.24316999999999994,0.10465666666666666,0.0026749999999999986,0.0002733333333333332
House1,2019-01-30 18:00:00,0.7183466666666664,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009650000000000004,0.07923833333333337,0.2430316666666668,0.12972833333333333,0.0026000000000000003,0.00039000000000000037
House1,2019-01-30 19:00:00,0.7172416666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009933333333333337,0.07907666666666671,0.2431816666666666,0.11855666666666667,0.0029183333333333327,0.00041000000000000015
House1,2019-01-30 20:00:00,0.7731816666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.001008333333333333,0.12362166666666664,0.2434833333333333,0.12243333333333332,0.0028716666666666678,0.00030666666666666635
House1,2019-01-30 21:00:00,0.7183350000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008233333333333336,0.16559166666666664,0.24344000000000005,0.10814833333333328,0.0029483333333333328,7.33333333333333e-05
House1,2019-01-30 22:00:00,0.6100299999999999,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0007616666666666665,0.09165166666666663,0.23646,0.12046833333333334,0.0018183333333333337,0.0002250000000000001
House1,2019-01-30 23:00:00,0.39708000000000004,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0004466666666666669,0.07572000000000001,0.0649416666666667,0.084765,0.002108333333333334,0.00010333333333333333
House1,2019-01-31 00:00:00,0.3884483333333335,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0004983333333333341,0.06649000000000001,0.10164999999999977,0.06478666666666667,0.0027233333333333337,0.00013666666666666672
House1,2019-01-31 01:00:00,0.3511083333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00025666666666666665,0.0582233333333333,0.011559999999999999,0.1406833333333334,0.004101666666666665,4.999999999999999e-05
House1,2019-01-31 02:00:00,0.2666366666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000275,0.05821833333333329,0.01155,0.05668500000000001,0.0012016666666666669,7.33333333333333e-05
House1,2019-01-31 03:00:00,0.2665700000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002866666666666667,0.05837999999999996,0.011575000000000005,0.05506333333333332,0.0012350000000000002,8.166666666666665e-05
House1,2019-01-31 04:00:00,0.264255,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002716666666666667,0.0582933333333333,0.011533333333333324,0.05377333333333335,0.0011933333333333336,7.166666666666666e-05
House1,2019-01-31 05:00:00,0.2639083333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003050000000000002,0.058228333333333326,0.01145666666666666,0.053301666666666685,0.001156666666666666,6.83333333333333e-05
House1,2019-01-31 06:00:00,0.27079666666666663,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00033000000000000016,0.05763500000000001,0.01154166666666668,0.05786500000000003,0.0011566666666666663,5.666666666666664e-05
House1,2019-01-31 07:00:00,0.198215,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.500000000000006e-05,0.09018833333333336,0.011820000000000004,0.04017,0.0009533333333333332,0.0002516666666666666
House1,2019-01-31 08:00:00,0.6729666666666668,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000858333333333333,0.10866166666666667,0.4823933333333335,0.03707833333333334,0.008376666666666671,0.0006533333333333338
House1,2019-01-31 09:00:00,0.4164133333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005200000000000001,0.05692999999999996,0.30225333333333376,0.037431666666666655,0.00557833333333333,0.00041666666666666615
House1,2019-01-31 10:00:00,0.12492500000000002,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,5e-06,0.05346333333333332,0.011833333333333331,0.03740166666666666,0.0011016666666666666,0.0001433333333333333
House1,2019-01-31 11:00:00,0.20296666666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,7.333333333333333e-05,0.040361666666666685,0.0656883333333333,0.053171666666666666,0.001303333333333333,5.6666666666666664e-05
House1,2019-01-31 12:00:00,0.2308083333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,9.333333333333336e-05,0.041113333333333335,0.11388166666666667,0.05567166666666668,0.0010433333333333336,8.16666666666667e-05
House1,2019-01-31 13:00:00,0.16179333333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,2.5000000000000008e-05,0.03558833333333334,0.046245,0.05700666666666665,0.0011433333333333337,3.5000000000000004e-05
House1,2019-01-31 14:00:00,0.18266,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.166666666666667e-05,0.032266666666666666,0.04670166666666668,0.06403333333333333,0.0013850000000000006,5.4999999999999975e-05
House1,2019-01-31 15:00:00,0.27201166666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00021500000000000005,0.03836999999999997,0.09046499999999996,0.06745333333333335,0.0013149999999999991,6.33333333333333e-05
House1,2019-01-31 16:00:00,0.2795216666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00020000000000000006,0.039808333333333314,0.09208500000000006,0.07771,0.0012016666666666664,4.999999999999999e-05
House1,2019-01-31 17:00:00,0.7669516666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00075,0.06142666666666665,0.2902983333333332,0.2055583333333333,0.003156666666666665,0.000505
House1,2019-01-31 18:00:00,0.8095899999999998,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010799999999999996,0.0730166666666667,0.2807433333333333,0.1564966666666667,0.0019633333333333347,0.0005400000000000002
House1,2019-01-31 19:00:00,0.8148266666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010733333333333333,0.07935000000000003,0.2811066666666668,0.15456166666666668,0.0012599999999999998,0.0005483333333333334
House1,2019-01-31 20:00:00,0.7783083333333335,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010099999999999996,0.11234166666666667,0.2813683333333333,0.12013333333333327,0.002963333333333333,0.00039
House1,2019-01-31 21:00:00,0.7549849999999999,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0008783333333333332,0.14302333333333336,0.2816333333333333,0.11458333333333333,0.003023333333333334,0.00016833333333333327
House1,2019-01-31 22:00:00,0.7557000000000003,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009016666666666666,0.15095333333333336,0.2820166666666666,0.10539833333333333,0.003493333333333334,0.00014499999999999995
House1,2019-01-31 23:00:00,0.5045516666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006216666666666661,0.07410333333333335,0.1538083333333332,0.08197166666666665,0.001815,0.00018999999999999987
House1,2019-02-01 00:00:00,0.3010900000000001,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003933333333333336,0.07831499999999998,0.011705000000000007,0.05893000000000001,0.0011766666666666668,4.3333333333333334e-05
House1,2019-02-01 01:00:00,0.2685516666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0003366666666666669,0.058044999999999965,0.01160166666666668,0.057946666666666674,0.0012199999999999995,5.83333333333333e-05
House1,2019-02-01 02:00:00,0.2687116666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00034833333333333363,0.058066666666666635,0.011576666666666676,0.05844333333333336,0.0012383333333333337,4.999999999999999e-05
House1,2019-02-01 03:00:00,0.2681816666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00035333333333333365,0.05814499999999999,0.011565000000000002,0.05794000000000001,0.0012350000000000002,5.166666666666665e-05
House1,2019-02-01 04:00:00,0.2697283333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00033000000000000016,0.057839999999999975,0.011554999999999994,0.05849999999999999,0.0012049999999999995,4.833333333333331e-05
House1,2019-02-01 05:00:00,0.2681733333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.00033000000000000016,0.05756666666666669,0.011531666666666666,0.059045000000000014,0.0012249999999999993,4.499999999999999e-05
House1,2019-02-01 06:00:00,0.3063166666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002983333333333333,0.057156666666666675,0.011601666666666677,0.10149833333333333,0.0023766666666666663,3.6666666666666666e-05
House1,2019-02-01 07:00:00,0.2081233333333334,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,8.499999999999998e-05,0.05636666666666665,0.022215000000000002,0.08948666666666667,0.003509999999999999,7.666666666666667e-05
House1,2019-02-01 08:00:00,0.6128699999999998,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0006100000000000001,0.11169166666666666,0.3307333333333334,0.14117000000000002,0.007383333333333335,0.0004799999999999998
House1,2019-02-01 09:00:00,0.6814483333333332,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009300000000000004,0.10134999999999997,0.4939650000000004,0.037163333333333326,0.007796666666666669,0.0005916666666666671
House1,2019-02-01 10:00:00,0.12179166666666665,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1e-05,0.03722166666666668,0.011841666666666674,0.05281833333333332,0.001343333333333333,0.00011000000000000004
House1,2019-02-01 11:00:00,0.21880833333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1.6666666666666667e-05,0.045034999999999985,0.011816666666666677,0.05355333333333332,0.0011633333333333335,9.833333333333336e-05
House1,2019-02-01 12:00:00,0.20973333333333324,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,1e-05,0.04982833333333332,0.027158333333333343,0.048313333333333326,0.0011350000000000002,9.833333333333336e-05
House1,2019-02-01 13:00:00,0.2925866666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002,0.03345166666666668,0.1488299999999999,0.045585,0.0024899999999999987,0.00021666666666666666
House1,2019-02-01 14:00:00,0.1775266666666667,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,6.166666666666666e-05,0.032168333333333354,0.04660333333333333,0.04548833333333332,0.0010850000000000002,0.00016999999999999993
House1,2019-02-01 15:00:00,0.3421683333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.000295,0.031985000000000034,0.21011,0.04536166666666667,0.0024683333333333337,0.00011500000000000004
House1,2019-02-01 16:00:00,0.35464999999999985,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0002950000000000001,0.03202333333333335,0.2144816666666666,0.04994333333333333,0.002648333333333333,0.00012166666666666656
House1,2019-02-01 17:00:00,0.56087,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0005583333333333333,0.06015166666666665,0.24099666666666664,0.14021666666666668,0.004758333333333336,0.00018166666666666665
House1,2019-02-01 18:00:00,0.8127683333333333,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010083333333333335,0.09488833333333332,0.24461,0.139155,0.004049999999999999,0.0003166666666666668
House1,2019-02-01 19:00:00,0.7868516666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010366666666666662,0.10935166666666664,0.24468,0.11148833333333333,0.0032466666666666672,0.0002399999999999999
House1,2019-02-01 20:00:00,0.79097,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0010199999999999999,0.11948166666666665,0.2446583333333333,0.11855,0.002640000000000002,0.00015999999999999993
House1,2019-02-01 21:00:00,0.8486166666666666,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.001045,0.16974166666666665,0.2441916666666666,0.10998499999999999,0.003475000000000001,7.33333333333333e-05
House1,2019-02-01 22:00:00,0.7913716666666664,4628.26,2,2014,9.5,Yes,7,3.0,2.0,1.0,1.0,3 phase,5,5,0,0,3,2,3,1,1,6,8,2,3,2,105,1,0.0009416666666666668,0.13522833333333334,0.24004166666666665,0.1857233333333334,0.0037566666666666655,0.00017666666666666666
