House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_LR_kW,Kitchen_kW,AC_BR_kW.1,BR_kW
House24,2019-01-12 05:00:00,0.04209499999999998,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001316666666666667,0.002580000000000001,0.006303333333333339,3.000000000000001e-05,0.003065000000000003
House24,2019-01-12 06:00:00,0.04273833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012666666666666672,0.002553333333333334,0.006855000000000004,3.5000000000000004e-05,0.002905
House24,2019-01-12 07:00:00,0.05631833333333336,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011166666666666675,0.0025899999999999994,0.011626666666666669,3.8333333333333334e-05,0.002906666666666668
House24,2019-01-12 08:00:00,0.04375,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014499999999999995,0.002543333333333334,0.008640000000000005,0.0,0.002910000000000001
House24,2019-01-12 09:00:00,0.04614,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011000000000000004,0.002961666666666667,0.008840000000000013,1.6666666666666669e-06,0.00313
House24,2019-01-12 10:00:00,0.03664999999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016499999999999994,0.002591666666666666,0.005955000000000003,0.0,0.0030783333333333327
House24,2019-01-12 11:00:00,0.08096500000000002,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001200000000000001,0.002766666666666666,0.01429,8.333333333333334e-06,0.0029783333333333354
House24,2019-01-12 12:00:00,0.04045833333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018000000000000004,0.002621666666666668,0.007213333333333341,0.0,0.002860000000000001
House24,2019-01-12 13:00:00,0.04675333333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018000000000000007,0.002771666666666666,0.008576666666666672,0.0,0.00284
House24,2019-01-12 14:00:00,0.03852,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001950000000000001,0.0027699999999999977,0.005761666666666665,0.0,0.0029333333333333342
House24,2019-01-12 15:00:00,0.09066166666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012000000000000007,0.002860000000000001,0.013323333333333336,1.6666666666666667e-05,0.00272
House24,2019-01-12 16:00:00,0.03676833333333332,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019666666666666674,0.002813333333333332,0.0057216666666666674,0.0,0.003081666666666668
House24,2019-01-12 17:00:00,0.06900666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015333333333333334,0.003061666666666669,0.015536666666666681,1.5000000000000005e-05,0.003146666666666666
House24,2019-01-12 18:00:00,0.04990166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016500000000000008,0.003048333333333334,0.007756666666666663,6.833333333333329e-05,0.003131666666666668
House24,2019-01-12 19:00:00,0.04753000000000001,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001683333333333332,0.003093333333333334,0.007598333333333331,5.999999999999996e-05,0.003185000000000002
House24,2019-01-12 20:00:00,0.057474999999999964,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011333333333333336,0.003146666666666666,0.013164999999999994,0.0,0.003050000000000001
House24,2019-01-12 21:00:00,0.036526666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016333333333333328,0.0029900000000000018,0.005571666666666665,3.3333333333333333e-06,0.0030249999999999995
House24,2019-01-12 22:00:00,0.061561666666666674,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001683333333333333,0.0029800000000000013,0.008511666666666662,5e-06,0.002981666666666667
House24,2019-01-12 23:00:00,0.045755,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015999999999999988,0.00298,0.00999166666666667,0.0,0.0029483333333333354
House24,2019-01-13 00:00:00,0.04846666666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015499999999999995,0.0029916666666666702,0.011321666666666685,0.0,0.0029983333333333364
House24,2019-01-13 01:00:00,0.033445000000000016,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016499999999999994,0.0029033333333333355,0.005681666666666666,0.0,0.0030450000000000013
House24,2019-01-13 02:00:00,0.042733333333333325,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015166666666666654,0.0029516666666666697,0.008611666666666663,0.0,0.0030899999999999994
House24,2019-01-13 03:00:00,0.05181500000000002,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012666666666666675,0.002981666666666668,0.011805000000000005,0.0,0.002951666666666668
House24,2019-01-13 04:00:00,0.04513666666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000135,0.002905,0.00945666666666667,0.0,0.0029883333333333355
House24,2019-01-13 05:00:00,0.034825,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013166666666666668,0.002773333333333332,0.005676666666666663,0.0,0.002941666666666666
House24,2019-01-13 06:00:00,0.043588333333333326,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012166666666666675,0.002706666666666665,0.008688333333333334,1.6666666666666669e-06,0.002908333333333334
House24,2019-01-13 07:00:00,0.05432000000000002,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00010500000000000006,0.0027433333333333324,0.012683333333333336,8.333333333333334e-06,0.0028916666666666665
House24,2019-01-13 08:00:00,0.03867333333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012000000000000007,0.002586666666666668,0.007296666666666666,1.3333333333333335e-05,0.002926666666666668
House24,2019-01-13 09:00:00,0.03548166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012833333333333335,0.0026716666666666672,0.007113333333333331,3.3333333333333333e-06,0.0027683333333333323
House24,2019-01-13 10:00:00,0.050058333333333344,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001033333333333333,0.003076666666666666,0.0055183333333333326,1.5000000000000005e-05,0.0027566666666666646
House24,2019-01-13 11:00:00,0.060665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011500000000000007,0.002955000000000002,0.015424999999999998,0.0,0.0025883333333333344
House24,2019-01-13 12:00:00,0.03367833333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018833333333333332,0.002826666666666666,0.006411666666666671,0.0,0.00290166666666667
House24,2019-01-13 13:00:00,0.09537000000000001,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002133333333333335,0.003036666666666668,0.008451666666666666,5.999999999999999e-05,0.002955
House24,2019-01-13 14:00:00,0.03186166666666669,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0002133333333333334,0.0030133333333333327,0.005723333333333333,0.0,0.002823333333333332
House24,2019-01-13 15:00:00,0.05860999999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019166666666666675,0.003166666666666665,0.015063333333333338,1.5000000000000005e-05,0.002831666666666665
House24,2019-01-13 16:00:00,0.034440000000000005,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00020666666666666674,0.003018333333333334,0.00663333333333333,0.0,0.002761666666666665
House24,2019-01-13 17:00:00,0.05722333333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019166666666666675,0.0030266666666666693,0.008294999999999999,3.3333333333333333e-06,0.0026716666666666646
House24,2019-01-13 18:00:00,0.036933333333333325,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001883333333333334,0.003001666666666668,0.005371666666666668,1.6666666666666669e-06,0.0025216666666666664
House24,2019-01-13 19:00:00,0.06709166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001166666666666668,0.003386666666666665,0.01567,0.0,0.0027133333333333337
House24,2019-01-13 20:00:00,0.031468333333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018500000000000008,0.002921666666666665,0.005548333333333331,0.0,0.0026766666666666657
House24,2019-01-13 21:00:00,0.039925,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018833333333333327,0.0027666666666666647,0.00857333333333333,0.0,0.0027949999999999984
House24,2019-01-13 22:00:00,0.03115,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018833333333333327,0.002706666666666666,0.005633333333333331,0.0,0.0027699999999999977
House24,2019-01-13 23:00:00,0.06334999999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014666666666666666,0.00286,0.016273333333333334,0.0,0.002908333333333332
House24,2019-01-14 00:00:00,0.03199166666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019,0.0026833333333333323,0.0058750000000000035,0.0,0.003130000000000002
House24,2019-01-14 01:00:00,0.03636,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017333333333333325,0.0027033333333333328,0.007216666666666664,0.0,0.003239999999999999
House24,2019-01-14 02:00:00,0.03777666666666668,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016833333333333335,0.0026550000000000002,0.007606666666666678,0.0,0.0031450000000000024
House24,2019-01-14 03:00:00,0.0539383333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011833333333333333,0.0027249999999999965,0.012866666666666669,0.0,0.002883333333333335
House24,2019-01-14 04:00:00,0.041558333333333336,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012833333333333338,0.0026466666666666665,0.00878666666666667,5e-06,0.0028666666666666662
House24,2019-01-14 05:00:00,0.05118166666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011666666666666668,0.002531666666666669,0.005566666666666665,1.6666666666666667e-05,0.0027349999999999983
House24,2019-01-14 06:00:00,0.04185333333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00010333333333333336,0.002436666666666668,0.008651666666666667,1.6666666666666667e-05,0.0025450000000000034
House24,2019-01-14 07:00:00,0.07959166666666669,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,7.33333333333333e-05,0.0027683333333333327,0.013476666666666672,2.5000000000000005e-05,0.0029883333333333307
House24,2019-01-14 08:00:00,0.05187833333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011000000000000004,0.002518333333333333,0.010898333333333341,2.333333333333334e-05,0.003154999999999998
House24,2019-01-14 09:00:00,0.011186666666666659,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,4.6666666666666665e-05,0.0007116666666666665,0.0017516666666666668,1.6666666666666669e-06,0.0009283333333333332
House24,2019-01-14 10:00:00,0.00010000000000000003,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-01-14 11:00:00,0.00010000000000000003,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-01-14 12:00:00,0.00010000000000000003,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-01-14 13:00:00,0.00010000000000000003,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0,0.0,0.0,0.0,0.0
House24,2019-01-14 14:00:00,0.2647233333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,1.5000000000000005e-05,0.0011866666666666668,0.016476666666666667,0.00014500000000000006,0.001035
House24,2019-01-14 15:00:00,0.6272599999999998,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015333333333333326,0.00278,0.01192166666666667,0.00046500000000000057,0.002675
House24,2019-01-14 16:00:00,0.4369966666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015499999999999992,0.0025966666666666664,0.006763333333333335,0.00022833333333333345,0.002615000000000001
House24,2019-01-14 17:00:00,0.2621816666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001549999999999999,0.002721666666666668,0.011374999999999998,7.499999999999998e-05,0.00269
House24,2019-01-14 18:00:00,0.1408933333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016500000000000005,0.0026433333333333326,0.007658333333333335,3.333333333333333e-05,0.0027799999999999986
House24,2019-01-14 19:00:00,0.03761666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001983333333333334,0.002595,0.005554999999999996,0.0,0.003001666666666668
House24,2019-01-14 20:00:00,0.04506166666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018333333333333336,0.002696666666666667,0.008825000000000003,0.0,0.0032016666666666678
House24,2019-01-14 21:00:00,0.05301333333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018,0.0026549999999999985,0.012485,1.6666666666666669e-06,0.0032449999999999983
House24,2019-01-14 22:00:00,0.04188666666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001783333333333333,0.002576666666666668,0.00913000000000001,0.0,0.0034283333333333323
House24,2019-01-14 23:00:00,0.031044999999999993,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018833333333333327,0.002379999999999999,0.005911666666666671,0.0,0.0032
House24,2019-01-15 00:00:00,0.041021666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017666666666666666,0.002366666666666667,0.008895000000000009,0.0,0.003209999999999998
House24,2019-01-15 01:00:00,0.053279999999999994,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015833333333333335,0.002398333333333334,0.012921666666666668,0.0,0.0032999999999999982
House24,2019-01-15 02:00:00,0.041530000000000025,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017166666666666662,0.002323333333333332,0.009095000000000002,0.0,0.003416666666666664
House24,2019-01-15 03:00:00,0.032381666666666656,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016499999999999994,0.002228333333333332,0.006065,0.0,0.0035083333333333342
House24,2019-01-15 04:00:00,0.03616333333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00015999999999999996,0.002236666666666665,0.00704,3.3333333333333333e-06,0.0036616666666666655
House24,2019-01-15 05:00:00,0.059401666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.000125,0.0022683333333333305,0.015063333333333331,5e-06,0.0033950000000000004
House24,2019-01-15 06:00:00,0.05712499999999999,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001233333333333334,0.002110000000000001,0.005906666666666669,3.166666666666666e-05,0.003379999999999998
House24,2019-01-15 07:00:00,0.04438,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014499999999999992,0.002053333333333334,0.009041666666666672,5e-06,0.00319
House24,2019-01-15 08:00:00,0.01825333333333329,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,7.500000000000001e-05,0.0009833333333333337,0.0029933333333333275,1e-05,0.0018650000000000008
House24,2019-01-15 09:00:00,0.2268633333333334,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,4.3333333333333334e-05,0.001408333333333334,0.011768333333333336,0.00019166666666666665,0.0019900000000000004
House24,2019-01-15 10:00:00,0.12142499999999995,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00011000000000000004,0.0022283333333333326,0.011245,5.666666666666664e-05,0.0030883333333333327
House24,2019-01-15 11:00:00,0.05365833333333337,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,9.500000000000002e-05,0.0018783333333333321,0.008958333333333344,2.666666666666667e-05,0.0025850000000000014
House24,2019-01-15 12:00:00,0.13720666666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,3.333333333333333e-05,0.0008050000000000003,0.0018083333333333328,0.0001266666666666666,0.0012366666666666665
House24,2019-01-15 13:00:00,0.1841766666666667,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00010499999999999996,0.0024533333333333343,0.01566333333333334,5.166666666666664e-05,0.003125
House24,2019-01-15 14:00:00,0.041403333333333306,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018833333333333327,0.002436666666666668,0.007956666666666666,1.6666666666666669e-06,0.0028099999999999983
House24,2019-01-15 15:00:00,0.047071666666666664,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016999999999999993,0.0024633333333333343,0.010281666666666677,1.6666666666666669e-06,0.002699999999999999
House24,2019-01-15 16:00:00,0.04217833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00017666666666666658,0.0024150000000000013,0.00842,0.0,0.002565
House24,2019-01-15 17:00:00,0.04244666666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001783333333333333,0.0024566666666666665,0.007976666666666667,0.0,0.002656666666666665
House24,2019-01-15 18:00:00,0.04891666666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016666666666666666,0.002615000000000001,0.009431666666666672,0.0,0.0027583333333333327
House24,2019-01-15 19:00:00,0.082725,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014999999999999996,0.002585,0.00844333333333333,4.499999999999999e-05,0.002935000000000001
House24,2019-01-15 20:00:00,0.042215,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00019166666666666667,0.002580000000000001,0.005664999999999997,9.666666666666672e-05,0.0030450000000000004
House24,2019-01-15 21:00:00,0.05884166666666665,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001666666666666666,0.0026533333333333326,0.012178333333333327,6.499999999999995e-05,0.003053333333333333
House24,2019-01-15 22:00:00,0.043963333333333326,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00018666666666666671,0.0025750000000000013,0.00897333333333334,4.1666666666666665e-05,0.003254999999999997
House24,2019-01-15 23:00:00,0.04132166666666666,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016999999999999999,0.0024983333333333363,0.009021666666666671,3.3333333333333333e-06,0.0035016666666666646
House24,2019-01-16 00:00:00,0.030546666666666663,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016999999999999999,0.002348333333333332,0.0058866666666666685,1.6666666666666669e-06,0.00326166666666667
House24,2019-01-16 01:00:00,0.05733833333333335,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00014999999999999996,0.0023816666666666665,0.014576666666666663,0.0,0.003203333333333334
House24,2019-01-16 02:00:00,0.0342083333333333,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013833333333333335,0.0022449999999999983,0.007411666666666677,1e-05,0.003156666666666667
House24,2019-01-16 03:00:00,0.028983333333333326,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00016833333333333335,0.0022016666666666643,0.005863333333333337,5e-06,0.003238333333333334
House24,2019-01-16 04:00:00,0.040208333333333325,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.0001583333333333333,0.002239999999999998,0.009140000000000007,1.3333333333333335e-05,0.0032033333333333336
House24,2019-01-16 05:00:00,0.050755000000000015,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00013333333333333342,0.0022683333333333323,0.012190000000000001,3.3333333333333333e-06,0.003010000000000003
House24,2019-01-16 06:00:00,0.047306666666666684,2722.51,1,1980,12.0,No,6,3.0,1.0,1.0,1.0,1 phase,9,4,4,1,7,2,4,2,1,7,8,1,0,1,13,1,0.00012666666666666672,0.0021566666666666657,0.009344999999999996,6.833333333333329e-05,0.002701666666666664
