House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_DR_kW,AC_BR_kW,Kitchen_kW,UPS_kW
House2,2018-11-01 22:00:00,0.43736833333333336,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.166666666666668e-05,0.00021666666666666668,0.00010500000000000003,0.005979999999999982,0.09344833333333333
House2,2018-11-01 23:00:00,0.420705,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.166666666666668e-05,0.00012166666666666668,0.00010000000000000003,0.009409999999999986,0.08746833333333331
House2,2018-11-02 00:00:00,0.3976866666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.83333333333333e-05,6.166666666666664e-05,5.999999999999996e-05,9.666666666666672e-05,0.08225333333333333
House2,2018-11-02 01:00:00,0.3707083333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.499999999999999e-05,6.166666666666664e-05,6.666666666666663e-05,0.00969999999999999,0.08679166666666666
House2,2018-11-02 02:00:00,0.4999166666666669,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.8333333333333342e-05,0.00012833333333333333,0.00012000000000000004,0.00017500000000000005,0.08582333333333332
House2,2018-11-02 03:00:00,0.5323183333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.333333333333334e-05,0.0001633333333333333,0.0002566666666666665,0.0001933333333333334,0.08677
House2,2018-11-02 04:00:00,0.4108183333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.1666666666666665e-05,8.333333333333336e-05,7.333333333333333e-05,0.00013000000000000018,0.08691333333333336
House2,2018-11-02 05:00:00,0.35555333333333344,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.999999999999998e-05,5.333333333333329e-05,3.8333333333333334e-05,9.16666666666667e-05,0.08725166666666666
House2,2018-11-02 06:00:00,0.35361833333333337,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.499999999999999e-05,5.666666666666664e-05,2.333333333333334e-05,9.833333333333336e-05,0.08409833333333334
House2,2018-11-02 07:00:00,0.4606666666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.4999999999999975e-05,8.833333333333329e-05,7e-05,0.04525166666666667,0.08568333333333335
House2,2018-11-02 08:00:00,0.5583349999999998,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.5000000000000004e-05,0.000185,0.00011833333333333342,0.00019666666666666674,0.08485999999999998
House2,2018-11-02 09:00:00,0.3969666666666668,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.6666666666666664e-05,9.5e-05,0.0001933333333333332,0.00012333333333333348,0.06914499999999997
House2,2018-11-02 10:00:00,0.28457333333333346,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,7.33333333333333e-05,0.0001016666666666667,8.499999999999999e-05,0.005154999999999996,0.03769166666666665
House2,2018-11-02 11:00:00,0.3999683333333335,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.166666666666663e-05,7.499999999999998e-05,0.00015166666666666654,0.12930833333333347,0.030006666666666664
House2,2018-11-02 12:00:00,0.25936,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.8333333333333342e-05,0.00011833333333333333,8.166666666666667e-05,0.0001983333333333334,0.022811666666666643
House2,2018-11-02 13:00:00,0.3773099999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.333333333333333e-05,0.00010500000000000003,8.500000000000002e-05,0.09036999999999992,0.04518166666666667
House2,2018-11-02 14:00:00,0.3629483333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.499999999999998e-05,0.00017166666666666665,4.3333333333333334e-05,0.00010000000000000003,0.09009666666666667
House2,2018-11-02 15:00:00,0.3560116666666668,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.333333333333329e-05,0.00019666666666666669,0.00015499999999999992,0.00013999999999999988,0.0845016666666667
House2,2018-11-02 16:00:00,0.4267416666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.999999999999998e-05,0.00019166666666666665,7.499999999999998e-05,0.03168333333333332,0.041839999999999995
House2,2018-11-02 17:00:00,0.256215,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.4999999999999975e-05,7.500000000000001e-05,9.666666666666668e-05,0.00012666666666666685,0.028555
House2,2018-11-02 18:00:00,0.2698316666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.999999999999998e-05,7.666666666666667e-05,0.00022166666666666664,0.078855,0.034075000000000015
House2,2018-11-02 19:00:00,0.2604466666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.83333333333333e-05,0.00012666666666666664,0.00010666666666666672,0.022144999999999984,0.03342166666666667
House2,2018-11-02 20:00:00,0.27989499999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.8333333333333334e-05,0.00012833333333333346,0.00014499999999999992,0.00019000000000000006,0.038283333333333364
House2,2018-11-02 21:00:00,0.3948850000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.833333333333334e-05,6.999999999999998e-05,0.00012666666666666664,0.00040166666666666655,0.11212999999999998
House2,2018-11-02 22:00:00,0.3720799999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.8333333333333342e-05,7.999999999999999e-05,0.00019666666666666669,1.1666666666666668e-05,0.109575
House2,2018-11-02 23:00:00,0.4250716666666665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.666666666666668e-05,0.00010666666666666659,0.00013666666666666672,0.010329999999999999,0.10924666666666667
House2,2018-11-03 00:00:00,0.4533566666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,0.00010666666666666672,7.666666666666667e-05,0.021561666666666656,0.09378666666666664
House2,2018-11-03 01:00:00,0.25718833333333324,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,2.666666666666668e-05,0.00011833333333333333,3.5000000000000004e-05,0.09176000000000002
House2,2018-11-03 02:00:00,0.216665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0002783333333333332,2.333333333333334e-05,0.08955666666666669
House2,2018-11-03 03:00:00,0.21788166666666656,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,0.0,0.00013833333333333333,1e-05,0.09079833333333333
House2,2018-11-03 04:00:00,0.2981800000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,4e-05,0.00011833333333333335,5.666666666666664e-05,0.09186833333333327
House2,2018-11-03 05:00:00,0.3914133333333335,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.6666666666666675e-06,0.00010000000000000003,5.666666666666664e-05,0.00011999999999999998,0.0899116666666667
House2,2018-11-03 06:00:00,0.238105,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,1.6666666666666667e-05,0.00012666666666666664,4.1666666666666665e-05,0.08665500000000001
House2,2018-11-03 07:00:00,0.198625,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.00015,2.333333333333334e-05,0.074505
House2,2018-11-03 08:00:00,0.186105,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.00026333333333333325,2.1666666666666674e-05,0.06403666666666666
House2,2018-11-03 09:00:00,0.2409166666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,8.333333333333334e-06,0.00011166666666666668,5.499999999999999e-05,0.059635000000000014
House2,2018-11-03 10:00:00,0.3612033333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,9.833333333333336e-05,2.0000000000000005e-05,0.00012333333333333334,0.04358833333333335
House2,2018-11-03 11:00:00,0.2668083333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5e-06,5.4999999999999975e-05,0.00013500000000000006,0.032145,0.04024166666666666
House2,2018-11-03 12:00:00,0.355325,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,8.333333333333334e-06,0.00028666666666666635,0.14548000000000005,0.03246666666666668
House2,2018-11-03 13:00:00,0.35649499999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,9.333333333333333e-05,4.833333333333331e-05,0.02425833333333333,0.02103333333333333
House2,2018-11-03 14:00:00,0.29448166666666675,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.0000000000000005e-05,8.333333333333333e-05,0.00030833333333333315,4.833333333333331e-05,0.022144999999999988
House2,2018-11-03 15:00:00,0.30397666666666673,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.8333333333333334e-05,9.333333333333336e-05,0.0002266666666666668,3.8333333333333334e-05,0.009728333333333334
House2,2018-11-03 16:00:00,0.29109,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.8333333333333334e-05,9.666666666666672e-05,0.0002333333333333333,0.024483333333333333,0.020266666666666662
House2,2018-11-03 17:00:00,0.37481,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,9.333333333333336e-05,2.5000000000000008e-05,0.00015999999999999993,0.029618333333333326
House2,2018-11-03 18:00:00,0.2615416666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5e-06,4.499999999999999e-05,0.00016499999999999994,9.83333333333334e-05,0.03647333333333333
House2,2018-11-03 19:00:00,0.2470533333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,3.6666666666666666e-05,0.0002400000000000001,0.04913333333333337,0.05235666666666668
House2,2018-11-03 20:00:00,0.3699016666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,0.00010166666666666672,0.00019499999999999983,0.00012166666666666675,0.04284166666666666
House2,2018-11-03 21:00:00,0.3687033333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,7.499999999999998e-05,9.333333333333333e-05,0.00011000000000000004,0.03226333333333332
House2,2018-11-03 22:00:00,0.17384999999999998,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,1.6666666666666669e-06,0.0002883333333333332,2.666666666666668e-05,0.03175
House2,2018-11-03 23:00:00,0.26524666666666663,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.00019666666666666669,2.8333333333333342e-05,0.09622666666666667
House2,2018-11-04 00:00:00,0.3963,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,6.166666666666663e-05,6.833333333333333e-05,9.166666666666668e-05,0.101975
House2,2018-11-04 01:00:00,0.3860133333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,7.499999999999998e-05,2.5000000000000005e-05,0.00010833333333333336,0.1012816666666667
House2,2018-11-04 02:00:00,0.230985,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,1.6666666666666669e-06,0.0003749999999999998,1.1666666666666668e-05,0.102945
House2,2018-11-04 03:00:00,0.25182666666666675,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.00021500000000000005,2.8333333333333342e-05,0.10287666666666673
House2,2018-11-04 04:00:00,0.2824616666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0002300000000000001,2.1666666666666674e-05,0.10267666666666668
House2,2018-11-04 05:00:00,0.3884516666666668,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,7.833333333333333e-05,3.5000000000000004e-05,0.00013999999999999993,0.10205166666666668
House2,2018-11-04 06:00:00,0.3317233333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,4.833333333333331e-05,8.833333333333333e-05,9.66666666666667e-05,0.09993833333333338
House2,2018-11-04 07:00:00,0.22372666666666652,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,3.3333333333333333e-06,0.00020833333333333346,3.6666666666666666e-05,0.09850833333333332
House2,2018-11-04 08:00:00,0.2239966666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.00032333333333333297,4e-05,0.09538666666666666
House2,2018-11-04 09:00:00,0.22458833333333336,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,0.0,0.00014666666666666666,4.999999999999998e-05,0.08854833333333333
House2,2018-11-04 10:00:00,0.399735,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,6.999999999999998e-05,8.999999999999995e-05,0.030561666666666668,0.06377666666666668
House2,2018-11-04 11:00:00,0.3223866666666665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,8.500000000000002e-05,7.499999999999998e-05,0.016754999999999992,0.05707166666666667
House2,2018-11-04 12:00:00,0.09867666666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,3.3333333333333333e-06,0.00017833333333333332,4.1666666666666665e-05,0.05132833333333335
House2,2018-11-04 13:00:00,0.09750499999999997,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,6.6666666666666675e-06,0.00021833333333333332,4.999999999999998e-05,0.02694
House2,2018-11-04 14:00:00,0.3021116666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.02639,6.166666666666663e-05,0.00024666666666666657,0.01799333333333332,0.032761666666666675
House2,2018-11-04 15:00:00,0.3009183333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,4.833333333333331e-05,3.8333333333333334e-05,0.0001366666666666666,0.034378333333333365
House2,2018-11-04 16:00:00,0.2602333333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,2.3333333333333336e-05,0.0002866666666666668,0.04094166666666673,0.02674833333333334
House2,2018-11-04 17:00:00,0.21983166666666668,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,1e-05,0.0002816666666666667,0.023585,0.03072666666666668
House2,2018-11-04 18:00:00,0.287855,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.6666666666666675e-06,7.166666666666664e-05,9.666666666666676e-05,0.01062666666666665,0.04337833333333334
House2,2018-11-04 19:00:00,0.2511866666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,6.166666666666663e-05,0.00015,0.0001483333333333332,0.05904166666666667
House2,2018-11-04 20:00:00,0.20842999999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.333333333333334e-06,1.833333333333334e-05,0.0004850000000000007,6.499999999999995e-05,0.06645166666666669
House2,2018-11-04 21:00:00,0.2325233333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.6666666666666675e-06,1.6666666666666667e-05,0.0003266666666666668,4.666666666666665e-05,0.05753166666666666
House2,2018-11-04 22:00:00,0.3921916666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.00011,8.833333333333334e-05,0.00017500000000000005,0.052830000000000016
House2,2018-11-04 23:00:00,0.4232366666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,7.499999999999998e-05,4.3333333333333334e-05,0.00013666666666666666,0.06304499999999999
House2,2018-11-05 00:00:00,0.2680383333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,0.0,0.0001483333333333333,1.833333333333334e-05,0.11283333333333335
House2,2018-11-05 01:00:00,0.24256,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.000155,2.333333333333334e-05,0.11353833333333335
House2,2018-11-05 02:00:00,0.20788500000000004,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,3.3333333333333333e-06,0.0002916666666666664,2.0000000000000005e-05,0.11390499999999999
House2,2018-11-05 03:00:00,0.36572833333333343,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,7.499999999999998e-05,6.666666666666663e-05,0.00011666666666666672,0.11446833333333335
House2,2018-11-05 04:00:00,0.29337,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,5.166666666666664e-05,7.166666666666666e-05,8.833333333333334e-05,0.11464833333333332
House2,2018-11-05 05:00:00,0.15682500000000005,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,1.6666666666666669e-06,0.00018999999999999998,2.666666666666668e-05,0.06813999999999996
House2,2018-11-05 06:00:00,0.09684,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,1.6666666666666669e-06,0.00019833333333333332,5.166666666666664e-05,0.02528999999999997
House2,2018-11-05 07:00:00,0.13262666666666664,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.6666666666666669e-06,1.5000000000000005e-05,0.0001816666666666667,6.500000000000001e-05,0.020885
House2,2018-11-05 08:00:00,0.3089683333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,6.666666666666663e-05,0.0001383333333333333,0.00016,0.026410000000000003
House2,2018-11-05 09:00:00,0.11430999999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,2.5000000000000008e-05,7.000000000000002e-05,8.666666666666671e-05,0.014041666666666676
House2,2018-11-05 10:00:00,0.00010000000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0,0.0,4.3333333333333334e-05
House2,2018-11-05 11:00:00,0.00010000000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0,0.0,4.3333333333333334e-05
House2,2018-11-05 12:00:00,0.00010000000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0,0.0,4.3333333333333334e-05
House2,2018-11-05 13:00:00,0.00010000000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0,0.0,4.3333333333333334e-05
House2,2018-11-05 14:00:00,0.00010000000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0,0.0,0.0,0.0,4.3333333333333334e-05
House2,2018-11-05 15:00:00,0.3996100000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.5000000000000008e-05,8.166666666666667e-05,0.00010000000000000003,0.00027333333333333333,0.12474166666666668
House2,2018-11-05 16:00:00,0.9458333333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.499999999999999e-05,0.00022166666666666675,9.333333333333334e-05,0.00028666666666666673,0.18162166666666665
House2,2018-11-05 17:00:00,0.4691099999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.5000000000000004e-05,0.00018166666666666665,8.999999999999998e-05,0.010838333333333332,0.06305666666666665
House2,2018-11-05 18:00:00,0.2394083333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,7.499999999999998e-05,9.500000000000002e-05,0.00012666666666666672,0.00014166666666666665,0.03780833333333333
House2,2018-11-05 19:00:00,0.2414983333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.666666666666665e-05,5.333333333333333e-05,0.0002699999999999999,0.11672833333333335,0.044053333333333326
House2,2018-11-05 20:00:00,0.2733833333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.1666666666666665e-05,0.00010666666666666664,0.00013000000000000007,0.000225,0.03879166666666668
House2,2018-11-05 21:00:00,0.3582,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.5000000000000004e-05,0.0001683333333333333,0.00021999999999999985,0.0002733333333333334,0.02897333333333332
