House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Kitchen_kW,AC_BR_kW,Refrigerator_kW
House42,2018-10-24 16:00:00,0.28797333333333336,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00016166666666666665,0.0002083333333333334,0.09284166666666667
House42,2018-10-24 17:00:00,0.27644,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00036666666666666656,0.00017499999999999986,0.025408333333333318
House42,2018-10-24 18:00:00,0.6472366666666669,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0240083333333333,0.0002266666666666668,0.06666499999999997
House42,2018-10-24 19:00:00,0.5955916666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.002941666666666673,0.00021333333333333328,0.03957999999999999
House42,2018-10-24 20:00:00,0.668138333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.04871333333333332,0.0002000000000000001,0.06267
House42,2018-10-24 21:00:00,0.4894666666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.007960000000000002,0.00020166666666666683,0.05240666666666667
House42,2018-10-24 22:00:00,0.5238766666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.012949999999999993,0.00020833333333333346,0.058294999999999986
House42,2018-10-24 23:00:00,0.3385766666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005549999999999994,0.0001950000000000001,0.032125
House42,2018-10-25 00:00:00,0.3554133333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00017666666666666666,0.00020166666666666675,0.06352000000000002
House42,2018-10-25 01:00:00,0.3093116666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001233333333333333,0.0001950000000000001,0.015758333333333336
House42,2018-10-25 02:00:00,0.3603483333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00017499999999999994,0.00021000000000000006,0.063985
House42,2018-10-25 03:00:00,0.3063066666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00011000000000000004,0.00019333333333333336,0.0072450000000000014
House42,2018-10-25 04:00:00,0.3570583333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00016999999999999993,0.00021333333333333347,0.061719999999999976
House42,2018-10-25 05:00:00,0.3037383333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00011333333333333333,0.00019333333333333344,0.008846666666666666
House42,2018-10-25 06:00:00,0.5530399999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.17497000000000004,0.00020000000000000004,0.08598999999999997
House42,2018-10-25 07:00:00,0.3816016666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07974666666666662,0.0002083333333333334,0.03905
House42,2018-10-25 08:00:00,0.5910666666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.22628,0.00018666666666666647,0.09560999999999996
House42,2018-10-25 09:00:00,0.6282916666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.3282499999999998,0.0001299999999999999,0.04324000000000003
House42,2018-10-25 10:00:00,0.8721500000000003,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.5784766666666666,0.00013000000000000002,0.06917666666666668
House42,2018-10-25 11:00:00,0.6496183333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.3746716666666667,0.0001316666666666667,0.04686499999999998
House42,2018-10-25 12:00:00,0.16864666666666622,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.08531666666666657,3.166666666666666e-05,0.011629999999999968
House42,2018-10-25 13:00:00,0.30096500000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00239333333333333,0.00024166666666666688,0.05152499999999998
House42,2018-10-25 14:00:00,0.4771233333333329,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.11775000000000015,0.00018833333333333346,0.08342833333333335
House42,2018-10-25 15:00:00,0.4334266666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.08509166666666687,0.00016833333333333327,0.07501666666666668
House42,2018-10-25 16:00:00,0.08685999999999967,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,7.166666666666667e-05,4.000000000000001e-05,0.01592333333333331
House42,2018-10-25 17:00:00,0.3867516666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.03677500000000008,0.0002233333333333335,0.06503666666666666
House42,2018-10-25 18:00:00,0.5693233333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06535166666666667,0.00014000000000000004,0.04469499999999997
House42,2018-10-25 19:00:00,0.5468616666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01978833333333333,0.0001549999999999999,0.07162500000000001
House42,2018-10-25 20:00:00,0.6914533333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09355166666666667,0.00020500000000000005,0.05196000000000001
House42,2018-10-25 21:00:00,0.7407383333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.11465999999999996,0.0001950000000000001,0.07947833333333333
House42,2018-10-25 22:00:00,0.5924083333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00036666666666666667,0.0002,0.07056333333333335
House42,2018-10-25 23:00:00,0.3694516666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001416666666666668,0.0001933333333333334,0.035385
House42,2018-10-26 00:00:00,0.4149150000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001816666666666667,0.00020166666666666683,0.06987166666666665
House42,2018-10-26 01:00:00,0.368975,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00012833333333333346,0.0001933333333333334,0.02181
House42,2018-10-26 02:00:00,0.4032949999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00017333333333333334,0.00019666666666666674,0.05556500000000001
House42,2018-10-26 03:00:00,0.3874033333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001416666666666667,0.00019333333333333336,0.03715500000000002
House42,2018-10-26 04:00:00,0.3710883333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00013333333333333326,0.0001950000000000001,0.02395666666666666
House42,2018-10-26 05:00:00,0.38807000000000014,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0026766666666666666,0.0001983333333333334,0.04076666666666666
House42,2018-10-26 06:00:00,0.548295,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.1657066666666666,0.0001816666666666667,0.06219166666666667
House42,2018-10-26 07:00:00,1.787486666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,1.40861,0.0005499999999999997,0.07973000000000002
House42,2018-10-26 08:00:00,1.4578200000000003,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,1.074575,0.00043166666666666635,0.04557333333333334
House42,2018-10-26 09:00:00,1.2459633333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.8282016666666666,0.00033999999999999986,0.09228333333333333
House42,2018-10-26 10:00:00,1.111546666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.6829183333333334,0.0003299999999999998,0.058625
House42,2018-10-26 11:00:00,0.3164533333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07104166666666667,0.0001533333333333333,0.06715666666666667
House42,2018-10-26 12:00:00,1.579381666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.9965449999999996,0.0004816666666666668,0.09034499999999998
House42,2018-10-26 13:00:00,0.9409033333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.15172833333333335,0.00037333333333333375,0.09221166666666666
House42,2018-10-26 14:00:00,0.7524366666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.15471166666666664,0.0003066666666666666,0.11704499999999995
House42,2018-10-26 15:00:00,0.4844516666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.037421666666666666,0.00023833333333333345,0.08654666666666669
House42,2018-10-26 16:00:00,0.3636883333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01126499999999999,0.00021000000000000006,0.11327999999999995
House42,2018-10-26 17:00:00,0.2295883333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00012999999999999988,0.00014333333333333334,0.035668333333333316
House42,2018-10-26 18:00:00,0.26446833333333325,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000185,0.00016999999999999999,0.06871500000000003
House42,2018-10-26 19:00:00,0.20186166666666672,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001016666666666667,0.00011500000000000004,0.0049050000000000005
House42,2018-10-26 20:00:00,0.26643,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00017499999999999994,0.00017166666666666662,0.06957166666666667
House42,2018-10-26 21:00:00,0.2490733333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00012500000000000006,0.00016166666666666668,0.01818833333333333
House42,2018-10-26 22:00:00,0.3503083333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0007366666666666668,0.00019166666666666667,0.044725
House42,2018-10-26 23:00:00,0.3992083333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.010758333333333332,0.00018333333333333328,0.05399833333333335
House42,2018-10-27 00:00:00,0.4555033333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.002264999999999999,0.0002033333333333334,0.035758333333333336
House42,2018-10-27 01:00:00,0.3532700000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000546666666666667,0.00019000000000000004,0.05901333333333336
House42,2018-10-27 02:00:00,0.2996166666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00037166666666666695,0.00016166666666666665,0.0021216666666666662
House42,2018-10-27 03:00:00,0.3631099999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005116666666666668,0.00018666666666666666,0.06771833333333334
House42,2018-10-27 04:00:00,0.31312500000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00035333333333333365,0.000185,0.01527999999999999
House42,2018-10-27 05:00:00,0.3399683333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.002606666666666668,0.00019666666666666674,0.04075666666666666
House42,2018-10-27 06:00:00,0.309695,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0008700000000000016,0.00018333333333333334,0.031228333333333337
House42,2018-10-27 07:00:00,0.28748333333333337,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001249999999999999,0.0001783333333333334,0.02551666666666667
House42,2018-10-27 08:00:00,0.2879916666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00013833333333333333,0.00018166666666666665,0.040054999999999966
House42,2018-10-27 09:00:00,0.31126,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001383333333333333,0.00020500000000000008,0.04546333333333333
House42,2018-10-27 10:00:00,0.4800349999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.10099166666666663,0.0001833333333333332,0.049351666666666655
House42,2018-10-27 11:00:00,0.30154000000000003,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0025933333333333338,0.0002333333333333335,0.09920833333333334
House42,2018-10-27 12:00:00,0.27975000000000005,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0038166666666666687,0.00018833333333333332,0.026543333333333332
House42,2018-10-27 13:00:00,0.2412049999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.005453333333333323,0.00016999999999999999,0.08522833333333334
House42,2018-10-27 14:00:00,0.15895500000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,9.666666666666672e-05,0.00012833333333333327,0.014984999999999997
House42,2018-10-27 15:00:00,0.3135299999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06214999999999999,0.0001883333333333334,0.05052666666666663
House42,2018-10-27 16:00:00,0.4738683333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01822333333333331,0.0002433333333333336,0.082825
House42,2018-10-27 17:00:00,0.6744050000000003,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07792000000000003,0.0002033333333333334,0.1050216666666667
House42,2018-10-27 18:00:00,0.4517183333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01701166666666666,0.00016500000000000005,0.03771333333333335
House42,2018-10-27 19:00:00,0.3247866666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0046400000000000035,0.00020166666666666675,0.07022833333333334
House42,2018-10-27 20:00:00,0.5410599999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.024401666666666662,0.00021166666666666683,0.026273333333333343
House42,2018-10-27 21:00:00,0.6452999999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09322000000000004,0.0002433333333333333,0.08082500000000001
House42,2018-10-27 22:00:00,0.5041783333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0042633333333333325,0.0002799999999999999,0.058509999999999986
House42,2018-10-27 23:00:00,0.5666466666666669,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00028666666666666657,0.0002783333333333334,0.06453666666666669
House42,2018-10-28 00:00:00,0.4561683333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001266666666666668,0.00029333333333333343,0.032958333333333326
House42,2018-10-28 01:00:00,0.3407233333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00016,0.0002150000000000001,0.05111500000000002
House42,2018-10-28 02:00:00,0.3298616666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00015499999999999995,0.00020666666666666682,0.03969833333333333
House42,2018-10-28 03:00:00,0.3095816666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00012666666666666656,0.0001983333333333334,0.017824999999999997
House42,2018-10-28 04:00:00,0.3337566666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001549999999999999,0.00021166666666666683,0.04177166666666664
House42,2018-10-28 05:00:00,0.318575,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001399999999999999,0.00021000000000000006,0.02804
House42,2018-10-28 06:00:00,0.315375,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00014166666666666673,0.00021166666666666683,0.028838333333333337
House42,2018-10-28 07:00:00,0.3126533333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00014999999999999993,0.0002033333333333334,0.03680666666666667
House42,2018-10-28 08:00:00,0.26096833333333336,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00012666666666666675,0.0001966666666666667,0.016781666666666663
House42,2018-10-28 09:00:00,0.3327616666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00015333333333333326,0.0002433333333333333,0.04686333333333333
House42,2018-10-28 10:00:00,0.4608916666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06665499999999999,0.0002566666666666665,0.07076666666666663
House42,2018-10-28 11:00:00,0.4066316666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0069200000000000025,0.0002766666666666667,0.06059499999999999
House42,2018-10-28 12:00:00,0.4640816666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06439666666666667,0.0002283333333333335,0.08324499999999999
House42,2018-10-28 13:00:00,0.4568433333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.058985,0.0002300000000000001,0.06742500000000001
House42,2018-10-28 14:00:00,0.4402533333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.14968166666666666,0.0002450000000000002,0.08263666666666661
House42,2018-10-28 15:00:00,0.4521966666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.15117999999999998,0.0002100000000000001,0.09248166666666667
House42,2018-10-28 16:00:00,0.4322183333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09968166666666674,0.0002316666666666667,0.0981583333333333
House42,2018-10-28 17:00:00,0.3215866666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.03426333333333333,0.00020166666666666675,0.057770000000000016
House42,2018-10-28 18:00:00,0.26748166666666673,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00016500000000000005,0.0001966666666666667,0.06828666666666668
House42,2018-10-28 19:00:00,0.2300700000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00010833333333333336,0.00019000000000000006,0.013453333333333328
House42,2018-10-28 20:00:00,0.4601650000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.12851833333333335,0.00023499999999999994,0.04808833333333333
House42,2018-10-28 21:00:00,0.6351016666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.147025,0.0003133333333333335,0.09156166666666668
House42,2018-10-28 22:00:00,0.49116000000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.024778333333333333,0.0002283333333333335,0.024841666666666658
House42,2018-10-28 23:00:00,0.40720333333333336,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019500000000000005,0.0002316666666666668,0.07529166666666669
House42,2018-10-29 00:00:00,0.3679533333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001583333333333333,0.00025166666666666675,0.04937833333333335
House42,2018-10-29 01:00:00,0.37885,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00018166666666666675,0.00022333333333333344,0.057806666666666666
House42,2018-10-29 02:00:00,0.36312333333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00015666666666666658,0.00021333333333333347,0.04008666666666666
House42,2018-10-29 03:00:00,0.3434416666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001316666666666666,0.00021000000000000006,0.01950666666666667
House42,2018-10-29 04:00:00,0.38962499999999983,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001816666666666667,0.0002233333333333335,0.06869833333333332
