House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,AC_kW.1,Kitchen_kW
House3,2018-06-05 03:00:00,4.495298333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0701333333333336,0.36383833333333343,1.3038266666666665
House3,2018-06-05 04:00:00,4.547125,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.00727,1.4299200000000003,0.4123333333333334
House3,2018-06-05 05:00:00,4.726034999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.9720916666666664,1.4598799999999998,0.4036383333333332
House3,2018-06-05 06:00:00,4.107998333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.9283400000000002,1.0956033333333333,0.36145
House3,2018-06-05 07:00:00,3.400088333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0360766666666668,0.01100000000000001,0.3304133333333333
House3,2018-06-05 08:00:00,4.906376666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0348200000000007,1.2798833333333328,0.4531033333333333
House3,2018-06-05 09:00:00,4.8179966666666685,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.079733333333333,1.5307583333333326,0.3997433333333335
House3,2018-06-05 10:00:00,3.984263333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.1916300000000004,0.3626766666666663,1.137538333333333
House3,2018-06-05 11:00:00,4.846796666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.314434999999999,0.01378833333333333,1.428045
House3,2018-06-05 12:00:00,5.7463900000000026,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.432583333333333,0.7997633333333335,1.4067649999999998
House3,2018-06-05 13:00:00,5.745270000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.2805083333333327,1.4403200000000005,0.9809483333333334
House3,2018-06-05 14:00:00,4.858198333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.3325983333333333,1.6299750000000004,0.424745
House3,2018-06-05 15:00:00,4.430458333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.254835,1.6216616666666672,0.2922316666666666
House3,2018-06-05 16:00:00,4.69261,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.1957600000000004,1.2641316666666669,0.7834200000000003
House3,2018-06-05 17:00:00,6.095798333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.3422033333333334,1.5951933333333337,1.3968233333333335
House3,2018-06-05 18:00:00,4.467090000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.469396666666666,1.2381466666666652,1.0673333333333332
House3,2018-06-05 19:00:00,0.8261216666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.1975333333333333,0.015923333333333324,0.07448499999999998
House3,2018-06-05 20:00:00,3.799626666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0757266666666667,0.00032333333333333313,0.2751683333333333
House3,2018-06-05 21:00:00,3.944353333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1290850000000003,0.3762249999999999,0.28005166666666664
House3,2018-06-05 22:00:00,3.3276183333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9886366666666668,0.43361833333333344,0.2470900000000001
House3,2018-06-05 23:00:00,2.7349316666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7896383333333336,0.3122699999999999,0.18475833333333336
House3,2018-06-06 00:00:00,2.639491666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9608799999999996,0.4150266666666667,0.2370183333333333
House3,2018-06-06 01:00:00,4.019415,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0858099999999995,0.3868133333333335,1.2322233333333332
House3,2018-06-06 02:00:00,4.1275,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8580633333333334,0.3816500000000001,1.3841949999999996
House3,2018-06-06 03:00:00,3.6571133333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7789883333333333,0.3743066666666667,0.9893349999999996
House3,2018-06-06 04:00:00,2.8334233333333327,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7318283333333332,0.3622266666666666,0.25065166666666666
House3,2018-06-06 05:00:00,2.1238083333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6785283333333336,0.44923833333333335,0.2396383333333333
House3,2018-06-06 06:00:00,2.5548833333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6814783333333333,0.42685666666666655,0.2404816666666667
House3,2018-06-06 07:00:00,2.700085,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.668481666666667,0.4142283333333332,0.23592000000000005
House3,2018-06-06 08:00:00,2.735093333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6666283333333334,0.4171949999999999,0.2403533333333333
House3,2018-06-06 09:00:00,3.11058,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7328850000000001,0.4227683333333333,0.2373383333333334
House3,2018-06-06 10:00:00,3.116376666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.757735,0.4148083333333334,0.2370100000000001
House3,2018-06-06 11:00:00,3.307106666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8654650000000002,0.4175433333333333,0.3572116666666668
House3,2018-06-06 12:00:00,3.746036666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9953266666666668,0.4910683333333333,1.1493116666666667
House3,2018-06-06 13:00:00,4.515503333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.932495,0.4739666666666666,0.9525216666666664
House3,2018-06-06 14:00:00,3.7074933333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.7301333333333333,0.44271833333333344,0.4505200000000001
House3,2018-06-06 15:00:00,4.19925,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1386516666666666,1.2464183333333332,0.7248066666666669
House3,2018-06-06 16:00:00,4.664978333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9209033333333336,1.491445,0.9816133333333332
House3,2018-06-06 17:00:00,5.103651666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.6999366666666662,1.3981166666666662,0.9634049999999992
House3,2018-06-06 18:00:00,4.403034999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0321333333333333,0.8532349999999999,0.430865
House3,2018-06-06 19:00:00,3.856943333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.002545,0.1878016666666668,0.4652483333333334
House3,2018-06-06 20:00:00,4.374001666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.87999,0.53556,0.4914966666666666
House3,2018-06-06 21:00:00,4.558871666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9483583333333334,1.4797483333333332,0.416565
House3,2018-06-06 22:00:00,4.9010066666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3519066666666666,1.1667266666666667,1.1164100000000006
House3,2018-06-06 23:00:00,3.9679233333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3277383333333332,1.1184666666666665,0.4008749999999999
House3,2018-06-07 00:00:00,3.970596666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9106433333333336,1.1032333333333335,0.437395
House3,2018-06-07 01:00:00,3.446988333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6930483333333334,0.56345,0.5280733333333332
House3,2018-06-07 02:00:00,3.7189250000000014,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7578850000000004,0.8210749999999998,0.5693016666666665
House3,2018-06-07 03:00:00,3.3245783333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.724445,0.36238166666666666,0.6411016666666666
House3,2018-06-07 04:00:00,4.823005,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8226583333333329,0.9558183333333332,1.4227666666666672
House3,2018-06-07 05:00:00,3.2301816666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8438733333333335,0.5915316666666667,0.4418216666666668
House3,2018-06-07 06:00:00,2.859073333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6846783333333332,0.4248916666666667,0.35487499999999994
House3,2018-06-07 07:00:00,2.7037016666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6850400000000001,0.4068083333333334,0.3479333333333333
House3,2018-06-07 08:00:00,3.5444949999999995,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6815866666666668,0.9931566666666668,0.34888666666666684
House3,2018-06-07 09:00:00,3.4461966666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9734583333333336,0.9524633333333334,0.33944666666666656
House3,2018-06-07 10:00:00,4.078048333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2498399999999998,1.236198333333333,0.5930316666666665
House3,2018-06-07 11:00:00,3.729943333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.8887866666666668,0.9271233333333334,0.242485
House3,2018-06-07 12:00:00,3.982536666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4715383333333327,1.1689100000000001,0.24502000000000004
House3,2018-06-07 13:00:00,5.003006666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4041483333333338,1.0854266666666663,1.14966
House3,2018-06-07 14:00:00,5.095551666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.8997483333333336,0.9270983333333332,1.4265683333333334
House3,2018-06-07 15:00:00,3.1156083333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.6211133333333332,0.5953,0.5383999999999999
House3,2018-06-07 16:00:00,4.500373333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.5603133333333334,1.556171666666667,0.6934266666666666
House3,2018-06-07 17:00:00,5.653530000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.422081666666667,1.467323333333333,1.4172283333333335
House3,2018-06-07 18:00:00,5.426898333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.85054,0.8045216666666662,0.7231333333333332
House3,2018-06-07 19:00:00,3.928695,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3973133333333332,0.6491450000000001,0.4568433333333335
House3,2018-06-07 20:00:00,4.031811666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2080899999999997,0.963055,0.43713833333333335
House3,2018-06-07 21:00:00,3.992838333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2302266666666666,1.0012416666666668,0.42824666666666666
House3,2018-06-07 22:00:00,3.820045,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.223961666666667,0.9081083333333334,0.43379333333333336
House3,2018-06-07 23:00:00,3.7637516666666655,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2480366666666665,0.7982016666666667,0.4535533333333335
House3,2018-06-08 00:00:00,3.7809966666666655,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4314316666666662,0.6661249999999999,0.4511100000000001
House3,2018-06-08 01:00:00,4.0185216666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.957976666666666,0.7497866666666667,0.4156866666666666
House3,2018-06-08 02:00:00,3.581093333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2170383333333332,0.6264016666666667,0.5470983333333331
House3,2018-06-08 03:00:00,4.429621666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.993011666666667,0.629911666666667,1.4574133333333328
House3,2018-06-08 04:00:00,3.903986666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8956400000000001,0.7883749999999999,0.6643366666666667
House3,2018-06-08 05:00:00,3.3263833333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.92536,0.5672699999999999,0.4010183333333333
House3,2018-06-08 06:00:00,3.1190799999999994,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.8880683333333337,0.6063949999999998,0.3960349999999998
House3,2018-06-08 07:00:00,3.2191633333333325,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.9516400000000002,0.8338816666666664,0.3843583333333332
House3,2018-06-08 08:00:00,3.434803333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0115850000000002,0.9206100000000004,0.3927649999999999
House3,2018-06-08 09:00:00,2.655111666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.7908616666666666,0.13992166666666667,0.31800666666666666
House3,2018-06-08 10:00:00,4.2429700000000015,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.960655,0.3856116666666667,1.1941350000000002
House3,2018-06-08 11:00:00,4.264049999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.431306666666667,1.5820983333333336,0.3935183333333334
House3,2018-06-08 12:00:00,3.875963333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.5536983333333334,1.3003349999999998,0.2756833333333333
House3,2018-06-08 13:00:00,4.379226666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.373198333333334,1.4951933333333338,0.6784549999999999
House3,2018-06-08 14:00:00,4.809675,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.5158283333333331,1.4591350000000007,0.8784916666666668
House3,2018-06-08 15:00:00,4.776483333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.2044550000000003,1.6281450000000002,0.40436
House3,2018-06-08 16:00:00,4.370331666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.7459866666666666,1.5659933333333331,0.3992316666666668
House3,2018-06-08 17:00:00,4.519830000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.3957316666666664,1.5530216666666663,0.4324150000000001
House3,2018-06-08 18:00:00,3.5901216666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.477135,0.7298350000000001,0.5405966666666665
House3,2018-06-08 19:00:00,4.191678333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.165465,0.7011366666666663,0.5213616666666666
House3,2018-06-08 20:00:00,5.158371666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0473466666666666,1.0399916666666664,0.4486016666666667
House3,2018-06-08 21:00:00,3.9030200000000006,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.889541666666667,0.9777383333333328,0.4549333333333332
House3,2018-06-08 22:00:00,3.7235016666666656,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4275783333333338,0.6841750000000002,0.4607049999999999
House3,2018-06-08 23:00:00,3.7699500000000006,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1086183333333333,0.7745233333333333,0.43267833333333344
House3,2018-06-09 00:00:00,4.3483833333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.5352533333333331,1.210425,0.4375216666666665
House3,2018-06-09 01:00:00,5.067366666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,2.0179600000000004,1.0901483333333333,1.0225916666666663
House3,2018-06-09 02:00:00,4.4036766666666685,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.948896666666667,0.9825116666666668,0.5036066666666666
House3,2018-06-09 03:00:00,4.5902949999999985,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.8855316666666675,0.6491166666666668,1.0940800000000004
House3,2018-06-09 04:00:00,5.212621666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.86932,1.06497,1.4599483333333334
House3,2018-06-09 05:00:00,4.486433333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.8711783333333327,0.8578233333333335,1.1652566666666664
House3,2018-06-09 06:00:00,2.5728116666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.4851166666666666,0.34536500000000003,0.31839166666666674
House3,2018-06-09 07:00:00,2.5604950000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.2907983333333335,0.023211666666666672,0.3553950000000001
House3,2018-06-09 08:00:00,3.2239283333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0500283333333331,0.680063333333333,0.3640299999999999
House3,2018-06-09 09:00:00,2.384146666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.7271316666666666,0.013066666666666673,0.34165500000000004
House3,2018-06-09 10:00:00,2.447213333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.6931750000000002,0.01299833333333333,0.31109499999999995
House3,2018-06-09 11:00:00,3.327465000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.780691666666667,0.96799,0.3996866666666665
House3,2018-06-09 12:00:00,3.176706666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.858968333333333,0.9746450000000001,0.3874699999999999
House3,2018-06-09 13:00:00,3.3800600000000007,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.171781666666667,1.177676666666667,0.31275499999999995
House3,2018-06-09 14:00:00,3.0626233333333346,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0915000000000004,0.9599266666666668,0.2365800000000001
House3,2018-06-09 15:00:00,3.26052,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.0904216666666666,1.1260883333333334,0.27618000000000004
House3,2018-06-09 16:00:00,2.9053516666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1036416666666666,0.8097783333333336,0.23784166666666665
House3,2018-06-09 17:00:00,3.203508333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,1.1087633333333329,0.6568300000000001,0.83304
