House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,WP_kW,Kitchen_kW,AC_kW,AC_kW.1
House37,2019-01-09 01:00:00,0.15546500000000002,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001166666666666666,0.00022,0.10545833333333336,0.03900833333333332
House37,2019-01-09 02:00:00,0.12029833333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00012666666666666664,0.00019,0.07171166666666665,0.03311333333333332
House37,2019-01-09 03:00:00,0.13662333333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00012166666666666668,0.0002016666666666667,0.08930999999999999,0.028361666666666657
House37,2019-01-09 04:00:00,0.14066833333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00014666666666666666,0.00020833333333333327,0.08784833333333336,0.036976666666666685
House37,2019-01-09 05:00:00,0.12520333333333336,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00012000000000000004,0.0001816666666666666,0.07398833333333334,0.03605333333333332
House37,2019-01-09 06:00:00,0.4839016666666669,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00011000000000000004,0.00023166666666666664,0.12419666666666665,0.03905166666666667
House37,2019-01-09 07:00:00,0.34980999999999995,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,6.166666666666664e-05,0.0002366666666666667,0.12224333333333336,0.02664833333333332
House37,2019-01-09 08:00:00,0.3446216666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00011666666666666668,0.000195,0.08132666666666664,0.032158333333333344
House37,2019-01-09 09:00:00,0.33829166666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,5.666666666666664e-05,0.0002366666666666665,0.10326166666666664,0.044246666666666684
House37,2019-01-09 10:00:00,0.07350499999999989,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,5e-06,4.833333333333331e-05,0.02392,0.009513333333333318
House37,2019-01-09 11:00:00,0.5450350000000002,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,4.666666666666665e-05,0.00014166666666666665,0.12705833333333336,0.030751666666666663
House37,2019-01-09 12:00:00,0.22135833333333327,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00017166666666666673,0.00010666666666666672,0.08966166666666665,0.03298
House37,2019-01-09 13:00:00,0.2885966666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,8.499999999999998e-05,0.000115,0.09517666666666663,0.03651333333333333
House37,2019-01-09 14:00:00,0.3433349999999999,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00014,0.0002300000000000001,0.154855,0.032500000000000015
House37,2019-01-09 15:00:00,0.333925,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002333333333333332,0.00026000000000000003,0.17172166666666666,0.04326666666666666
House37,2019-01-09 16:00:00,0.24478000000000003,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002033333333333334,0.0002233333333333333,0.1352283333333333,0.041216666666666665
House37,2019-01-09 17:00:00,0.27248,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019166666666666667,0.0002266666666666667,0.12672499999999998,0.04421166666666666
House37,2019-01-09 18:00:00,0.4101316666666669,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016333333333333326,0.000245,0.14176166666666667,0.04399833333333333
House37,2019-01-09 19:00:00,0.41413,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00015666666666666674,0.00025999999999999976,0.13647333333333336,0.044796666666666665
House37,2019-01-09 20:00:00,0.21923666666666672,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00017000000000000007,0.00021833333333333326,0.10384833333333332,0.04373500000000002
House37,2019-01-09 21:00:00,0.157745,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018666666666666666,0.000215,0.08203833333333334,0.043076666666666666
House37,2019-01-09 22:00:00,0.1862416666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002216666666666668,0.00021333333333333333,0.11936833333333335,0.04204999999999998
House37,2019-01-09 23:00:00,0.18616,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00024499999999999994,0.00017,0.125275,0.039228333333333316
House37,2019-01-10 00:00:00,0.1524583333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00028499999999999993,0.00014499999999999995,0.09712166666666663,0.038946666666666664
House37,2019-01-10 01:00:00,0.15165833333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0003033333333333333,0.0001533333333333334,0.10019666666666667,0.038868333333333324
House37,2019-01-10 02:00:00,0.11962333333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00033666666666666675,0.00013666666666666666,0.07432333333333332,0.030916666666666662
House37,2019-01-10 03:00:00,0.14870666666666665,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0003416666666666669,0.00014666666666666666,0.09928833333333337,0.036938333333333316
House37,2019-01-10 04:00:00,0.12072833333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0003366666666666669,9.666666666666672e-05,0.07030499999999999,0.04077333333333333
House37,2019-01-10 05:00:00,0.14750500000000002,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00034500000000000015,0.0001316666666666667,0.09766666666666664,0.03995333333333331
House37,2019-01-10 06:00:00,0.3948466666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002049999999999998,0.00011833333333333335,0.09468333333333333,0.03949166666666667
House37,2019-01-10 07:00:00,0.4004533333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,5.166666666666665e-05,0.00017666666666666674,0.1196,0.034775
House37,2019-01-10 08:00:00,0.4141133333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00014,0.00012999999999999993,0.10928333333333336,0.03057333333333333
House37,2019-01-10 09:00:00,0.4023883333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00011000000000000004,0.0002000000000000001,0.18703499999999998,0.03873666666666666
House37,2019-01-10 10:00:00,0.44542,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,6.83333333333333e-05,9.166666666666664e-05,0.07774333333333328,0.02895333333333335
House37,2019-01-10 11:00:00,0.3571400000000001,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00011166666666666665,8.500000000000002e-05,0.10116333333333337,0.03747333333333335
House37,2019-01-10 12:00:00,0.1844633333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016999999999999999,5.666666666666664e-05,0.07249833333333333,0.03819500000000002
House37,2019-01-10 13:00:00,0.20803833333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00015166666666666668,9.66666666666666e-05,0.09668333333333336,0.03918000000000001
House37,2019-01-10 14:00:00,0.3404033333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018000000000000007,0.00014,0.11433666666666666,0.03868999999999999
House37,2019-01-10 15:00:00,0.3237033333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019166666666666675,0.00016,0.105035,0.037355
House37,2019-01-10 16:00:00,0.3111366666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001566666666666666,0.00018333333333333325,0.11572,0.0382083333333333
House37,2019-01-10 17:00:00,0.3790649999999999,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019000000000000004,0.0002683333333333333,0.14316500000000001,0.03926999999999999
House37,2019-01-10 18:00:00,0.354225,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000235,0.0002816666666666668,0.167625,0.03923333333333335
House37,2019-01-10 19:00:00,0.4155766666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00017333333333333312,0.0002283333333333334,0.12412333333333335,0.043575
House37,2019-01-10 20:00:00,0.3614749999999999,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00025500000000000007,0.00024999999999999995,0.1354316666666667,0.043775
House37,2019-01-10 21:00:00,0.3416150000000001,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0003500000000000002,0.00018333333333333328,0.09351666666666666,0.04497166666666664
House37,2019-01-10 22:00:00,0.1869916666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00020833333333333327,0.00023666666666666665,0.0948233333333333,0.044278333333333315
House37,2019-01-10 23:00:00,0.19298666666666664,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018500000000000008,0.00023166666666666661,0.10990666666666668,0.04033666666666668
House37,2019-01-11 00:00:00,0.2624966666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00024166666666666664,0.0002916666666666666,0.1856816666666667,0.039443333333333344
House37,2019-01-11 01:00:00,0.15080333333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000215,0.00017499999999999994,0.07417499999999998,0.040775
House37,2019-01-11 02:00:00,0.18373499999999998,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001816666666666667,0.00024166666666666656,0.10823333333333338,0.02929833333333331
House37,2019-01-11 03:00:00,0.15160833333333326,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019666666666666666,0.00021,0.07475666666666671,0.03365666666666665
House37,2019-01-11 04:00:00,0.156165,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00022333333333333336,0.00021333333333333344,0.08029000000000001,0.03731333333333333
House37,2019-01-11 05:00:00,0.18508666666666665,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002516666666666667,0.0002416666666666665,0.10990833333333333,0.03707166666666668
House37,2019-01-11 06:00:00,0.4360383333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,9.333333333333334e-05,0.0002566666666666667,0.11309166666666665,0.03346166666666669
House37,2019-01-11 07:00:00,0.4156133333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00010499999999999991,0.00025499999999999996,0.11146333333333333,0.03105
House37,2019-01-11 08:00:00,0.3583300000000001,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018666666666666674,0.00023500000000000002,0.11825333333333335,0.036105000000000005
House37,2019-01-11 09:00:00,0.43323666666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,6.666666666666663e-05,0.0001533333333333333,0.12082833333333334,0.030911666666666674
House37,2019-01-11 10:00:00,0.34714666666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,4.3333333333333334e-05,0.00017666666666666666,0.1225766666666667,0.03281333333333336
House37,2019-01-11 11:00:00,0.28083166666666665,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00012166666666666668,0.00020333333333333325,0.11113833333333334,0.03878166666666668
House37,2019-01-11 12:00:00,0.4254133333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,5e-05,9.500000000000006e-05,0.08279833333333335,0.038905000000000016
House37,2019-01-11 13:00:00,0.36969,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00011999999999999992,0.00021166666666666667,0.1482866666666666,0.04428666666666668
House37,2019-01-11 14:00:00,0.3547966666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018333333333333334,0.00022500000000000005,0.13212333333333334,0.04405833333333331
House37,2019-01-11 15:00:00,0.348345,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016500000000000008,0.0002083333333333333,0.11300000000000004,0.042881666666666665
House37,2019-01-11 16:00:00,0.3311983333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000235,0.00021833333333333326,0.14795999999999998,0.043005000000000015
House37,2019-01-11 17:00:00,0.3590533333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001966666666666666,0.00024166666666666656,0.1213,0.04353166666666669
House37,2019-01-11 18:00:00,0.3355533333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002216666666666667,0.0002333333333333333,0.12922333333333336,0.040300000000000016
House37,2019-01-11 19:00:00,0.3518833333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00021166666666666667,0.00021666666666666666,0.12201833333333333,0.045145
House37,2019-01-11 20:00:00,0.4040216666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00013000000000000002,0.0002733333333333332,0.17577333333333328,0.04563833333333333
House37,2019-01-11 21:00:00,0.5100133333333335,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016833333333333327,0.0002283333333333333,0.17720000000000002,0.03732499999999999
House37,2019-01-11 22:00:00,0.24251666666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000195,0.0002616666666666667,0.13746333333333333,0.03761333333333334
House37,2019-01-11 23:00:00,0.156835,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00014166666666666665,0.0002283333333333332,0.09740333333333334,0.036285000000000005
House37,2019-01-12 00:00:00,0.14421666666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019166666666666675,0.00020666666666666647,0.09267833333333336,0.021360000000000014
House37,2019-01-12 01:00:00,0.14603500000000005,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002033333333333334,0.00022,0.08800833333333329,0.03782166666666667
House37,2019-01-12 02:00:00,0.14638333333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00021000000000000006,0.00023666666666666674,0.08844833333333332,0.037490000000000016
House37,2019-01-12 03:00:00,0.15714166666666662,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00020500000000000005,0.00022166666666666656,0.09882666666666666,0.03820333333333333
House37,2019-01-12 04:00:00,0.13539666666666672,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001883333333333333,0.00021666666666666668,0.08069333333333333,0.03335166666666666
House37,2019-01-12 05:00:00,0.125175,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001799999999999999,0.000195,0.07350333333333331,0.02918666666666667
House37,2019-01-12 06:00:00,0.15370499999999998,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000195,0.0002183333333333333,0.09930333333333333,0.038163333333333334
House37,2019-01-12 07:00:00,0.17410500000000004,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000195,0.0002299999999999999,0.10017166666666667,0.04628666666666666
House37,2019-01-12 08:00:00,0.4762216666666668,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00013833333333333343,0.000205,0.11739833333333333,0.04294166666666667
House37,2019-01-12 09:00:00,0.2441466666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002416666666666667,0.0002166666666666667,0.12562833333333331,0.04239000000000001
House37,2019-01-12 10:00:00,0.3671649999999999,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00027333333333333344,0.0002849999999999999,0.199985,0.04229000000000002
House37,2019-01-12 11:00:00,0.4939916666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00015499999999999986,0.0002433333333333333,0.134725,0.04196666666666666
House37,2019-01-12 12:00:00,0.5581533333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,7.000000000000001e-05,0.0002200000000000001,0.10924333333333333,0.034063333333333334
House37,2019-01-12 13:00:00,0.5966449999999999,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00010166666666666664,0.00018000000000000004,0.09449166666666672,0.040611666666666664
House37,2019-01-12 14:00:00,0.3970500000000001,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.000145,0.00020499999999999991,0.12016,0.041506666666666664
House37,2019-01-12 15:00:00,0.2884916666666665,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0005466666666666665,0.00018166666666666675,0.12733,0.04015666666666668
House37,2019-01-12 16:00:00,0.3510983333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0027333333333333354,0.00014666666666666658,0.08577333333333335,0.04128500000000001
House37,2019-01-12 17:00:00,0.28686333333333336,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00020833333333333332,0.00020499999999999994,0.12337333333333335,0.04555333333333332
House37,2019-01-12 18:00:00,0.19066666666666668,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001933333333333334,0.00018166666666666665,0.07946499999999998,0.04525666666666665
House37,2019-01-12 19:00:00,0.4388666666666667,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00020666666666666647,0.00024333333333333325,0.116725,0.04438666666666668
House37,2019-01-12 20:00:00,0.3456133333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00021666666666666674,0.0002416666666666668,0.09180833333333337,0.046165000000000005
House37,2019-01-12 21:00:00,0.3920383333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016833333333333335,0.0002666666666666667,0.13691333333333333,0.04071666666666667
House37,2019-01-12 22:00:00,0.3469116666666668,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001200000000000001,0.0002833333333333333,0.11780166666666668,0.03987833333333336
House37,2019-01-12 23:00:00,0.21284666666666674,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00016333333333333334,0.00019666666666666652,0.097015,0.044693333333333335
House37,2019-01-13 00:00:00,0.17501833333333336,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00020000000000000004,0.00023500000000000002,0.09833166666666666,0.04441166666666666
House37,2019-01-13 01:00:00,0.1520166666666666,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00019833333333333327,0.0002166666666666666,0.08857333333333332,0.04383000000000002
House37,2019-01-13 02:00:00,0.14668833333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001983333333333333,0.00018999999999999998,0.08991333333333336,0.034156666666666675
House37,2019-01-13 03:00:00,0.13694000000000006,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00018666666666666666,0.00017,0.07795,0.037674999999999986
House37,2019-01-13 04:00:00,0.21630500000000005,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00023333333333333336,0.00025166666666666664,0.15572166666666667,0.04235999999999999
House37,2019-01-13 05:00:00,0.16837833333333332,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0002216666666666667,0.00021166666666666672,0.109405,0.03920666666666666
House37,2019-01-13 06:00:00,0.1393833333333334,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001766666666666666,0.00019333333333333325,0.08499499999999999,0.030710000000000005
House37,2019-01-13 07:00:00,0.1519133333333333,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.00015,0.0002183333333333334,0.09243500000000003,0.040310000000000006
House37,2019-01-13 08:00:00,0.144575,5445.01,1,2004,10.0,No,5,3.0,1.0,0.0,1.0,3 phase,5,2,3,0,5,0,4,2,1,7,6,0,1,1,31,1,0.0001716666666666667,0.00018333333333333334,0.08743666666666668,0.042703333333333315
