House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,UPS_kW
House13,2019-01-07 09:00:00,0.1586816666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005549999999999997,0.0068116666666666725,0.06706000000000005
House13,2019-01-07 10:00:00,0.1772033333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007550000000000002,0.008505000000000006,0.07067500000000004
House13,2019-01-07 11:00:00,0.12216666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000458333333333333,0.01173166666666667,0.03360666666666666
House13,2019-01-07 12:00:00,0.10812333333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0002266666666666665,0.01678999999999999,0.03928833333333342
House13,2019-01-07 13:00:00,0.14035499999999998,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0003766666666666665,0.0075783333333333345,0.06655499999999999
House13,2019-01-07 14:00:00,0.3519749999999998,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006766666666666668,0.010214999999999998,0.10925333333333337
House13,2019-01-07 15:00:00,0.2654833333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006916666666666668,0.007103333333333331,0.07564333333333335
House13,2019-01-07 16:00:00,0.14681666666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007216666666666666,0.0054683333333333285,0.04338500000000002
House13,2019-01-07 17:00:00,0.4585266666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000463333333333333,0.013506666666666674,0.09127666666666667
House13,2019-01-07 18:00:00,0.32961500000000016,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007050000000000004,0.010176666666666669,0.13536833333333334
House13,2019-01-07 19:00:00,0.3770633333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007116666666666668,0.0077849999999999985,0.12714666666666666
House13,2019-01-07 20:00:00,0.43176833333333337,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005933333333333331,0.013146666666666666,0.14074333333333328
House13,2019-01-07 21:00:00,0.6217816666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000533333333333333,0.017173333333333332,0.13777166666666665
House13,2019-01-07 22:00:00,0.5046849999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00042499999999999965,0.014821666666666669,0.114805
House13,2019-01-07 23:00:00,0.4627750000000001,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00034999999999999983,0.016344999999999988,0.06846166666666664
House13,2019-01-08 00:00:00,0.0980966666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000771666666666667,0.005521666666666667,0.060694999999999964
House13,2019-01-08 01:00:00,0.08509333333333331,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007983333333333335,0.00412,0.048305
House13,2019-01-08 02:00:00,0.093865,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007933333333333335,0.0045049999999999995,0.053913333333333334
House13,2019-01-08 03:00:00,0.08559666666666661,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000796666666666667,0.0041783333333333325,0.048573333333333336
House13,2019-01-08 04:00:00,0.08512166666666672,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008083333333333331,0.004141666666666667,0.04830333333333334
House13,2019-01-08 05:00:00,0.09171666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007983333333333332,0.004294999999999997,0.051761666666666685
House13,2019-01-08 06:00:00,0.29331999999999997,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005516666666666666,0.011073333333333327,0.0848133333333334
House13,2019-01-08 07:00:00,0.3199883333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007133333333333336,0.008775,0.11660666666666672
House13,2019-01-08 08:00:00,0.1637200000000001,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007783333333333335,0.004036666666666668,0.06212833333333333
House13,2019-01-08 09:00:00,0.07590333333333331,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008183333333333335,0.003848333333333331,0.04359666666666668
House13,2019-01-08 10:00:00,0.08204666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008083333333333332,0.004043333333333333,0.047271666666666684
House13,2019-01-08 11:00:00,0.10019666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000805,0.0059599999999999966,0.06230500000000003
House13,2019-01-08 12:00:00,0.20999833333333331,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007733333333333338,0.007603333333333331,0.08477666666666668
House13,2019-01-08 13:00:00,0.231295,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007433333333333338,0.006948333333333335,0.06733499999999998
House13,2019-01-08 14:00:00,0.1828316666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007716666666666671,0.006284999999999997,0.054551666666666686
House13,2019-01-08 15:00:00,0.7015583333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004766666666666664,0.020325000000000003,0.12062333333333332
House13,2019-01-08 16:00:00,0.6300383333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00016666666666666666,0.022503333333333327,0.05092833333333335
House13,2019-01-08 17:00:00,0.6673733333333336,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000205,0.021923333333333333,0.059636666666666685
House13,2019-01-08 18:00:00,0.69223,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00019333333333333328,0.02512,0.05957833333333337
House13,2019-01-08 19:00:00,0.8449699999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0002566666666666668,0.029573333333333326,0.11140166666666663
House13,2019-01-08 20:00:00,0.5496066666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0003383333333333331,0.017363333333333338,0.11475666666666665
House13,2019-01-08 21:00:00,0.5506416666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0001666666666666666,0.019181666666666656,0.05834333333333332
House13,2019-01-08 22:00:00,0.4401333333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0004316666666666665,0.013578333333333331,0.08417499999999994
House13,2019-01-08 23:00:00,0.3125283333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005566666666666665,0.010251666666666662,0.07368000000000001
House13,2019-01-09 00:00:00,0.10469833333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007716666666666666,0.005386666666666664,0.05910833333333335
House13,2019-01-09 01:00:00,0.11384666666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007850000000000005,0.006808333333333331,0.07417166666666669
House13,2019-01-09 02:00:00,0.08999166666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000795,0.0043616666666666665,0.05133833333333333
House13,2019-01-09 03:00:00,0.08860666666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007816666666666671,0.004326666666666664,0.05044666666666666
House13,2019-01-09 04:00:00,0.08539333333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008049999999999999,0.004185,0.048293333333333334
House13,2019-01-09 05:00:00,0.08796333333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008033333333333334,0.004106666666666663,0.048615000000000005
House13,2019-01-09 06:00:00,0.7944449999999998,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000335,0.02149,0.12619166666666665
House13,2019-01-09 07:00:00,0.31991000000000025,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006366666666666668,0.011025000000000005,0.09346333333333333
House13,2019-01-09 08:00:00,0.05083666666666674,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0003433333333333333,0.0006066666666666664,0.0038350000000000033
House13,2019-01-09 09:00:00,0.16732000000000008,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005416666666666663,0.007144999999999993,0.07347833333333344
House13,2019-01-09 10:00:00,0.16164666666666674,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007533333333333332,0.005695000000000007,0.044873333333333314
House13,2019-01-09 11:00:00,0.2576483333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007216666666666668,0.010091666666666659,0.07376666666666669
House13,2019-01-09 12:00:00,0.14287333333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007883333333333329,0.007433333333333331,0.06552666666666665
House13,2019-01-09 13:00:00,0.015279999999999988,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00026000000000000003,0.00016666666666666666,0.0045550000000000035
House13,2019-01-09 14:00:00,0.3965766666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005049999999999997,0.015465,0.0904866666666667
House13,2019-01-09 15:00:00,0.5684633333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0002816666666666665,0.01918333333333333,0.08772500000000001
House13,2019-01-09 16:00:00,0.5901783333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0002283333333333333,0.019798333333333324,0.07269
House13,2019-01-09 17:00:00,0.6542283333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0001983333333333333,0.024435,0.08437333333333333
House13,2019-01-09 18:00:00,0.2374983333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007700000000000003,0.005265000000000001,0.06830833333333336
House13,2019-01-09 19:00:00,0.20992166666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007733333333333332,0.0077599999999999935,0.08816666666666667
House13,2019-01-09 20:00:00,0.5974466666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000215,0.01948999999999999,0.07854666666666668
House13,2019-01-09 21:00:00,0.336425,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008266666666666668,0.005343333333333329,0.07474666666666667
House13,2019-01-09 22:00:00,0.34524166666666656,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00055,0.012893333333333337,0.08315500000000002
House13,2019-01-09 23:00:00,0.11251166666666663,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007450000000000003,0.005246666666666663,0.05179333333333333
House13,2019-01-10 00:00:00,0.10775833333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007533333333333335,0.005179999999999995,0.052315000000000035
House13,2019-01-10 01:00:00,0.12677500000000005,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007383333333333334,0.00807333333333333,0.0874566666666667
House13,2019-01-10 02:00:00,0.09968666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007716666666666669,0.005745,0.06333333333333338
House13,2019-01-10 03:00:00,0.08970166666666662,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007683333333333338,0.0045083333333333355,0.05271333333333336
House13,2019-01-10 04:00:00,0.09747166666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007750000000000003,0.0047333333333333324,0.057143333333333365
House13,2019-01-10 05:00:00,0.09721666666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000786666666666667,0.004681666666666663,0.05651666666666666
House13,2019-01-10 06:00:00,0.5641883333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00033000000000000005,0.017706666666666666,0.10980833333333337
House13,2019-01-10 07:00:00,0.4366133333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00054,0.012574999999999996,0.1259016666666667
House13,2019-01-10 08:00:00,0.1660366666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007383333333333336,0.005860000000000002,0.05022
House13,2019-01-10 09:00:00,0.1803416666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007850000000000003,0.0058283333333333355,0.0574033333333333
House13,2019-01-10 10:00:00,0.08707666666666672,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008566666666666662,0.003866666666666662,0.042326666666666735
House13,2019-01-10 11:00:00,0.14583166666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008433333333333336,0.006683333333333335,0.07261000000000001
House13,2019-01-10 12:00:00,0.15129166666666666,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008583333333333335,0.006634999999999996,0.08457833333333332
House13,2019-01-10 13:00:00,0.0909566666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008433333333333336,0.00439,0.042974999999999985
House13,2019-01-10 14:00:00,0.2702533333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006100000000000004,0.009723333333333332,0.04620166666666666
House13,2019-01-10 15:00:00,0.6431466666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00024999999999999984,0.01998333333333334,0.08279
House13,2019-01-10 16:00:00,0.6313366666666668,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00025166666666666675,0.021035,0.08722833333333331
House13,2019-01-10 17:00:00,0.6365583333333332,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0002799999999999998,0.02208500000000001,0.118485
House13,2019-01-10 18:00:00,0.42107,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00038999999999999983,0.014789999999999998,0.06776833333333336
House13,2019-01-10 19:00:00,0.24769666666666665,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007733333333333338,0.005888333333333331,0.08688333333333334
House13,2019-01-10 20:00:00,0.41954333333333343,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006583333333333331,0.009653333333333337,0.10734666666666673
House13,2019-01-10 21:00:00,0.6193516666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00030499999999999993,0.02083666666666667,0.12158000000000002
House13,2019-01-10 22:00:00,0.3083583333333333,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007166666666666671,0.006278333333333333,0.054551666666666665
House13,2019-01-10 23:00:00,0.18568,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008099999999999997,0.007083333333333328,0.08147166666666668
House13,2019-01-11 00:00:00,0.08802666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008016666666666662,0.004153333333333333,0.04562999999999998
House13,2019-01-11 01:00:00,0.08243833333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008116666666666668,0.003846666666666667,0.04260500000000004
House13,2019-01-11 02:00:00,0.10995333333333328,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008100000000000003,0.0063566666666666684,0.06835500000000003
House13,2019-01-11 03:00:00,0.09704666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008066666666666669,0.005505,0.05773666666666667
House13,2019-01-11 04:00:00,0.08323000000000004,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008233333333333331,0.0039299999999999995,0.04323333333333337
House13,2019-01-11 05:00:00,0.08257,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008366666666666662,0.0036733333333333327,0.041503333333333364
House13,2019-01-11 06:00:00,0.5335183333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0003616666666666669,0.016308333333333327,0.11642666666666668
House13,2019-01-11 07:00:00,0.4304699999999999,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00040499999999999976,0.01443666666666666,0.05577333333333335
House13,2019-01-11 08:00:00,0.07021666666666664,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008299999999999995,0.003259999999999996,0.036814999999999966
House13,2019-01-11 09:00:00,0.17004000000000005,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008266666666666673,0.0043649999999999965,0.0740916666666667
House13,2019-01-11 10:00:00,0.3936233333333334,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0006683333333333331,0.011411666666666669,0.10154500000000004
House13,2019-01-11 11:00:00,0.5473316666666667,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0005099999999999999,0.018068333333333318,0.09225
House13,2019-01-11 12:00:00,0.2207250000000001,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008666666666666661,0.005424999999999997,0.0863683333333333
House13,2019-01-11 13:00:00,0.180305,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008566666666666662,0.0054316666666666645,0.07322999999999998
House13,2019-01-11 14:00:00,0.30324499999999993,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00074,0.010481666666666662,0.11539333333333335
House13,2019-01-11 15:00:00,0.12729166666666655,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008666666666666662,0.004064999999999999,0.05782833333333332
House13,2019-01-11 16:00:00,0.07220999999999997,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008749999999999995,0.0036133333333333343,0.040596666666666656
House13,2019-01-11 17:00:00,0.11168000000000004,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008283333333333335,0.007811666666666669,0.07848666666666672
House13,2019-01-11 18:00:00,0.17471000000000006,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.00086,0.003825,0.07128000000000002
House13,2019-01-11 19:00:00,0.16184499999999996,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008533333333333327,0.003811666666666664,0.06711166666666668
House13,2019-01-11 20:00:00,0.27316500000000016,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0007966666666666668,0.006460000000000003,0.08956666666666667
House13,2019-01-11 21:00:00,0.32662833333333324,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.000723333333333334,0.010345,0.10854333333333334
House13,2019-01-11 22:00:00,0.160915,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008183333333333329,0.0048850000000000005,0.04657666666666668
House13,2019-01-11 23:00:00,0.13324333333333335,1987.43,2,2013,10.0,No,6,3.0,2.0,0.0,1.0,3 phase,4,2,1,1,4,0,3,1,1,8,7,0,0,1,25,1,0.0008566666666666669,0.0069799999999999975,0.07385333333333338
