House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_BR_kW,AC_kW,AC_kW.1,Kitchen_kW,WP_kW
House9,2019-02-16 04:00:00,0.14057000000000006,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019383333333333327,0.0029316666666666684,7.999999999999999e-05,0.001225000000000001,0.03230666666666667,0.0043166666666666674
House9,2019-02-16 05:00:00,0.09035499999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017583333333333307,0.002993333333333336,3.8333333333333334e-05,0.0011016666666666668,0.024601666666666654,0.004363333333333329
House9,2019-02-16 06:00:00,0.12396666666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017949999999999989,0.0029750000000000024,3.000000000000001e-05,0.0010916666666666668,0.02440499999999997,0.015544999999999996
House9,2019-02-16 07:00:00,0.12867833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018066666666666648,0.0028983333333333326,2.333333333333334e-05,0.001086666666666667,0.04943166666666665,0.015125
House9,2019-02-16 08:00:00,0.16452499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018316666666666661,0.0028066666666666665,1.5000000000000005e-05,0.0010150000000000005,0.08125000000000003,0.02694333333333333
House9,2019-02-16 09:00:00,0.17222833333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017699999999999984,0.002883333333333333,2.666666666666668e-05,0.0010483333333333323,0.02363833333333332,0.051471666666666666
House9,2019-02-16 10:00:00,0.19111333333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018000000000000004,0.0027849999999999967,2.5000000000000008e-05,0.0010550000000000002,0.057676666666666675,0.05233499999999995
House9,2019-02-16 11:00:00,0.1475433333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018416666666666672,0.002645000000000001,1.5000000000000005e-05,0.0010083333333333329,0.0777533333333333,0.02951333333333327
House9,2019-02-16 12:00:00,0.12808999999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017783333333333345,0.0026199999999999995,4.499999999999999e-05,0.0010266666666666655,0.03509999999999998,0.004846666666666668
House9,2019-02-16 13:00:00,0.12625666666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017300000000000015,0.002638333333333332,4.1666666666666665e-05,0.001033333333333333,0.037003333333333374,0.004803333333333336
House9,2019-02-16 14:00:00,0.13565166666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017133333333333336,0.0026666666666666644,4.499999999999999e-05,0.0011116666666666673,0.047599999999999976,0.0048150000000000024
House9,2019-02-16 15:00:00,0.12264000000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016916666666666664,0.0027,4.3333333333333334e-05,0.0011300000000000006,0.025816666666666658,0.004811666666666669
House9,2019-02-16 16:00:00,0.0987516666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001523333333333333,0.0026916666666666664,3.8333333333333334e-05,0.001148333333333332,0.02456166666666665,0.00484
House9,2019-02-16 17:00:00,0.13340833333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015833333333333324,0.0027449999999999987,4.1666666666666665e-05,0.0012233333333333332,0.05183999999999998,0.004755000000000003
House9,2019-02-16 18:00:00,0.1756316666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0014566666666666654,0.002753333333333332,4.833333333333331e-05,0.0012683333333333342,0.025023333333333328,0.0046866666666666645
House9,2019-02-16 19:00:00,0.19087166666666672,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001436666666666666,0.0028349999999999977,8.166666666666667e-05,0.001306666666666667,0.02533333333333332,0.004673333333333332
House9,2019-02-16 20:00:00,0.14071333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0013983333333333328,0.0027949999999999984,4.1666666666666665e-05,0.0012483333333333328,0.04374833333333332,0.004728333333333329
House9,2019-02-16 21:00:00,0.15547500000000006,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016066666666666653,0.002805,2.8333333333333342e-05,0.0012750000000000007,0.05407999999999999,0.0071516666666666655
House9,2019-02-16 22:00:00,0.15588333333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0013966666666666665,0.002878333333333336,5.4999999999999975e-05,0.0013299999999999994,0.03968166666666665,0.004598333333333329
House9,2019-02-16 23:00:00,0.2010900000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015083333333333335,0.002908333333333334,7.166666666666664e-05,0.0013816666666666675,0.037416666666666654,0.006651666666666665
House9,2019-02-17 00:00:00,0.09831166666666663,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015916666666666677,0.002716666666666667,1.3333333333333335e-05,0.0012083333333333327,0.024594999999999992,0.004521666666666669
House9,2019-02-17 01:00:00,0.10135333333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016466666666666682,0.002618333333333334,1.833333333333334e-05,0.0012299999999999998,0.02941166666666665,0.004489999999999999
House9,2019-02-17 02:00:00,0.12924166666666673,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016566666666666667,0.002733333333333333,1.833333333333334e-05,0.0012716666666666668,0.051165,0.037365
House9,2019-02-17 03:00:00,0.08925500000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017966666666666652,0.0027799999999999995,1.833333333333334e-05,0.0011999999999999992,0.02528666666666666,0.010779999999999994
House9,2019-02-17 04:00:00,0.06750499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017683333333333325,0.0027,1e-05,0.001123333333333333,0.036773333333333325,0.0051016666666666675
House9,2019-02-17 05:00:00,0.10334833333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018816666666666647,0.002694999999999998,2.8333333333333342e-05,0.0011616666666666672,0.0391,0.004776666666666666
House9,2019-02-17 06:00:00,0.04899666666666669,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017349999999999985,0.00259,1e-05,0.0010516666666666671,0.02498499999999999,0.004571666666666664
House9,2019-02-17 07:00:00,0.08274166666666663,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018816666666666645,0.002643333333333332,3.5000000000000004e-05,0.0011283333333333336,0.02521833333333332,0.0045633333333333324
House9,2019-02-17 08:00:00,0.055763333333333366,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018099999999999985,0.002605,1.3333333333333335e-05,0.0010633333333333337,0.03775833333333332,0.004516666666666667
House9,2019-02-17 09:00:00,0.095,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019266666666666653,0.002676666666666666,2.666666666666667e-05,0.0011316666666666669,0.040818333333333325,0.004571666666666668
House9,2019-02-17 10:00:00,0.04376833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018016666666666656,0.002625,1.3333333333333335e-05,0.001011666666666667,0.024965,0.004705
House9,2019-02-17 11:00:00,0.07617999999999991,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001874999999999997,0.002628333333333332,2.8333333333333342e-05,0.0010566666666666665,0.025474999999999984,0.0047250000000000035
House9,2019-02-17 12:00:00,0.08032333333333339,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018866666666666645,0.002603333333333332,3.000000000000001e-05,0.0010316666666666666,0.02727833333333331,0.004813333333333337
House9,2019-02-17 13:00:00,0.08238833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001928333333333333,0.0026100000000000003,2.333333333333334e-05,0.001098333333333333,0.05161333333333331,0.004820000000000002
House9,2019-02-17 14:00:00,0.20587833333333327,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017800000000000003,0.002828333333333334,7.666666666666667e-05,0.001161666666666666,0.07217000000000008,0.1065783333333333
House9,2019-02-17 15:00:00,0.12927666666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019016666666666648,0.002849999999999999,3.5000000000000004e-05,0.0011716666666666672,0.051425000000000026,0.03318166666666659
House9,2019-02-17 16:00:00,0.0670616666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018366666666666648,0.002801666666666667,2.0000000000000005e-05,0.0011066666666666668,0.02432333333333332,0.004823333333333336
House9,2019-02-17 17:00:00,0.10724499999999997,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018149999999999998,0.0027666666666666664,2.5000000000000008e-05,0.0011366666666666678,0.047686666666666655,0.0047633333333333356
House9,2019-02-17 18:00:00,0.07432833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00168,0.0026683333333333338,1.1666666666666668e-05,0.001058333333333334,0.02447166666666666,0.004768333333333332
House9,2019-02-17 19:00:00,0.1489883333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016483333333333345,0.0027249999999999987,2.0000000000000005e-05,0.0011649999999999994,0.03283999999999999,0.004876666666666668
House9,2019-02-17 20:00:00,0.2331849999999999,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015783333333333324,0.0028916666666666665,9.500000000000003e-05,0.001271666666666668,0.05314666666666666,0.006638333333333333
House9,2019-02-17 21:00:00,0.17513833333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015016666666666661,0.002815,8.499999999999999e-05,0.0012566666666666668,0.04059833333333331,0.0046249999999999954
House9,2019-02-17 22:00:00,0.20808666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0015799999999999985,0.002834999999999998,7.833333333333333e-05,0.0013466666666666677,0.03402333333333332,0.004614999999999998
House9,2019-02-17 23:00:00,0.217015,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016366666666666671,0.0028649999999999978,8.499999999999999e-05,0.0013399999999999994,0.024554999999999983,0.0045633333333333324
House9,2019-02-18 00:00:00,0.2696250000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001685,0.002935000000000002,9.833333333333334e-05,0.0014300000000000005,0.04161166666666664,0.0063083333333333385
House9,2019-02-18 01:00:00,0.23502666666666674,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018716666666666656,0.002961666666666665,9.500000000000003e-05,0.0013816666666666671,0.03218166666666665,0.004434999999999998
House9,2019-02-18 02:00:00,0.1384566666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019583333333333328,0.0028449999999999977,4.666666666666665e-05,0.0012266666666666676,0.02478833333333332,0.004414999999999998
House9,2019-02-18 03:00:00,0.10866166666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019216666666666657,0.002794999999999998,3.000000000000001e-05,0.0011683333333333324,0.02640666666666664,0.004399999999999997
House9,2019-02-18 04:00:00,0.25450166666666674,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002085,0.0028383333333333364,6.833333333333329e-05,0.001385000000000001,0.11559000000000005,0.006716666666666673
House9,2019-02-18 05:00:00,0.183255,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001686666666666668,0.0028516666666666647,8.166666666666667e-05,0.0012450000000000009,0.025178333333333323,0.004483333333333335
House9,2019-02-18 06:00:00,0.13776500000000005,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019149999999999987,0.002753333333333334,4.666666666666665e-05,0.0011766666666666664,0.024753333333333315,0.015651666666666685
House9,2019-02-18 07:00:00,0.10404000000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002093333333333334,0.0026433333333333326,3.000000000000001e-05,0.0011366666666666665,0.03250499999999998,0.004788333333333336
House9,2019-02-18 08:00:00,0.07379833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001994999999999999,0.002600000000000001,1.5000000000000005e-05,0.0010633333333333337,0.044146666666666654,0.004904999999999997
House9,2019-02-18 09:00:00,0.07526500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00204,0.0026550000000000002,3.000000000000001e-05,0.0010650000000000006,0.024735,0.004883333333333332
House9,2019-02-18 10:00:00,0.0923266666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002171666666666668,0.002651666666666665,2.5000000000000008e-05,0.001090000000000001,0.025101666666666647,0.004905000000000002
House9,2019-02-18 11:00:00,0.09342833333333332,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002148333333333334,0.002553333333333335,1.6666666666666667e-05,0.0010816666666666672,0.02535499999999997,0.004873333333333335
House9,2019-02-18 12:00:00,0.09508666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0021300000000000012,0.002423333333333335,8.333333333333334e-06,0.0011183333333333336,0.046326666666666634,0.004913333333333329
House9,2019-02-18 13:00:00,0.1310116666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0020816666666666657,0.002553333333333335,4e-05,0.0011200000000000006,0.031336666666666665,0.006226666666666671
House9,2019-02-18 14:00:00,0.10126666666666664,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002115,0.002466666666666668,4.3333333333333334e-05,0.0011233333333333336,0.02841333333333331,0.004865
House9,2019-02-18 15:00:00,0.12563000000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0020916666666666657,0.002461666666666667,2.8333333333333342e-05,0.001163333333333334,0.043665000000000016,0.010338333333333331
House9,2019-02-18 16:00:00,0.15334166666666668,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001921666666666666,0.0026100000000000016,1.833333333333334e-05,0.0011549999999999998,0.033628333333333316,0.02064
House9,2019-02-18 17:00:00,0.1878,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00195,0.002771666666666667,2.5000000000000008e-05,0.001238333333333333,0.03793000000000001,0.015158333333333331
House9,2019-02-18 18:00:00,0.12758,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017366666666666672,0.0028849999999999995,2.5000000000000008e-05,0.0010999999999999998,0.034035,0.045411666666666656
House9,2019-02-18 19:00:00,0.11406666666666665,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019216666666666668,0.002866666666666665,4e-05,0.0011433333333333337,0.03900000000000002,0.01607666666666665
House9,2019-02-18 20:00:00,0.10707499999999996,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001996666666666666,0.0027849999999999967,1.3333333333333335e-05,0.0011333333333333328,0.025534999999999985,0.00451
House9,2019-02-18 21:00:00,0.1566450000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.002089999999999999,0.002849999999999999,3.6666666666666666e-05,0.0012049999999999993,0.04205166666666664,0.005441666666666664
House9,2019-02-18 22:00:00,0.2214566666666667,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018949999999999995,0.002986666666666667,5.999999999999996e-05,0.0012116666666666669,0.056746666666666674,0.07664166666666668
House9,2019-02-18 23:00:00,0.1684033333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001801666666666668,0.00297,6.166666666666663e-05,0.0011650000000000009,0.05058166666666666,0.009616666666666666
House9,2019-02-19 00:00:00,0.2570783333333334,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.00179,0.003076666666666668,0.00011166666666666675,0.0013033333333333345,0.02477,0.0044966666666666644
House9,2019-02-19 01:00:00,0.2146583333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017216666666666667,0.003025000000000001,9.16666666666667e-05,0.00127,0.04753166666666665,0.0044966666666666644
House9,2019-02-19 02:00:00,0.24287,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018299999999999985,0.003028333333333335,0.00010333333333333333,0.0013133333333333345,0.02769333333333333,0.004448333333333331
House9,2019-02-19 03:00:00,0.196495,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018033333333333324,0.002946666666666669,6.833333333333329e-05,0.0012533333333333329,0.051211666666666655,0.004494999999999997
House9,2019-02-19 04:00:00,0.15241499999999994,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018166666666666663,0.002943333333333334,7.833333333333333e-05,0.001161666666666666,0.023993333333333318,0.0050750000000000005
House9,2019-02-19 05:00:00,0.17978333333333327,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019483333333333306,0.003030000000000001,4.1666666666666665e-05,0.0011966666666666664,0.023573333333333318,0.01699333333333334
House9,2019-02-19 06:00:00,0.13386666666666658,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018850000000000002,0.0029016666666666674,5.4999999999999975e-05,0.001111666666666667,0.047325,0.006338333333333333
House9,2019-02-19 07:00:00,0.11972833333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001841666666666666,0.0027999999999999987,7.499999999999998e-05,0.0010733333333333337,0.023233333333333318,0.0048
House9,2019-02-19 08:00:00,0.1610283333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001971666666666665,0.002876666666666665,8.333333333333333e-05,0.0011083333333333338,0.023051666666666644,0.004843333333333334
House9,2019-02-19 09:00:00,0.13088833333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019149999999999998,0.0027699999999999995,5.333333333333329e-05,0.0010733333333333343,0.047038333333333314,0.004979999999999999
House9,2019-02-19 10:00:00,0.21515166666666666,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001963333333333333,0.002825,3.000000000000001e-05,0.0011533333333333337,0.032876666666666665,0.05364500000000001
House9,2019-02-19 11:00:00,0.2789083333333333,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0019483333333333336,0.0027666666666666647,3.166666666666668e-05,0.0012766666666666668,0.0766933333333334,0.07256833333333343
House9,2019-02-19 12:00:00,0.15226333333333328,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001913333333333332,0.002663333333333334,4.999999999999999e-05,0.0011833333333333331,0.03164166666666665,0.004810000000000001
House9,2019-02-19 13:00:00,0.14736500000000002,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018799999999999995,0.002771666666666665,7.33333333333333e-05,0.001213333333333333,0.03832666666666666,0.004821666666666665
House9,2019-02-19 14:00:00,0.11135500000000004,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0018349999999999985,0.002711666666666664,5.166666666666664e-05,0.0011466666666666665,0.024766666666666645,0.004796666666666665
House9,2019-02-19 15:00:00,0.10223499999999998,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001956666666666666,0.002655,2.666666666666668e-05,0.0011450000000000006,0.046323333333333314,0.012866666666666679
House9,2019-02-19 16:00:00,0.10073,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001863333333333332,0.002654999999999999,2.333333333333334e-05,0.0011333333333333336,0.0241,0.015790000000000002
House9,2019-02-19 17:00:00,0.30132499999999995,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0020150000000000003,0.002541666666666666,6.500000000000001e-05,0.0012983333333333332,0.1379983333333334,0.006473333333333331
House9,2019-02-19 18:00:00,0.2624300000000001,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001591666666666667,0.00264,7.33333333333333e-05,0.001406666666666667,0.03737666666666666,0.010498333333333344
House9,2019-02-19 19:00:00,0.10805,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0016650000000000007,0.0026833333333333323,1.6666666666666667e-05,0.0011616666666666654,0.030893333333333325,0.010396666666666674
House9,2019-02-19 20:00:00,0.11959000000000003,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.0017599999999999996,0.0027966666666666665,2.8333333333333342e-05,0.001293333333333334,0.03925999999999999,0.00463
House9,2019-02-19 21:00:00,0.12458833333333336,2722.51,2,2013,15.0,No,7,4.0,1.0,1.0,1.0,3 phase,3,3,0,0,3,0,5,1,1,3,9,1,0,1,30,1,0.001763333333333333,0.0026916666666666656,2.666666666666668e-05,0.0012983333333333345,0.023641666666666655,0.004636666666666664
