House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,UPS_kW,WD_kW,Refrigerator_kW,AC_BR_kW.1
House38,2018-11-01 20:00:00,0.4260100000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001098333333333333,0.00019833333333333332,0.02046,0.09772666666666667,0.00016166666666666646
House38,2018-11-01 21:00:00,0.61932,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0005699999999999999,0.00031166666666666674,0.03472833333333334,0.12397333333333335,0.00020166666666666667
House38,2018-11-01 22:00:00,0.5513483333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007966666666666666,0.00026000000000000003,0.00020499999999999991,0.12237833333333333,0.00019666666666666688
House38,2018-11-01 23:00:00,0.51513,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0010633333333333337,0.0002116666666666667,9.500000000000003e-05,0.09937999999999997,0.0001699999999999999
House38,2018-11-02 00:00:00,0.5281549999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006716666666666668,0.00035666666666666675,0.07035999999999998,0.10735833333333332,0.00017166666666666662
House38,2018-11-02 01:00:00,0.3727116666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007050000000000001,0.00015666666666666666,0.00013000000000000007,0.1276666666666667,0.00029
House38,2018-11-02 02:00:00,0.27574166666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007650000000000001,0.00010833333333333336,9.166666666666672e-05,0.07531333333333322,0.00026333333333333336
House38,2018-11-02 03:00:00,0.4179183333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012733333333333331,0.00012333333333333326,7.999999999999999e-05,0.12072333333333335,0.00022333333333333344
House38,2018-11-02 04:00:00,0.3978033333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001271666666666667,0.00014833333333333332,6.166666666666663e-05,0.07732499999999994,0.000185
House38,2018-11-02 05:00:00,0.3744083333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001126666666666667,0.0001016666666666667,6.833333333333329e-05,0.10870333333333336,0.00022500000000000005
House38,2018-11-02 06:00:00,0.3640716666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011683333333333324,9.66666666666667e-05,8.83333333333333e-05,0.09131833333333336,0.0002150000000000001
House38,2018-11-02 07:00:00,0.3901533333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012433333333333335,0.00011166666666666668,8.499999999999999e-05,0.09029333333333336,0.00018166666666666654
House38,2018-11-02 08:00:00,0.3747133333333335,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011483333333333337,0.00010166666666666672,6.999999999999998e-05,0.10004333333333336,0.000195
House38,2018-11-02 09:00:00,0.23586666666666675,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007133333333333338,3.000000000000001e-05,5.83333333333333e-05,0.08360666666666665,0.0002516666666666667
House38,2018-11-02 10:00:00,0.2466516666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006916666666666668,1.833333333333334e-05,0.00877,0.0990983333333334,0.0002666666666666668
House38,2018-11-02 11:00:00,0.34326833333333323,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009483333333333336,6.999999999999998e-05,0.017606666666666666,0.11853333333333325,0.0002350000000000001
House38,2018-11-02 12:00:00,0.4243033333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001208333333333333,0.00010666666666666668,0.035553333333333346,0.12383,0.0001733333333333331
House38,2018-11-02 13:00:00,0.6591799999999997,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012566666666666672,0.00011999999999999995,0.036691666666666636,0.3447799999999999,0.0004049999999999997
House38,2018-11-02 14:00:00,0.5835516666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0020233333333333327,0.0007333333333333332,0.07092333333333332,0.16571500000000006,0.00020499999999999991
House38,2018-11-02 15:00:00,0.41565500000000016,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012066666666666658,0.00022833333333333305,0.000408333333333333,0.10819333333333336,0.00015833333333333335
House38,2018-11-02 16:00:00,0.3842600000000002,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007549999999999999,7.66666666666667e-05,0.04178333333333333,0.14575833333333335,0.0002583333333333333
House38,2018-11-02 17:00:00,0.3350216666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00133,0.000275,0.0011849999999999994,0.11135166666666667,0.00021833333333333326
House38,2018-11-02 18:00:00,0.42537,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0017316666666666665,0.0003866666666666668,0.004000000000000001,0.12895333333333334,0.00026666666666666657
House38,2018-11-02 19:00:00,0.35017333333333345,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00192,0.0005033333333333334,0.0093,0.10629166666666667,0.00010666666666666664
House38,2018-11-02 20:00:00,0.42666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0017249999999999993,0.0004333333333333335,0.006735,0.11298166666666673,0.00016
House38,2018-11-02 21:00:00,0.3420416666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001435,0.000495,0.001616666666666667,0.1256766666666667,0.00014833333333333335
House38,2018-11-02 22:00:00,0.3159216666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0017899999999999997,0.000585,0.001853333333333333,0.10593833333333336,0.00011833333333333333
House38,2018-11-02 23:00:00,0.351265,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0005983333333333337,0.0002733333333333334,0.03626500000000001,0.10564499999999996,0.00017999999999999998
House38,2018-11-03 00:00:00,0.42308,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00019499999999999983,0.00035500000000000017,0.00849833333333332,0.1698050000000001,0.0002516666666666666
House38,2018-11-03 01:00:00,0.3642133333333336,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00011166666666666668,0.0004783333333333336,0.0002283333333333333,0.11784666666666666,0.00033000000000000005
House38,2018-11-03 02:00:00,0.3414333333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0005816666666666666,0.0003916666666666664,0.0005066666666666668,0.11732000000000001,0.00023499999999999986
House38,2018-11-03 03:00:00,0.3135533333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0010716666666666665,6.999999999999995e-05,0.00031333333333333305,0.10828333333333333,0.00018999999999999998
House38,2018-11-03 04:00:00,0.31136,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008849999999999994,4.666666666666665e-05,7.499999999999998e-05,0.11430166666666668,0.0002616666666666666
House38,2018-11-03 05:00:00,0.3274966666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011833333333333331,5.8333333333333326e-05,0.0006183333333333336,0.11385499999999996,0.00016333333333333326
House38,2018-11-03 06:00:00,0.3125366666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0013149999999999998,6.333333333333332e-05,0.0007800000000000003,0.10901500000000004,8.166666666666665e-05
House38,2018-11-03 07:00:00,0.2768383333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009416666666666664,4.999999999999998e-05,0.00028999999999999973,0.09502000000000001,0.00018833333333333332
House38,2018-11-03 08:00:00,0.2522049999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007016666666666675,1.6666666666666667e-05,3.8333333333333334e-05,0.08039666666666663,0.0002333333333333335
House38,2018-11-03 09:00:00,0.2722633333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007083333333333338,1.6666666666666667e-05,4.3333333333333334e-05,0.107985,0.0002466666666666668
House38,2018-11-03 10:00:00,0.275905,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007100000000000003,2.333333333333334e-05,3.8333333333333334e-05,0.11237666666666672,0.0002483333333333333
House38,2018-11-03 11:00:00,0.26000500000000004,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006716666666666669,3.000000000000001e-05,0.0014566666666666669,0.08037833333333337,0.0002283333333333333
House38,2018-11-03 12:00:00,0.3947200000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009916666666666667,0.00021,0.014836666666666663,0.1110166666666666,0.00018833333333333327
House38,2018-11-03 13:00:00,0.4224116666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0018116666666666665,0.0005466666666666668,0.002021666666666666,0.1256833333333334,0.00021833333333333326
House38,2018-11-03 14:00:00,0.5302066666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0020533333333333337,0.0004266666666666667,0.018133333333333338,0.13433666666666666,0.00017166666666666665
House38,2018-11-03 15:00:00,0.5460216666666671,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001,0.0002333333333333332,0.07457166666666666,0.11949500000000005,0.0001950000000000001
House38,2018-11-03 16:00:00,0.3879333333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011283333333333328,0.00011166666666666665,0.012314999999999996,0.11266833333333336,0.00018666666666666652
House38,2018-11-03 17:00:00,0.4089216666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.002105,0.0003816666666666668,0.005438333333333334,0.11747833333333335,0.0001333333333333333
House38,2018-11-03 18:00:00,0.4483033333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.002113333333333333,0.0003283333333333333,0.027955,0.1309616666666667,0.00019666666666666666
House38,2018-11-03 19:00:00,0.5976633333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0017500000000000007,0.00016166666666666662,0.025685000000000017,0.12621,0.0002
House38,2018-11-03 20:00:00,0.3630683333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00182,0.0003583333333333335,0.003168333333333334,0.09490666666666668,0.0001633333333333333
House38,2018-11-03 21:00:00,0.39121999999999996,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00187,0.0004083333333333335,0.030081666666666663,0.10626333333333332,0.00016833333333333335
House38,2018-11-03 22:00:00,0.3875583333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0018349999999999992,0.0003616666666666667,0.00206,0.12545833333333334,0.00019333333333333325
House38,2018-11-03 23:00:00,0.3162433333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007616666666666668,8.666666666666667e-05,9.000000000000002e-05,0.12453333333333334,0.0002983333333333335
House38,2018-11-04 00:00:00,0.3011133333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007916666666666674,7.999999999999999e-05,0.00844833333333333,0.10154333333333332,0.00026999999999999995
House38,2018-11-04 01:00:00,0.285065,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007366666666666669,6.999999999999998e-05,7.833333333333333e-05,0.1075266666666666,0.0002766666666666668
House38,2018-11-04 02:00:00,0.3353883333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008500000000000004,0.00011833333333333335,9.833333333333333e-05,0.1076416666666667,0.00025
House38,2018-11-04 03:00:00,0.3371100000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008966666666666674,0.0001266666666666667,8.333333333333333e-05,0.09757833333333342,0.00022833333333333345
House38,2018-11-04 04:00:00,0.3182683333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008133333333333338,9.500000000000002e-05,9.000000000000002e-05,0.10802500000000002,0.00023999999999999995
House38,2018-11-04 05:00:00,0.2788899999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006983333333333339,8.166666666666667e-05,7.33333333333333e-05,0.09407666666666666,0.0002533333333333335
House38,2018-11-04 06:00:00,0.2728299999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007266666666666668,5.666666666666664e-05,6.666666666666663e-05,0.09246999999999993,0.00024333333333333336
House38,2018-11-04 07:00:00,0.2803333333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007933333333333336,1.833333333333334e-05,4e-05,0.1033733333333333,0.0002566666666666668
House38,2018-11-04 08:00:00,0.2568133333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007483333333333338,2.5000000000000008e-05,5.333333333333329e-05,0.08377333333333327,0.00023333333333333336
House38,2018-11-04 09:00:00,0.2831866666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007716666666666668,2.5000000000000008e-05,5.333333333333329e-05,0.10455,0.0002300000000000001
House38,2018-11-04 10:00:00,0.262825,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007716666666666669,2.666666666666668e-05,4.666666666666665e-05,0.08210666666666662,0.00022333333333333344
House38,2018-11-04 11:00:00,0.2814783333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007733333333333339,1.5000000000000005e-05,5.999999999999996e-05,0.10889999999999994,0.0002466666666666667
House38,2018-11-04 12:00:00,0.25694333333333336,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007033333333333338,1.3333333333333335e-05,4.3333333333333334e-05,0.09423333333333332,0.0002250000000000001
House38,2018-11-04 13:00:00,0.24518,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006750000000000004,2.0000000000000005e-05,3.5000000000000004e-05,0.08023833333333337,0.00023166666666666689
House38,2018-11-04 14:00:00,0.3077100000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007816666666666665,5.5e-05,0.00615,0.11579833333333335,0.00023333333333333336
House38,2018-11-04 15:00:00,0.385415,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001586666666666666,0.00043499999999999995,0.00810666666666667,0.10872833333333336,0.00019166666666666667
House38,2018-11-04 16:00:00,0.3050766666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0010366666666666669,0.000275,0.008045,0.07088333333333333,0.00016499999999999994
House38,2018-11-04 17:00:00,0.4838483333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0013133333333333337,0.0001233333333333334,0.04072666666666664,0.11781833333333333,0.00012500000000000006
House38,2018-11-04 18:00:00,0.4240216666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0014416666666666664,0.00013666666666666666,0.027553333333333364,0.09484833333333333,0.00010000000000000003
House38,2018-11-04 19:00:00,0.4140566666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0015566666666666676,0.00011833333333333335,0.001575,0.07502833333333334,0.00010166666666666664
House38,2018-11-04 20:00:00,0.4162299999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012999999999999995,0.00018833333333333327,0.024985,0.11722,0.00015333333333333334
House38,2018-11-04 21:00:00,0.3180250000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.000935,0.00018666666666666652,0.001175,0.07399333333333334,0.00017166666666666662
House38,2018-11-04 22:00:00,0.37132,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009683333333333336,0.00018999999999999977,0.0006766666666666683,0.11047333333333327,0.00017166666666666657
House38,2018-11-04 23:00:00,0.30668666666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008083333333333335,7.166666666666666e-05,0.006251666666666668,0.08145999999999999,0.0002316666666666667
House38,2018-11-05 00:00:00,0.3847133333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011350000000000002,0.0001016666666666667,0.0005099999999999997,0.11192000000000003,0.0001883333333333334
House38,2018-11-05 01:00:00,0.3461933333333336,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009383333333333332,6.833333333333329e-05,0.00929333333333333,0.10869000000000004,0.0002450000000000001
House38,2018-11-05 02:00:00,0.30664333333333343,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008883333333333328,5.999999999999996e-05,7.499999999999998e-05,0.10903333333333336,0.0002733333333333332
House38,2018-11-05 03:00:00,0.2873633333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00086,5.83333333333333e-05,6.999999999999998e-05,0.08101,0.0002400000000000001
House38,2018-11-05 04:00:00,0.32723166666666675,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008016666666666674,7.999999999999999e-05,7.333333333333333e-05,0.11341999999999998,0.0002533333333333333
House38,2018-11-05 05:00:00,0.25111999999999995,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0004900000000000002,5.166666666666664e-05,7.666666666666667e-05,0.06907499999999997,0.0002200000000000002
House38,2018-11-05 06:00:00,0.2859233333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0005783333333333332,1.833333333333334e-05,6.333333333333329e-05,0.11162999999999998,0.000235
House38,2018-11-05 07:00:00,0.2035450000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0004400000000000001,1.3333333333333335e-05,3.8333333333333334e-05,0.06571333333333333,0.00025
House38,2018-11-05 08:00:00,0.16352333333333322,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0003766666666666668,2.1666666666666674e-05,3.8333333333333334e-05,0.10208166666666668,0.00032833333333333363
House38,2018-11-05 09:00:00,0.21967333333333328,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0004599999999999998,1.833333333333334e-05,0.011418333333333329,0.09817833333333333,0.00026333333333333346
House38,2018-11-05 10:00:00,0.19752833333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0003766666666666665,1.5000000000000005e-05,4.833333333333331e-05,0.08611999999999999,0.0002483333333333333
House38,2018-11-05 11:00:00,0.21884,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0003816666666666667,1.6666666666666667e-05,0.001838333333333333,0.10941833333333337,0.00025500000000000024
House38,2018-11-05 12:00:00,0.2969216666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0003133333333333334,2.1666666666666674e-05,0.005004999999999997,0.1235533333333334,0.00024333333333333336
House38,2018-11-05 13:00:00,0.2760916666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.000541666666666667,1.3333333333333335e-05,0.021116666666666683,0.10546000000000004,0.00025500000000000007
House38,2018-11-05 14:00:00,0.27382666666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012583333333333333,0.0003183333333333334,0.0008966666666666668,0.07359500000000001,0.00016833333333333324
House38,2018-11-05 15:00:00,0.4419733333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.002125,0.000405,0.0853366666666667,0.11075333333333333,0.00016
House38,2018-11-05 16:00:00,0.35849666666666674,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0018216666666666657,0.00043499999999999995,0.020696666666666672,0.07009500000000002,0.00013500000000000006
House38,2018-11-05 17:00:00,0.21386499999999994,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0007466666666666671,0.0001783333333333333,0.0005566666666666673,0.10881666666666666,0.000225
House38,2018-11-05 18:00:00,0.22352833333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0011683333333333329,0.0003316666666666668,0.0012866666666666664,0.06993500000000002,0.00012166666666666668
House38,2018-11-05 19:00:00,0.25420000000000004,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0014433333333333336,0.0003383333333333334,0.001685,0.10866166666666667,0.00014166666666666665
House38,2018-11-05 20:00:00,0.30853499999999984,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.001468333333333334,0.0003016666666666666,0.01394166666666667,0.12650333333333333,0.00020000000000000006
House38,2018-11-05 21:00:00,0.32768166666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.002259999999999999,0.0006316666666666668,0.002681666666666668,0.11266333333333335,0.00022666666666666666
House38,2018-11-05 22:00:00,0.2386983333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0008983333333333338,0.00017666666666666652,0.0005616666666666679,0.07002166666666666,0.0002316666666666668
House38,2018-11-05 23:00:00,0.2401000000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006200000000000003,6.6666666666666675e-06,4.999999999999998e-05,0.10354833333333333,0.0002433333333333333
House38,2018-11-06 00:00:00,0.38552000000000014,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0013916666666666667,0.0002333333333333333,0.04004999999999997,0.08663833333333333,0.00023500000000000002
House38,2018-11-06 01:00:00,0.3183683333333335,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006083333333333343,0.0004933333333333334,0.0008833333333333338,0.08893833333333329,0.00039500000000000017
House38,2018-11-06 02:00:00,0.31392666666666663,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.000275,0.0004116666666666667,0.00042499999999999976,0.0961783333333334,0.0003833333333333336
House38,2018-11-06 03:00:00,0.2607916666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0006600000000000003,9.333333333333336e-05,9.500000000000003e-05,0.0712616666666667,0.0002300000000000001
