House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,Refrigerator_kW,UPS_kW
House8,2018-11-16 02:00:00,0.23721666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020500000000000013,0.23351666666666665,0.00040166666666666687
House8,2018-11-16 03:00:00,0.1896566666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018499999999999992,0.1860749999999999,0.0003483333333333333
House8,2018-11-16 04:00:00,0.04064000000000003,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.03874500000000003,0.00014499999999999995
House8,2018-11-16 05:00:00,0.04044,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.03870666666666666,0.00013166666666666668
House8,2018-11-16 06:00:00,0.13333333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00013666666666666653,0.131275,0.0002383333333333331
House8,2018-11-16 07:00:00,0.3595999999999997,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002883333333333334,0.35749833333333336,0.0004916666666666669
House8,2018-11-16 08:00:00,0.2187083333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018333333333333315,0.21621166666666666,0.0003066666666666665
House8,2018-11-16 09:00:00,0.03521833333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.0337416666666667,0.00010000000000000003
House8,2018-11-16 10:00:00,0.0352383333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.033478333333333346,0.00010166666666666672
House8,2018-11-16 11:00:00,0.12571666666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00016166666666666654,0.123475,0.0002266666666666665
House8,2018-11-16 12:00:00,0.5493399999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008483333333333334,0.5488616666666666,0.0009550000000000003
House8,2018-11-16 13:00:00,0.4736866666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008216666666666661,0.4724133333333333,0.0008516666666666663
House8,2018-11-16 14:00:00,0.2442883333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005600000000000001,0.2435883333333333,0.0004366666666666671
House8,2018-11-16 15:00:00,0.24008666666666664,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005816666666666671,0.239465,0.0003916666666666669
House8,2018-11-16 16:00:00,0.2713666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005466666666666669,0.2703683333333333,0.0004499999999999997
House8,2018-11-16 17:00:00,0.42804166666666654,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008,0.4264633333333332,0.0007883333333333332
House8,2018-11-16 18:00:00,0.4324366666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007283333333333335,0.43075,0.0008150000000000004
House8,2018-11-16 19:00:00,0.3769266666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007583333333333338,0.3764016666666665,0.0007316666666666668
House8,2018-11-16 20:00:00,0.2598133333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006166666666666671,0.25928500000000004,0.0004783333333333338
House8,2018-11-16 21:00:00,0.4328833333333335,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008200000000000001,0.4312983333333333,0.0008216666666666666
House8,2018-11-16 22:00:00,0.4025233333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007716666666666669,0.4003766666666666,0.0007616666666666665
House8,2018-11-16 23:00:00,0.42467666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006733333333333325,0.42263500000000015,0.0008016666666666662
House8,2018-11-17 00:00:00,0.17879666666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002350000000000001,0.17756166666666665,0.0003583333333333333
House8,2018-11-17 01:00:00,0.1023883333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00014166666666666668,0.10103000000000002,0.00021166666666666683
House8,2018-11-17 02:00:00,0.20129666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001850000000000001,0.1990333333333333,0.0003333333333333333
House8,2018-11-17 03:00:00,0.2608233333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.25731,0.00040166666666666687
House8,2018-11-17 04:00:00,0.22348833333333346,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001866666666666666,0.22006500000000004,0.0003683333333333333
House8,2018-11-17 05:00:00,0.04330333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.04118833333333332,0.00016833333333333324
House8,2018-11-17 06:00:00,0.1667183333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001833333333333332,0.10763833333333334,0.05817333333333334
House8,2018-11-17 07:00:00,0.48572,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0004266666666666667,0.2819783333333334,0.20365000000000005
House8,2018-11-17 08:00:00,0.35134833333333343,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003366666666666662,0.2340416666666667,0.11764166666666673
House8,2018-11-17 09:00:00,0.2882383333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003083333333333331,0.2882500000000001,0.0005000000000000008
House8,2018-11-17 10:00:00,0.05703500000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.055159999999999966,0.0001833333333333334
House8,2018-11-17 11:00:00,0.056491666666666676,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002766666666666668,0.05452666666666666,0.0001983333333333334
House8,2018-11-17 12:00:00,0.14929000000000006,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0004750000000000001,0.148335,0.00031166666666666663
House8,2018-11-17 13:00:00,0.27055166666666663,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000606666666666667,0.27048999999999995,0.0004983333333333337
House8,2018-11-17 14:00:00,0.4020550000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000775,0.4013733333333332,0.0007366666666666668
House8,2018-11-17 15:00:00,0.4038799999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007216666666666661,0.40233499999999983,0.000726666666666666
House8,2018-11-17 16:00:00,0.4322733333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007566666666666664,0.4309666666666665,0.0007583333333333329
House8,2018-11-17 17:00:00,0.6169783333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0010766666666666663,0.6167499999999999,0.0011516666666666665
House8,2018-11-17 18:00:00,0.6033083333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0011416666666666665,0.60306,0.001134999999999999
House8,2018-11-17 19:00:00,0.2842333333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006600000000000005,0.2838166666666667,0.0005916666666666668
House8,2018-11-17 20:00:00,0.2229233333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005733333333333334,0.22215166666666664,0.0004400000000000004
House8,2018-11-17 21:00:00,0.21883500000000009,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005233333333333335,0.21823166666666666,0.0003966666666666669
House8,2018-11-17 22:00:00,0.229235,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0004433333333333332,0.228555,0.0003933333333333334
House8,2018-11-17 23:00:00,0.39064,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005166666666666673,0.3898383333333332,0.0007033333333333339
House8,2018-11-18 00:00:00,0.27867000000000003,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00023666666666666684,0.2755000000000001,0.00042333333333333367
House8,2018-11-18 01:00:00,0.253125,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020333333333333344,0.2497533333333333,0.00040333333333333367
House8,2018-11-18 02:00:00,0.2545383333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.2510550000000001,0.00039833333333333366
House8,2018-11-18 03:00:00,0.2598616666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.25610333333333324,0.00040166666666666687
House8,2018-11-18 04:00:00,0.10535166666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00013000000000000018,0.10305333333333334,0.0002400000000000001
House8,2018-11-18 05:00:00,0.05830499999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.056576666666666685,0.00019833333333333346
House8,2018-11-18 06:00:00,0.2472683333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00025499999999999986,0.2457466666666666,0.0003883333333333335
House8,2018-11-18 07:00:00,0.2627033333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00021666666666666674,0.2594966666666665,0.0003916666666666669
House8,2018-11-18 08:00:00,0.24824666666666664,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020666666666666682,0.2451183333333333,0.00038500000000000025
House8,2018-11-18 09:00:00,0.09537,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001150000000000001,0.09362000000000001,0.00019666666666666666
House8,2018-11-18 10:00:00,0.05775,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00020999999999999995,0.05610000000000001,0.0001683333333333333
House8,2018-11-18 11:00:00,0.3458050000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006066666666666668,0.345235,0.0006300000000000001
House8,2018-11-18 12:00:00,0.5303133333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00091,0.52983,0.000916666666666667
House8,2018-11-18 13:00:00,0.7750666666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.001230000000000001,0.7761416666666668,0.0014366666666666664
House8,2018-11-18 14:00:00,0.3444249999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0004266666666666675,0.3446066666666668,0.0006533333333333332
House8,2018-11-18 15:00:00,0.3367933333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000355,0.3372583333333333,0.0006016666666666664
House8,2018-11-18 16:00:00,0.4153516666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003833333333333334,0.4157283333333332,0.0006999999999999999
House8,2018-11-18 17:00:00,0.5663733333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007133333333333334,0.5658933333333332,0.0009866666666666676
House8,2018-11-18 18:00:00,0.4626666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000923333333333334,0.4610166666666667,0.0008350000000000001
House8,2018-11-18 19:00:00,0.2871333333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007333333333333338,0.2862600000000001,0.0005550000000000005
House8,2018-11-18 20:00:00,0.2483033333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006766666666666671,0.2476533333333333,0.0004566666666666674
House8,2018-11-18 21:00:00,0.23676,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006300000000000002,0.2359900000000001,0.0004433333333333335
House8,2018-11-18 22:00:00,0.4019466666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008116666666666669,0.40006166666666665,0.0007116666666666668
House8,2018-11-18 23:00:00,0.7023483333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.001286666666666668,0.7024083333333332,0.0013400000000000007
House8,2018-11-19 00:00:00,0.3898666666666665,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005249999999999996,0.38848499999999997,0.0007799999999999997
House8,2018-11-19 01:00:00,0.11221500000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001866666666666667,0.11061500000000003,0.0002416666666666668
House8,2018-11-19 02:00:00,0.03404833333333336,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00011000000000000007,0.03212000000000003,0.00012000000000000007
House8,2018-11-19 03:00:00,0.2005233333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00018166666666666675,0.1972133333333333,0.0003416666666666667
House8,2018-11-19 04:00:00,0.2262333333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0002000000000000001,0.2224666666666668,0.0004000000000000002
House8,2018-11-19 05:00:00,0.13297000000000006,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0001566666666666665,0.1299616666666666,0.0002699999999999996
House8,2018-11-19 06:00:00,0.015981666666666658,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.014049999999999988,9.833333333333336e-05
House8,2018-11-19 07:00:00,0.06635833333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00010000000000000003,0.0644933333333333,0.0001950000000000001
House8,2018-11-19 08:00:00,0.17316166666666669,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00013833333333333327,0.17119166666666666,0.0002366666666666666
House8,2018-11-19 09:00:00,0.0006999999999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0,0.0006966666666666662,0.0
House8,2018-11-19 10:00:00,0.0006999999999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0,0.0006949999999999995,0.0
House8,2018-11-19 11:00:00,0.0006999999999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0,0.0006966666666666662,0.0
House8,2018-11-19 12:00:00,0.0006999999999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0,0.0006966666666666662,0.0
House8,2018-11-19 13:00:00,0.0006999999999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0,0.0006949999999999995,0.0
House8,2018-11-19 14:00:00,0.6489066666666669,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006466666666666666,0.6497283333333334,0.0009083333333333324
House8,2018-11-19 15:00:00,0.7032250000000001,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008683333333333338,0.7040566666666667,0.0012799999999999995
House8,2018-11-19 16:00:00,0.7941549999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000966666666666667,0.7956083333333333,0.0014916666666666663
House8,2018-11-19 17:00:00,0.673405,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0009183333333333332,0.6736699999999998,0.0012883333333333338
House8,2018-11-19 18:00:00,0.7757583333333337,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0010700000000000006,0.7765433333333337,0.0015349999999999995
House8,2018-11-19 19:00:00,0.2871466666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000515,0.28676333333333337,0.000606666666666667
House8,2018-11-19 20:00:00,0.2567866666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006466666666666669,0.25616000000000005,0.0005183333333333336
House8,2018-11-19 21:00:00,1.0043133333333332,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.001696666666666667,1.007915,0.0019883333333333333
House8,2018-11-19 22:00:00,1.1917250000000004,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0019133333333333329,1.1956716666666662,0.002381666666666666
House8,2018-11-19 23:00:00,1.1994016666666667,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0017716666666666655,1.2032616666666665,0.002388333333333332
House8,2018-11-20 00:00:00,1.2035183333333337,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0015016666666666676,1.2072933333333329,0.002401666666666666
House8,2018-11-20 01:00:00,0.8369266666666666,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000748333333333334,0.8406150000000001,0.0015999999999999983
House8,2018-11-20 02:00:00,0.7686583333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006016666666666669,0.7720366666666669,0.001369999999999999
House8,2018-11-20 03:00:00,0.8838866666666662,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007250000000000003,0.8871266666666668,0.001596666666666666
House8,2018-11-20 04:00:00,0.9702799999999996,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0008000000000000004,0.9722433333333332,0.0018366666666666664
House8,2018-11-20 05:00:00,0.9396083333333334,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007983333333333336,0.9415933333333336,0.001848333333333333
House8,2018-11-20 06:00:00,0.7776516666666671,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006416666666666673,0.7805050000000002,0.0014199999999999998
House8,2018-11-20 07:00:00,0.8189583333333331,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007083333333333331,0.8229283333333335,0.0014749999999999989
House8,2018-11-20 08:00:00,0.8577733333333329,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007833333333333327,0.8617783333333335,0.0015466666666666658
House8,2018-11-20 09:00:00,0.7396299999999998,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0006433333333333331,0.7403416666666668,0.0014149999999999992
House8,2018-11-20 10:00:00,0.24050500000000002,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003116666666666667,0.2374233333333333,0.00039833333333333366
House8,2018-11-20 11:00:00,0.180575,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0003833333333333336,0.17848333333333335,0.00033000000000000005
House8,2018-11-20 12:00:00,0.2201833333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.00042166666666666687,0.2194750000000001,0.0004033333333333334
House8,2018-11-20 13:00:00,0.3969149999999999,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0005883333333333334,0.3974166666666665,0.0007666666666666668
House8,2018-11-20 14:00:00,0.4942033333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.000905,0.4932349999999999,0.0009349999999999996
House8,2018-11-20 15:00:00,0.602275,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0009750000000000002,0.6022966666666669,0.0011566666666666676
House8,2018-11-20 16:00:00,0.5769666666666668,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007766666666666664,0.5769799999999999,0.0010850000000000002
House8,2018-11-20 17:00:00,0.3835933333333333,816.752,2,1990,15.0,No,3,1.0,0.0,1.0,1.0,1 phase,5,4,1,0,5,0,1,1,1,13,3,1,0,1,12,1,0.0007216666666666673,0.3832666666666666,0.0007250000000000003
