House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_DR_kW,AC_BR_kW,UPS_kW,WD_kW,Refrigerator_kW
House31,2018-12-14 02:00:00,1.7200533333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000965,0.4829766666666665,0.4407300000000001,0.02637666666666666,0.0005283333333333335,0.0700933333333333
House31,2018-12-14 03:00:00,1.3775433333333338,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006550000000000001,0.07627666666666681,0.517575,0.026546666666666663,0.00030833333333333337,0.060501666666666676
House31,2018-12-14 04:00:00,1.3040266666666671,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005683333333333332,0.0004783333333333332,0.5169616666666667,0.026111666666666675,0.0002299999999999999,0.05180666666666667
House31,2018-12-14 05:00:00,1.2972700000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005416666666666666,0.000473333333333333,0.5110733333333332,0.02595333333333335,0.0002349999999999999,0.04943
House31,2018-12-14 06:00:00,1.0541616666666669,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004950000000000001,0.0005066666666666662,0.203925,0.02584500000000001,0.00020166666666666675,0.04855500000000003
House31,2018-12-14 07:00:00,1.242648333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007400000000000001,0.0004833333333333334,0.007226666666666666,0.04079333333333335,0.010545,0.12960166666666667
House31,2018-12-14 08:00:00,0.30389833333333344,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005033333333333335,0.000925,0.007608333333333326,0.02456166666666668,0.0010000000000000005,0.16595333333333334
House31,2018-12-14 09:00:00,0.4390033333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005250000000000001,0.0006366666666666671,0.007703333333333327,0.02402166666666666,0.0003833333333333333,0.3392516666666665
House31,2018-12-14 10:00:00,0.4093000000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005416666666666668,0.0006700000000000002,0.0077699999999999905,0.06875666666666666,0.015746666666666673,0.2499383333333333
House31,2018-12-14 11:00:00,0.7328600000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006950000000000001,0.0006983333333333332,0.007966666666666664,0.0959083333333333,0.02148666666666666,0.19261666666666669
House31,2018-12-14 12:00:00,0.49485,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005800000000000004,0.0010950000000000005,0.007724999999999995,0.10218333333333332,0.019535000000000004,0.1771599999999999
House31,2018-12-14 13:00:00,0.3603066666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006566666666666665,0.0009616666666666664,0.007699999999999994,0.05478166666666661,0.020155000000000003,0.19509500000000002
House31,2018-12-14 14:00:00,0.2694466666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006750000000000003,0.0008200000000000005,0.0077049999999999905,0.01700166666666667,0.0018033333333333343,0.17917333333333332
House31,2018-12-14 15:00:00,0.4737366666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000825000000000001,0.0008366666666666669,0.007879999999999993,0.016915000000000006,0.000695,0.181625
House31,2018-12-14 16:00:00,0.38655500000000004,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006549999999999997,0.0006483333333333338,0.007754999999999994,0.0465,0.0007050000000000001,0.2298316666666667
House31,2018-12-14 17:00:00,0.435215,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006483333333333338,0.0007550000000000002,0.007865000000000002,0.1267866666666667,0.0003450000000000003,0.15100166666666667
House31,2018-12-14 18:00:00,0.6401333333333331,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005816666666666666,0.0005166666666666668,0.007851666666666661,0.19416499999999995,0.0003983333333333337,0.2508133333333334
House31,2018-12-14 19:00:00,0.4708316666666669,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005250000000000001,0.0005633333333333334,0.0077766666666666566,0.11877666666666672,0.0017833333333333336,0.14885166666666672
House31,2018-12-14 20:00:00,1.460208333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013299999999999998,0.8106116666666667,0.1676116666666667,0.09411,0.004565000000000005,0.23431166666666664
House31,2018-12-14 21:00:00,1.4224800000000006,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001368333333333333,0.9027366666666666,0.017109999999999983,0.08939500000000003,0.01031833333333334,0.25701999999999997
House31,2018-12-14 22:00:00,0.9034416666666664,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001028333333333334,0.3853616666666662,0.008284999999999999,0.07542500000000002,0.006248333333333329,0.16876999999999998
House31,2018-12-14 23:00:00,1.3738649999999994,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013166666666666676,0.0005133333333333335,0.5645466666666668,0.05281833333333332,0.0005783333333333332,0.07411333333333332
House31,2018-12-15 00:00:00,0.8724933333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011083333333333342,0.0005833333333333334,0.09763500000000004,0.03395166666666667,0.00035999999999999986,0.06492999999999999
House31,2018-12-15 01:00:00,0.7791849999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0010816666666666674,0.0006300000000000004,0.008250000000000002,0.03404666666666668,0.0003216666666666665,0.061260000000000016
House31,2018-12-15 02:00:00,0.7762899999999998,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011050000000000003,0.0006083333333333336,0.008189999999999994,0.034026666666666684,0.0003333333333333332,0.059543333333333365
House31,2018-12-15 03:00:00,0.7764,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011166666666666675,0.0008816666666666662,0.008186666666666665,0.034023333333333364,0.0003333333333333332,0.0548616666666667
House31,2018-12-15 04:00:00,0.7912983333333337,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001151666666666667,0.0005749999999999997,0.008183333333333329,0.033253333333333315,0.0003483333333333332,0.05453500000000002
House31,2018-12-15 05:00:00,0.794411666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001073333333333334,0.0005566666666666668,0.00805833333333333,0.03423666666666665,0.00035499999999999985,0.05192333333333332
House31,2018-12-15 06:00:00,1.122571666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012416666666666663,0.36245833333333344,0.00827333333333333,0.04117166666666667,0.00058,0.05901500000000001
House31,2018-12-15 07:00:00,1.2646900000000003,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013750000000000006,0.4917666666666669,0.011975000000000008,0.041028333333333326,0.0007316666666666671,0.053158333333333335
House31,2018-12-15 08:00:00,1.2193166666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013350000000000002,0.4856233333333334,0.008328333333333333,0.04101333333333332,0.0007466666666666669,0.04893166666666667
House31,2018-12-15 09:00:00,1.3013316666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001343333333333334,0.5308666666666666,0.008374999999999997,0.07996000000000003,0.000655,0.06974833333333334
House31,2018-12-15 10:00:00,1.2424016666666662,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009750000000000004,0.2053933333333334,0.007923333333333333,0.07602000000000002,0.0006449999999999995,0.5300833333333334
House31,2018-12-15 11:00:00,0.5165250000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005983333333333334,0.0006683333333333327,0.007501666666666667,0.03403666666666666,0.0048566666666666645,0.20823000000000005
House31,2018-12-15 12:00:00,0.6748816666666665,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006166666666666668,0.0008766666666666668,0.007515000000000002,0.04207333333333334,0.006660000000000003,0.3175799999999999
House31,2018-12-15 13:00:00,0.33743,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005550000000000002,0.0008183333333333338,0.007470000000000006,0.04808000000000002,0.009333333333333338,0.18600666666666668
House31,2018-12-15 14:00:00,0.29465833333333336,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005183333333333336,0.0008050000000000003,0.007435000000000005,0.04793333333333336,0.018838333333333342,0.18512
House31,2018-12-15 15:00:00,0.4254866666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005416666666666668,0.0010800000000000009,0.007423333333333337,0.10319999999999993,0.018928333333333342,0.22098333333333328
House31,2018-12-15 16:00:00,0.7078033333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008316666666666665,0.34951999999999983,0.007731666666666665,0.046966666666666636,0.018581666666666663,0.13846999999999998
House31,2018-12-15 17:00:00,0.5172800000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004466666666666667,0.0006483333333333338,0.007456666666666663,0.09738666666666664,0.019016666666666685,0.192045
House31,2018-12-15 18:00:00,0.5280400000000002,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0003883333333333336,0.000576666666666667,0.007609999999999997,0.13848833333333338,0.024588333333333344,0.14688833333333334
House31,2018-12-15 19:00:00,0.5996450000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004150000000000002,0.0005983333333333336,0.007659999999999997,0.18259500000000006,0.03065333333333333,0.17739666666666665
House31,2018-12-15 20:00:00,0.7641483333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006466666666666668,0.0005366666666666668,0.29105,0.13908,0.011873333333333338,0.1378033333333333
House31,2018-12-15 21:00:00,1.2569983333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009400000000000001,0.0009100000000000012,0.6965066666666665,0.11867166666666668,0.001833333333333334,0.2764716666666667
House31,2018-12-15 22:00:00,0.5325833333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006300000000000005,0.0005966666666666668,0.10042999999999996,0.11924333333333333,0.0008549999999999997,0.14747500000000005
House31,2018-12-15 23:00:00,1.3340883333333329,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0013500000000000005,0.7361366666666668,0.23339500000000005,0.07340000000000002,0.0005083333333333332,0.12071833333333333
House31,2018-12-16 00:00:00,1.448046666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012733333333333331,0.5604849999999999,0.5912916666666669,0.06659000000000008,0.0005883333333333332,0.07675333333333333
House31,2018-12-16 01:00:00,0.9065450000000002,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001030000000000001,0.42585,0.2515933333333331,0.02703833333333334,0.00038,0.06686166666666668
House31,2018-12-16 02:00:00,0.5746466666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008383333333333338,0.3593966666666667,0.008084999999999997,0.02607000000000001,0.00021,0.052695000000000006
House31,2018-12-16 03:00:00,0.5492583333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008450000000000009,0.3255466666666667,0.008086666666666664,0.02617333333333333,0.00021333333333333317,0.058839999999999976
House31,2018-12-16 04:00:00,0.6114933333333332,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008783333333333338,0.3939516666666666,0.008109999999999996,0.026108333333333344,0.00026000000000000003,0.05484666666666666
House31,2018-12-16 05:00:00,0.5579983333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007966666666666668,0.33771500000000004,0.010926666666666664,0.025955000000000027,0.00020833333333333327,0.0577483333333333
House31,2018-12-16 06:00:00,0.6275499999999998,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007966666666666671,0.37526833333333337,0.03829166666666668,0.02579500000000003,0.0002433333333333332,0.06580999999999995
House31,2018-12-16 07:00:00,0.54355,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007516666666666673,0.317235,0.017605000000000016,0.025686666666666684,0.00021666666666666652,0.05837666666666666
House31,2018-12-16 08:00:00,0.5798049999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000806666666666667,0.3730033333333333,0.007966666666666667,0.03744833333333333,0.0002433333333333332,0.06011666666666667
House31,2018-12-16 09:00:00,0.2555833333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000541666666666667,0.0012516666666666653,0.0076149999999999985,0.046634999999999975,0.00012166666666666668,0.1183816666666667
House31,2018-12-16 10:00:00,0.6073283333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005633333333333331,0.0005316666666666668,0.007596666666666666,0.06519000000000001,0.0005866666666666671,0.4560050000000001
House31,2018-12-16 11:00:00,0.4318449999999999,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004500000000000002,0.0005716666666666668,0.0075400000000000016,0.16531666666666664,0.0003633333333333336,0.18348333333333336
House31,2018-12-16 12:00:00,0.3592100000000001,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005866666666666669,0.0005333333333333336,0.007593333333333331,0.04831333333333339,0.00026000000000000003,0.22871833333333325
House31,2018-12-16 13:00:00,0.24706,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006116666666666669,0.0006400000000000004,0.0076316666666666625,0.03246333333333331,0.00012833333333333344,0.1342316666666666
House31,2018-12-16 14:00:00,0.4197383333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008000000000000005,0.2065366666666667,0.007913333333333328,0.03265999999999998,0.00021,0.09852333333333334
House31,2018-12-16 15:00:00,0.2161366666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006683333333333331,0.00043000000000000037,0.007719999999999993,0.03238166666666666,5.666666666666664e-05,0.10550333333333332
House31,2018-12-16 16:00:00,0.9155799999999996,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007350000000000003,0.00045,0.4441000000000001,0.050816666666666704,0.00021499999999999994,0.07031833333333333
House31,2018-12-16 17:00:00,1.6698133333333331,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009016666666666664,0.2953649999999998,0.5312966666666665,0.07767333333333336,0.0003833333333333334,0.08400000000000002
House31,2018-12-16 18:00:00,1.8950616666666664,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011450000000000002,0.5097850000000002,0.10854833333333333,0.11513499999999995,0.0004816666666666667,0.0782
House31,2018-12-16 19:00:00,1.9604016666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012483333333333328,0.5272433333333332,0.008190000000000001,0.0906466666666667,0.0005950000000000003,0.069785
House31,2018-12-16 20:00:00,1.6862666666666664,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0009250000000000004,0.12467666666666676,0.007869999999999999,0.16842833333333335,0.007028333333333334,0.080815
House31,2018-12-16 21:00:00,1.6027550000000004,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008466666666666669,0.00048,0.00756833333333333,0.15237166666666668,0.012338333333333337,0.10595333333333333
House31,2018-12-16 22:00:00,1.9449633333333336,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011300000000000006,0.16466833333333333,0.19536333333333328,0.08352000000000002,0.009438333333333332,0.13967333333333334
House31,2018-12-16 23:00:00,1.8806166666666664,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001243333333333334,0.40922166666666665,0.007884999999999998,0.05797666666666666,0.0004649999999999999,0.13785
House31,2018-12-17 00:00:00,1.7816733333333328,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011416666666666671,0.2661933333333334,0.007731666666666667,0.05053500000000001,0.00032333333333333324,0.10295666666666667
House31,2018-12-17 01:00:00,1.7753499999999995,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011683333333333333,0.27188500000000004,0.007783333333333333,0.046593333333333334,0.0004499999999999999,0.16898666666666667
House31,2018-12-17 02:00:00,1.789863333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011633333333333333,0.26606166666666675,0.007756666666666666,0.046786666666666664,0.0004866666666666665,0.15304333333333334
House31,2018-12-17 03:00:00,1.823586666666667,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012183333333333336,0.287625,0.03197166666666667,0.046541666666666696,0.00041500000000000017,0.11217000000000003
House31,2018-12-17 04:00:00,1.7706183333333334,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012016666666666664,0.28371500000000005,0.03886833333333333,0.04682666666666667,0.0003566666666666666,0.07382999999999999
House31,2018-12-17 05:00:00,1.8243766666666663,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012050000000000001,0.3064516666666667,0.045081666666666666,0.046444999999999986,0.0003333333333333333,0.08106000000000001
House31,2018-12-17 06:00:00,2.304936666666668,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001611666666666666,0.3636466666666667,0.048579999999999984,0.05118833333333335,0.0007149999999999999,0.06728833333333334
House31,2018-12-17 07:00:00,0.8935716666666664,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008716666666666667,0.31567166666666674,0.01979833333333335,0.04749333333333331,0.006000000000000003,0.34141000000000005
House31,2018-12-17 08:00:00,0.5060683333333335,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0007833333333333334,0.30962166666666663,0.007884999999999998,0.04449166666666668,0.00025499999999999986,0.06007000000000001
House31,2018-12-17 09:00:00,0.4761633333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0008250000000000005,0.2552066666666667,0.007801666666666666,0.03553833333333335,0.00028833333333333315,0.050491666666666664
House31,2018-12-17 10:00:00,0.2713133333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0006300000000000002,0.08470999999999998,0.00770833333333333,0.03352500000000004,0.000185,0.05643833333333334
House31,2018-12-17 11:00:00,0.2870616666666666,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.000486666666666667,0.0008566666666666671,0.0075999999999999965,0.08887666666666673,0.00017666666666666671,0.11418166666666668
House31,2018-12-17 12:00:00,0.32252999999999993,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005383333333333335,0.0008250000000000004,0.0077166666666666625,0.0754233333333333,0.00010666666666666672,0.054866666666666696
House31,2018-12-17 13:00:00,0.194935,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005366666666666668,0.0007816666666666668,0.007645,0.033991666666666705,8.499999999999999e-05,0.07641
House31,2018-12-17 14:00:00,0.31034,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0005600000000000001,0.0007766666666666668,0.00753166666666667,0.03407833333333333,0.00014833333333333322,0.042278333333333334
House31,2018-12-17 15:00:00,0.2477583333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004533333333333336,0.0010450000000000006,0.007523333333333334,0.0442066666666667,0.00010666666666666668,0.08655166666666671
House31,2018-12-17 16:00:00,0.4909933333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0004950000000000002,0.000998333333333333,0.09209499999999997,0.05784666666666668,0.00020666666666666666,0.1738283333333334
House31,2018-12-17 17:00:00,1.381393333333333,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.00117,0.000808333333333334,0.423,0.10639,0.0004266666666666665,0.2517816666666667
House31,2018-12-17 18:00:00,1.3487466666666663,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0012466666666666672,0.0006200000000000001,0.4556366666666666,0.132605,0.0004466666666666666,0.083175
House31,2018-12-17 19:00:00,1.3159099999999992,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.001151666666666667,0.0006433333333333335,0.4207733333333333,0.13446999999999998,0.0004733333333333334,0.07019333333333333
House31,2018-12-17 20:00:00,1.3265233333333335,2450.25,2,2014,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,9,4,5,0,9,0,4,1,1,4,9,1,0,1,40,1,0.0011983333333333336,0.0006349999999999999,0.4281183333333332,0.08789333333333331,0.0005133333333333334,0.09290666666666664
