House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_Reg_kW,AC_MB_kW,AC_BR_kW,WP_kW,AC_kW
House32,2018-10-20 14:00:00,0.22355833333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12066000000000004,0.03943833333333332,0.002651666666666668,0.02622333333333333,0.0005133333333333333
House32,2018-10-20 15:00:00,0.4727566666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2735583333333333,0.012406666666666672,0.004761666666666665,0.015780000000000002,0.0007683333333333334
House32,2018-10-20 16:00:00,0.8674066666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.19765999999999992,0.052168333333333324,0.01212333333333334,0.3997200000000001,0.00468
House32,2018-10-20 17:00:00,0.4109933333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.27656833333333325,0.007201666666666664,0.003334999999999999,0.01951,0.0007100000000000008
House32,2018-10-20 18:00:00,0.2840383333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12870166666666666,0.0065616666666666644,0.0015866666666666663,0.029965000000000006,0.0006250000000000003
House32,2018-10-20 19:00:00,0.4016116666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.26209,0.006990000000000007,0.0028333333333333322,0.014800000000000002,0.0006266666666666664
House32,2018-10-20 20:00:00,0.2937583333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1538683333333333,0.006531666666666661,0.0015550000000000002,0.006736666666666661,0.000881666666666667
House32,2018-10-20 21:00:00,0.5452283333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2752783333333333,0.009811666666666666,0.0027183333333333343,0.006149999999999999,0.002854999999999997
House32,2018-10-20 22:00:00,0.6362266666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1753866666666667,0.16232999999999995,0.0042650000000000006,0.0063183333333333295,0.0009700000000000004
House32,2018-10-20 23:00:00,0.5941183333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2465316666666668,0.02243833333333333,0.0029,0.03653166666666667,0.001125
House32,2018-10-21 00:00:00,0.3541733333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.15666833333333333,0.02250666666666666,0.0012283333333333328,0.011113333333333336,0.0006200000000000003
House32,2018-10-21 01:00:00,0.4476950000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2535116666666666,0.023345000000000008,0.0018233333333333333,0.0065049999999999995,0.0006500000000000003
House32,2018-10-21 02:00:00,0.4352016666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16286833333333334,0.10183499999999997,0.0017066666666666662,0.006225,0.0007100000000000003
House32,2018-10-21 03:00:00,0.4500750000000002,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2267383333333333,0.024674999999999985,0.001931666666666668,0.03288333333333334,0.0007900000000000003
House32,2018-10-21 04:00:00,0.40775500000000003,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.17949833333333334,0.024199999999999992,0.002663333333333336,0.010171666666666666,0.0007550000000000002
House32,2018-10-21 05:00:00,0.4880016666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.21534333333333336,0.10469,0.0019583333333333336,0.006453333333333333,0.0006933333333333338
House32,2018-10-21 06:00:00,0.44003833333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.14677333333333334,0.15174833333333332,0.002196666666666666,0.006428333333333332,0.0007716666666666678
House32,2018-10-21 07:00:00,0.7922550000000002,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2381633333333333,0.007915,0.01322166666666666,0.4746916666666667,0.001989999999999998
House32,2018-10-21 08:00:00,0.5387099999999999,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12847999999999998,0.007578333333333327,0.008501666666666675,0.3315583333333333,0.0015600000000000013
House32,2018-10-21 09:00:00,0.3614416666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2683766666666666,0.01139,0.0015866666666666679,0.007998333333333331,0.000591666666666667
House32,2018-10-21 10:00:00,0.27646666666666664,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12290999999999998,0.01335166666666666,0.001258333333333333,0.006341666666666667,0.0006566666666666665
House32,2018-10-21 11:00:00,0.3893499999999998,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.3016083333333334,0.01667833333333334,0.003248333333333334,0.0231,0.0005916666666666669
House32,2018-10-21 12:00:00,0.2551316666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.22267333333333333,0.008734999999999995,0.004121666666666668,0.01674833333333334,0.0004400000000000002
House32,2018-10-21 13:00:00,0.861136666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.18195833333333328,0.013636666666666663,0.013963333333333336,0.5341266666666666,0.0036916666666666656
House32,2018-10-21 14:00:00,0.4430350000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.24621666666666664,0.013153333333333331,0.005416666666666665,0.036623333333333334,0.0023750000000000004
House32,2018-10-21 15:00:00,0.4893500000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.19384166666666666,0.01054666666666667,0.002461666666666667,0.028981666666666663,0.0011250000000000003
House32,2018-10-21 16:00:00,0.5409166666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2449833333333333,0.006864999999999996,0.002945,0.007213333333333329,0.0009733333333333334
House32,2018-10-21 17:00:00,0.44495333333333337,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1501266666666666,0.006781666666666666,0.0015883333333333333,0.006343333333333332,0.0008416666666666669
House32,2018-10-21 18:00:00,0.628591666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2942033333333332,0.007348333333333333,0.003243333333333334,0.02785333333333333,0.00103
House32,2018-10-21 19:00:00,0.4887233333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.180475,0.006896666666666663,0.0019433333333333327,0.017559999999999996,0.002208333333333334
House32,2018-10-21 20:00:00,0.7556566666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.30194666666666675,0.02019166666666667,0.0027700000000000003,0.007304999999999997,0.002738333333333336
House32,2018-10-21 21:00:00,0.6951066666666669,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.20035833333333328,0.03225833333333333,0.0032350000000000018,0.006774999999999993,0.0014083333333333333
House32,2018-10-21 22:00:00,1.0410916666666663,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.32982833333333345,0.24784499999999995,0.003681666666666668,0.030016666666666667,0.0015599999999999993
House32,2018-10-21 23:00:00,0.5092933333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.22401999999999997,0.01834333333333333,0.0021933333333333336,0.015876666666666667,0.0008833333333333334
House32,2018-10-22 00:00:00,0.8193116666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.22510333333333327,0.4142149999999999,0.0036533333333333344,0.007223333333333332,0.0010800000000000002
House32,2018-10-22 01:00:00,0.43666499999999997,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2517783333333333,0.007829999999999993,0.002295,0.006293333333333332,0.0007383333333333334
House32,2018-10-22 02:00:00,0.4655333333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.137585,0.16691666666666666,0.002656666666666667,0.0062533333333333295,0.0008049999999999999
House32,2018-10-22 03:00:00,1.0254216666666671,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.25999999999999995,0.5885683333333335,0.004318333333333336,0.031334999999999995,0.0012916666666666675
House32,2018-10-22 04:00:00,0.32040333333333315,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.14459166666666665,0.009715000000000005,0.0010499999999999995,0.017038333333333332,0.0007300000000000005
House32,2018-10-22 05:00:00,0.5400783333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2546933333333334,0.019816666666666663,0.004843333333333334,0.04947833333333332,0.0011216666666666669
House32,2018-10-22 06:00:00,1.0102016666666669,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.13845166666666667,0.02803499999999999,0.008636666666666666,0.5974466666666667,0.03376666666666666
House32,2018-10-22 07:00:00,1.3660383333333337,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.3911399999999999,0.02924166666666665,0.02506333333333333,0.5882366666666666,0.20460500000000004
House32,2018-10-22 08:00:00,0.5416483333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16940999999999998,0.017183333333333318,0.011493333333333328,0.2363033333333333,0.08051499999999996
House32,2018-10-22 09:00:00,0.40286,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.26651333333333344,0.006979999999999992,0.003485000000000001,0.007704999999999998,0.0006650000000000008
House32,2018-10-22 10:00:00,0.41859833333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16849666666666668,0.006558333333333334,0.0012133333333333336,0.006031666666666669,0.0007900000000000001
House32,2018-10-22 11:00:00,0.33712166666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.23946333333333344,0.006913333333333328,0.0021733333333333327,0.0055350000000000035,0.0004783333333333338
House32,2018-10-22 12:00:00,0.09080166666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.04703000000000007,0.006301666666666665,0.0013416666666666672,0.03169833333333333,0.00035833333333333377
House32,2018-10-22 13:00:00,0.17869000000000004,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16007499999999994,0.006693333333333332,0.0016299999999999984,0.007286666666666665,0.0003550000000000003
House32,2018-10-22 14:00:00,0.128455,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.03840333333333341,0.006066666666666671,0.000923333333333333,0.005931666666666666,0.0004099999999999995
House32,2018-10-22 15:00:00,0.18808833333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.10855166666666667,0.00659,0.0019649999999999997,0.024241666666666658,0.0004466666666666666
House32,2018-10-22 16:00:00,0.6299466666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.06579166666666661,0.007274999999999995,0.010431666666666672,0.35128666666666675,0.005433333333333334
House32,2018-10-22 17:00:00,0.7643966666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.18313166666666664,0.0076,0.008928333333333321,0.3215099999999997,0.005366666666666669
House32,2018-10-22 18:00:00,0.3216299999999998,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.04228500000000005,0.006490000000000001,0.0007916666666666666,0.006161666666666664,0.002853333333333334
House32,2018-10-22 19:00:00,0.42895333333333335,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.14666333333333334,0.006853333333333335,0.0026216666666666662,0.00603166666666667,0.002081666666666667
House32,2018-10-22 20:00:00,0.27581500000000003,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.052663333333333416,0.003901666666666667,0.002590000000000001,0.02884833333333333,0.0006583333333333342
House32,2018-10-22 21:00:00,0.3947883333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.15852833333333333,0.001053333333333334,0.003711666666666668,0.019221666666666658,0.0005650000000000001
House32,2018-10-22 22:00:00,0.4049983333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.13654666666666662,0.0009216666666666668,0.0031433333333333343,0.007368333333333334,0.0006883333333333334
House32,2018-10-22 23:00:00,0.4444633333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1493033333333333,0.0008533333333333329,0.004400000000000003,0.006620000000000001,0.0010899999999999998
House32,2018-10-23 00:00:00,0.21621000000000007,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.013986666666666672,0.009213333333333329,0.001845,0.006171666666666666,0.0007116666666666665
House32,2018-10-23 01:00:00,0.33529499999999995,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.13412666666666664,0.0075466666666666685,0.0006549999999999997,0.028469999999999995,0.0007683333333333332
House32,2018-10-23 02:00:00,0.1928,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.014111666666666663,0.002553333333333332,0.0013483333333333331,0.016291666666666666,0.0006133333333333338
House32,2018-10-23 03:00:00,0.30341333333333337,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.13552833333333333,0.0028400000000000014,0.0005999999999999997,0.0068150000000000025,0.0006283333333333335
House32,2018-10-23 04:00:00,0.18520666666666669,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.014090000000000004,0.002319999999999997,0.0013833333333333328,0.006168333333333333,0.0005833333333333335
House32,2018-10-23 05:00:00,0.7555499999999998,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.11131333333333336,0.0037666666666666673,0.012516666666666672,0.4678166666666668,0.0022000000000000006
House32,2018-10-23 06:00:00,1.0216333333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.2818050000000001,0.004293333333333331,0.014699999999999996,0.6052750000000002,0.002935
House32,2018-10-23 07:00:00,0.8949166666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.4715316666666666,0.004235,0.014598333333333331,0.3455816666666669,0.00183
House32,2018-10-23 08:00:00,0.05066999999999998,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.006853333333333335,0.0013483333333333331,0.0022033333333333336,0.006185000000000002,0.00032666666666666635
House32,2018-10-23 09:00:00,0.17296166666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12562166666666666,0.0016649999999999994,0.00201,0.005643333333333336,0.00036333333333333367
House32,2018-10-23 10:00:00,0.13058666666666666,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.04893833333333337,0.0013483333333333346,0.002714999999999997,0.005641666666666662,0.0004166666666666668
House32,2018-10-23 11:00:00,0.3485983333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1348633333333333,0.0017716666666666655,0.002641666666666668,0.02879833333333334,0.0008466666666666664
House32,2018-10-23 12:00:00,0.31700500000000004,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.0066399999999999975,0.0013583333333333336,0.011635000000000008,0.10144500000000001,0.0011266666666666669
House32,2018-10-23 13:00:00,0.6318850000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.1252333333333334,0.002978333333333333,0.014010000000000009,0.4566683333333334,0.003173333333333332
House32,2018-10-23 14:00:00,0.09551833333333334,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.006648333333333336,0.0011916666666666664,0.0010466666666666669,0.005846666666666665,0.001033333333333333
House32,2018-10-23 15:00:00,0.25900333333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16807000000000002,0.002216666666666666,0.0017283333333333324,0.02667,0.001925
House32,2018-10-23 16:00:00,0.5749566666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.009069999999999995,0.0030616666666666665,0.009644999999999996,0.4505600000000002,0.003031666666666668
House32,2018-10-23 17:00:00,0.42569,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.16736333333333334,0.0033033333333333326,0.0020050000000000003,0.006323333333333335,0.0017966666666666671
House32,2018-10-23 18:00:00,0.4990916666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.05918499999999996,0.007291666666666659,0.0019999999999999987,0.0063950000000000005,0.0025549999999999987
House32,2018-10-23 19:00:00,0.4516816666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.17333833333333346,0.008766666666666666,0.0005366666666666667,0.006051666666666668,0.002486666666666666
House32,2018-10-23 20:00:00,0.4127116666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.06173833333333334,0.0055083333333333356,0.005505000000000004,0.03800166666666667,0.0011316666666666669
House32,2018-10-23 21:00:00,0.3681800000000001,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.11342666666666675,0.0019199999999999998,0.003031666666666664,0.009713333333333334,0.0008100000000000018
House32,2018-10-23 22:00:00,0.19361166666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.01830999999999999,0.0014633333333333332,0.0010966666666666666,0.0064249999999999976,0.0005933333333333335
House32,2018-10-23 23:00:00,0.29673666666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.14771999999999996,0.0020966666666666646,0.0006849999999999997,0.006061666666666668,0.0006100000000000003
House32,2018-10-24 00:00:00,0.19529666666666665,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.014268333333333326,0.0014249999999999994,0.0014033333333333337,0.006128333333333336,0.0006666666666666668
House32,2018-10-24 01:00:00,0.30605833333333343,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.15108500000000002,0.00205,0.0006716666666666661,0.005913333333333339,0.0006283333333333332
House32,2018-10-24 02:00:00,0.18423166666666674,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.014269999999999988,0.0013999999999999991,0.00155,0.006028333333333335,0.0006450000000000001
House32,2018-10-24 03:00:00,0.3144133333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.10855666666666668,0.001888333333333332,0.000896666666666667,0.039896666666666684,0.0009216666666666668
House32,2018-10-24 04:00:00,0.22135999999999992,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.05574000000000008,0.0017766666666666673,0.000881666666666667,0.021001666666666675,0.0006333333333333338
House32,2018-10-24 05:00:00,0.19428166666666674,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.05391,0.0017316666666666665,0.0008966666666666668,0.008738333333333329,0.0005033333333333336
House32,2018-10-24 06:00:00,0.590835,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.09624166666666667,0.007259999999999998,0.010885000000000002,0.2906233333333333,0.09288333333333333
House32,2018-10-24 07:00:00,0.7547416666666668,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.09415166666666668,0.009233333333333336,0.01904333333333334,0.5181066666666669,0.08086000000000003
House32,2018-10-24 08:00:00,0.07586833333333336,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.03684833333333337,0.0022650000000000014,0.0010416666666666669,0.005855,0.0002966666666666665
House32,2018-10-24 09:00:00,0.2285766666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12172500000000006,0.0016283333333333321,0.0028100000000000013,0.0056400000000000035,0.0005016666666666666
House32,2018-10-24 10:00:00,0.183415,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.10308333333333336,0.0015450000000000025,0.00345,0.036263333333333335,0.0004866666666666666
House32,2018-10-24 11:00:00,0.2953966666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.10467000000000004,0.0017216666666666671,0.006700000000000004,0.013820000000000002,0.0008483333333333332
House32,2018-10-24 12:00:00,0.2357183333333332,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.08432333333333326,0.0018983333333333328,0.005754999999999999,0.08721166666666667,0.0007916666666666662
House32,2018-10-24 13:00:00,0.2177316666666667,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.09629500000000002,0.0014266666666666664,0.0016599999999999991,0.005786666666666668,0.0013883333333333332
House32,2018-10-24 14:00:00,0.14607333333333333,4356.01,1,2000,12.0,No,6,2.0,1.0,2.0,1.0,3 phase,5,4,1,0,5,0,3,2,1,6,9,1,1,1,84,1,0.12499333333333335,0.0016649999999999998,0.0019366666666666653,0.016391666666666662,0.0002300000000000001
