House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,UPS_kW,Kitchen_kW,AC_MBR_kW
House6,2019-03-05 18:00:00,0.3762416666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.11231333333333336,0.097855,0.0002283333333333333
House6,2019-03-05 19:00:00,0.143495,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.499999999999998e-05,0.02742,0.039058333333333334,0.00012833333333333327
House6,2019-03-05 20:00:00,0.19586666666666674,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.02495499999999997,0.06610333333333332,0.000145
House6,2019-03-05 21:00:00,0.15538333333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.33333333333333e-05,0.03166499999999998,0.04603833333333331,0.0001533333333333333
House6,2019-03-05 22:00:00,0.9827683333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.166666666666668e-05,0.09443666666666667,0.057953333333333336,0.0001983333333333333
House6,2019-03-05 23:00:00,2.058323333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.25454499999999997,0.0785316666666667,0.0002550000000000002
House6,2019-03-06 00:00:00,0.8097283333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1656133333333334,0.05269666666666668,0.00019166666666666667
House6,2019-03-06 01:00:00,0.4647416666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.14480499999999996,0.08676333333333335,0.00020666666666666668
House6,2019-03-06 02:00:00,0.19000333333333327,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.12255999999999995,0.021703333333333318,0.00010833333333333334
House6,2019-03-06 03:00:00,1.2407166666666665,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.2043433333333333,0.08059333333333335,0.0002833333333333333
House6,2019-03-06 04:00:00,1.1996883333333337,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.666666666666667e-05,0.1875433333333333,0.041531666666666654,0.00018833333333333319
House6,2019-03-06 05:00:00,0.8561733333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.666666666666667e-05,0.12359499999999993,0.07992166666666667,0.00020666666666666647
House6,2019-03-06 06:00:00,0.20970833333333336,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.666666666666663e-05,0.07596500000000002,0.05046166666666669,0.00010666666666666668
House6,2019-03-06 07:00:00,0.4524883333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.333333333333329e-05,0.06999833333333333,0.03580666666666666,0.00013000000000000002
House6,2019-03-06 08:00:00,0.1945633333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.05223833333333335,0.05316166666666667,0.00014333333333333334
House6,2019-03-06 09:00:00,0.20959333333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.049428333333333324,0.06324333333333332,0.00013666666666666675
House6,2019-03-06 10:00:00,0.17779333333333336,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.049523333333333336,0.04976833333333333,0.00012000000000000004
House6,2019-03-06 11:00:00,0.1966,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.05228833333333334,0.05592333333333333,0.00015499999999999995
House6,2019-03-06 12:00:00,0.10744166666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.499999999999999e-05,0.04752000000000002,0.01961500000000001,0.00011666666666666675
House6,2019-03-06 13:00:00,0.6221666666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.08526500000000001,0.09466666666666668,0.00026000000000000003
House6,2019-03-06 14:00:00,0.5590950000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010166666666666672,0.14421000000000006,0.050651666666666664,0.00020333333333333325
House6,2019-03-06 15:00:00,0.27166499999999993,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,4.499999999999999e-05,0.11261333333333333,0.06608666666666667,0.00017
House6,2019-03-06 16:00:00,1.497221666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.09269666666666668,0.09635,0.00030833333333333337
House6,2019-03-06 17:00:00,1.8461416666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.18894166666666667,0.04230000000000001,0.0001966666666666667
House6,2019-03-06 18:00:00,0.4283233333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.1926516666666667,0.08735,0.00028166666666666645
House6,2019-03-06 19:00:00,0.20268499999999995,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.499999999999999e-05,0.07399166666666662,0.04640499999999998,0.00015833333333333346
House6,2019-03-06 20:00:00,0.13309000000000004,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.999999999999998e-05,0.01501500000000001,0.045103333333333336,0.000125
House6,2019-03-06 21:00:00,0.11329000000000004,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.499999999999995e-05,0.01629500000000001,0.036229999999999984,0.00013500000000000014
House6,2019-03-06 22:00:00,1.6692233333333328,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.12595666666666666,0.08825333333333331,0.0002666666666666666
House6,2019-03-06 23:00:00,0.6477366666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,3.6666666666666666e-05,0.15464333333333327,0.013209999999999987,3.6666666666666666e-05
House6,2019-03-07 00:00:00,0.5880583333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.28591000000000005,0.08879833333333331,0.0002799999999999999
House6,2019-03-07 01:00:00,0.4609549999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.19779666666666668,0.0735983333333334,0.0002883333333333333
House6,2019-03-07 02:00:00,0.6652500000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.16573,0.08520499999999999,0.00023166666666666664
House6,2019-03-07 03:00:00,0.4124350000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1451066666666667,0.07087999999999996,0.0001866666666666665
House6,2019-03-07 04:00:00,0.43015,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.333333333333333e-05,0.11451833333333328,0.048338333333333344,0.00011833333333333335
House6,2019-03-07 05:00:00,0.42154166666666654,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.06622666666666664,0.05807833333333332,0.00011333333333333333
House6,2019-03-07 06:00:00,0.6101916666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.06607166666666668,0.031038333333333317,0.00012166666666666668
House6,2019-03-07 07:00:00,0.6231716666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.06615499999999999,0.062189999999999995,0.00016166666666666673
House6,2019-03-07 08:00:00,0.30571,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.499999999999998e-05,0.07203333333333332,0.05512333333333334,9.666666666666672e-05
House6,2019-03-07 09:00:00,0.20125666666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.055571666666666665,0.048213333333333316,0.00012500000000000006
House6,2019-03-07 10:00:00,0.25562166666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.05187333333333331,0.08025499999999999,0.00019166666666666665
House6,2019-03-07 11:00:00,0.12543833333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.07707166666666672,0.015151666666666673,0.00010666666666666668
House6,2019-03-07 12:00:00,0.19098500000000007,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.034781666666666634,0.06256666666666669,0.00019333333333333325
House6,2019-03-07 13:00:00,0.21385500000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.08406333333333331,0.051660000000000005,0.00018333333333333344
House6,2019-03-07 14:00:00,0.827375,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.499999999999999e-05,0.2092350000000001,0.07621833333333335,0.0002833333333333332
House6,2019-03-07 15:00:00,0.2965383333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,5.999999999999996e-05,0.20053999999999989,0.03766166666666666,0.00014333333333333334
House6,2019-03-07 16:00:00,0.24330166666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.166666666666664e-05,0.041131666666666664,0.08604666666666666,0.0002016666666666666
House6,2019-03-07 17:00:00,0.2266050000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.666666666666667e-05,0.041038333333333336,0.07347999999999999,0.0002833333333333333
House6,2019-03-07 18:00:00,0.28927166666666665,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.03982499999999999,0.08988166666666668,0.0002866666666666666
House6,2019-03-07 19:00:00,0.18054000000000006,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.035966666666666695,0.056911666666666666,0.00018999999999999982
House6,2019-03-07 20:00:00,0.20267000000000004,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.05060499999999999,0.059003333333333324,0.00018000000000000004
House6,2019-03-07 21:00:00,1.3351999999999995,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00015833333333333322,0.11993833333333336,0.08753333333333332,0.0003
House6,2019-03-07 22:00:00,0.5183583333333336,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011500000000000007,0.10978833333333332,0.058196666666666674,0.00020500000000000005
House6,2019-03-07 23:00:00,0.41791000000000006,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.2292266666666667,0.07285333333333338,0.00021666666666666674
House6,2019-03-08 00:00:00,0.34045666666666663,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.081505,0.1030083333333333,0.00029499999999999985
House6,2019-03-08 01:00:00,0.2847916666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1692,0.04170666666666665,0.0002016666666666664
House6,2019-03-08 02:00:00,0.8333766666666669,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011666666666666675,0.16610666666666665,0.0893416666666667,0.0002916666666666666
House6,2019-03-08 03:00:00,0.4092383333333331,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.2131766666666667,0.056299999999999975,0.0002300000000000001
House6,2019-03-08 04:00:00,0.40481166666666657,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.16964999999999994,0.070995,0.0002283333333333335
House6,2019-03-08 05:00:00,0.2971283333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.11720333333333335,0.059853333333333314,0.00017166666666666646
House6,2019-03-08 06:00:00,0.2934433333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.07174333333333334,0.06527166666666667,0.00015833333333333322
House6,2019-03-08 07:00:00,0.25713,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.070745,0.05425500000000002,0.00010833333333333334
House6,2019-03-08 08:00:00,0.5124416666666665,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.07065333333333337,0.06587999999999998,0.00016666666666666672
House6,2019-03-08 09:00:00,0.5761233333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.068905,0.04385500000000001,0.00014333333333333328
House6,2019-03-08 10:00:00,0.20032666666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.04970166666666667,0.05469500000000002,0.0001499999999999999
House6,2019-03-08 11:00:00,0.2084833333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.04681666666666663,0.061523333333333374,0.00020499999999999983
House6,2019-03-08 12:00:00,0.18820333333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.03411500000000001,0.061258333333333324,0.00018000000000000004
House6,2019-03-08 13:00:00,0.3287366666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.09104666666666668,0.06548333333333332,0.00019833333333333327
House6,2019-03-08 14:00:00,0.5909216666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.14537166666666668,0.09820166666666666,0.00028333333333333325
House6,2019-03-08 15:00:00,0.4750950000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.2702533333333333,0.08495666666666671,0.000203333333333333
House6,2019-03-08 16:00:00,0.6593199999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.10836333333333333,0.10402999999999996,0.00030833333333333337
House6,2019-03-08 17:00:00,0.5939600000000003,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.16265166666666667,0.10069499999999997,0.0003016666666666666
House6,2019-03-08 18:00:00,0.3683566666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.19953666666666664,0.036719999999999975,0.0002366666666666668
House6,2019-03-08 19:00:00,0.29818500000000003,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.07626499999999997,0.08706499999999998,0.00024333333333333355
House6,2019-03-08 20:00:00,0.16392666666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.01496166666666668,0.05958333333333333,0.00018833333333333327
House6,2019-03-08 21:00:00,0.5060783333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.03415999999999999,0.04391666666666666,0.00018833333333333327
House6,2019-03-08 22:00:00,0.7444033333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.999999999999999e-05,0.19567,0.06690999999999997,0.00014333333333333334
House6,2019-03-08 23:00:00,0.37609166666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.09585,0.051771666666666674,0.00015999999999999988
House6,2019-03-09 00:00:00,0.5490366666666665,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.17087,0.058981666666666675,0.00019833333333333332
House6,2019-03-09 01:00:00,0.4952133333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1766283333333333,0.11553666666666665,0.0003033333333333331
House6,2019-03-09 02:00:00,0.28750666666666663,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.17361666666666667,0.04374666666666666,0.0001566666666666666
House6,2019-03-09 03:00:00,0.47347,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010166666666666672,0.1587033333333333,0.06549499999999997,0.0002083333333333333
House6,2019-03-09 04:00:00,0.2919583333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.07000666666666668,0.06620333333333335,0.00016333333333333315
House6,2019-03-09 05:00:00,0.21064833333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.06724833333333334,0.037125,0.00012000000000000013
House6,2019-03-09 06:00:00,0.4870450000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.06887166666666664,0.08765500000000001,0.000195
House6,2019-03-09 07:00:00,0.3686016666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.14809833333333333,0.09792833333333337,0.00016166666666666665
House6,2019-03-09 08:00:00,0.2650433333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.15005666666666664,0.054183333333333326,0.00015166666666666662
House6,2019-03-09 09:00:00,0.4008183333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.10614000000000008,0.11532833333333335,0.0001833333333333332
House6,2019-03-09 10:00:00,0.2974366666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.073915,0.08954000000000001,0.0001166666666666668
House6,2019-03-09 11:00:00,0.2616550000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.0622716666666667,0.08620833333333333,0.0001983333333333332
House6,2019-03-09 12:00:00,0.6360916666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.06299,0.08441166666666662,0.00016999999999999999
House6,2019-03-09 13:00:00,0.357785,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.10855999999999996,0.034475000000000006,0.00015333333333333347
House6,2019-03-09 14:00:00,1.0915016666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.15123000000000006,0.08276166666666669,0.0002600000000000001
House6,2019-03-09 15:00:00,0.6283783333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.166666666666667e-05,0.12452833333333332,0.06987499999999999,0.00021166666666666675
House6,2019-03-09 16:00:00,0.3006549999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.33333333333333e-05,0.07807,0.08707000000000001,0.00018333333333333328
House6,2019-03-09 17:00:00,0.2424383333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.999999999999999e-05,0.05026666666666669,0.06962499999999999,0.0002300000000000001
House6,2019-03-09 18:00:00,0.2662433333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011666666666666675,0.10559666666666666,0.06056166666666669,0.00020833333333333327
House6,2019-03-09 19:00:00,1.2485900000000003,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.08303166666666667,0.08642666666666668,0.0002766666666666665
House6,2019-03-09 20:00:00,0.1630083333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.03988166666666668,0.03919833333333335,0.00014666666666666674
House6,2019-03-09 21:00:00,0.2086466666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.11061999999999997,0.03742833333333332,0.0001966666666666667
House6,2019-03-09 22:00:00,0.3817633333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.13866166666666666,0.07921333333333333,0.0003183333333333333
House6,2019-03-09 23:00:00,1.1509299999999996,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001033333333333334,0.15848333333333334,0.04794833333333332,0.0002250000000000001
