House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,Kitchen_kW,LR_kW,AC_BR_kW.1
House15,2018-11-23 05:00:00,0.6756349999999997,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002985000000000001,0.34497500000000003,0.0016416666666666665,0.001409999999999999
House15,2018-11-23 06:00:00,0.8295133333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.00265,0.273405,0.0014383333333333331,0.001266666666666667
House15,2018-11-23 07:00:00,0.8851966666666665,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022416666666666683,0.37577166666666667,0.001321666666666666,0.001295
House15,2018-11-23 08:00:00,0.3587966666666665,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002091666666666665,0.161135,0.0011616666666666676,0.0012416666666666672
House15,2018-11-23 09:00:00,0.5226133333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002288333333333332,0.2986483333333333,0.001326666666666666,0.0011649999999999994
House15,2018-11-23 10:00:00,0.3967483333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0016283333333333336,0.23461333333333306,0.0009950000000000004,0.000820000000000001
House15,2018-11-23 11:00:00,0.4992266666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002246666666666665,0.2947033333333333,0.001355,0.0010216666666666668
House15,2018-11-23 12:00:00,0.5808883333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002091666666666666,0.16810999999999995,0.0012033333333333336,0.000916666666666667
House15,2018-11-23 13:00:00,0.8880166666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022050000000000004,0.284555,0.023516666666666658,0.0009416666666666661
House15,2018-11-23 14:00:00,0.7877333333333335,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024133333333333337,0.3518683333333335,0.05296833333333333,0.0011316666666666669
House15,2018-11-23 15:00:00,0.5598733333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002253333333333332,0.3114833333333333,0.0013266666666666663,0.001226666666666667
House15,2018-11-23 16:00:00,0.6106933333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023083333333333337,0.26086,0.0013750000000000012,0.001201666666666667
House15,2018-11-23 17:00:00,0.4814100000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0020133333333333336,0.16184999999999994,0.0011366666666666665,0.0012116666666666669
House15,2018-11-23 18:00:00,0.6694183333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002048333333333333,0.2180416666666668,0.016193333333333334,0.001213333333333334
House15,2018-11-23 19:00:00,0.7658249999999999,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002656666666666666,0.35893499999999995,0.07491500000000008,0.0012833333333333332
House15,2018-11-23 20:00:00,1.096155,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024600000000000012,0.7014966666666668,0.04940333333333335,0.0014483333333333336
House15,2018-11-23 21:00:00,0.8439499999999999,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024483333333333345,0.4138666666666666,0.02801333333333334,0.0014650000000000002
House15,2018-11-23 22:00:00,0.6931350000000002,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025816666666666666,0.18802999999999995,0.04912166666666663,0.0014233333333333333
House15,2018-11-23 23:00:00,0.6748433333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025116666666666664,0.293075,0.0013833333333333323,0.0014766666666666671
House15,2018-11-24 00:00:00,0.5857150000000002,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002525000000000001,0.32477,0.0013466666666666664,0.001475
House15,2018-11-24 01:00:00,0.42861499999999997,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002251666666666665,0.17898999999999993,0.0011966666666666673,0.0014633333333333336
House15,2018-11-24 02:00:00,0.4330783333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002311666666666665,0.18058333333333326,0.0012000000000000005,0.0014933333333333335
House15,2018-11-24 03:00:00,0.4739600000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002419999999999999,0.2353483333333333,0.0012566666666666663,0.0015300000000000008
House15,2018-11-24 04:00:00,0.6016983333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0027016666666666656,0.351145,0.0014116666666666663,0.001530000000000001
House15,2018-11-24 05:00:00,0.4947200000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002553333333333335,0.2963183333333336,0.0013716666666666675,0.001475
House15,2018-11-24 06:00:00,0.3485166666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002178333333333332,0.17639166666666664,0.0012050000000000008,0.0014299999999999994
House15,2018-11-24 07:00:00,0.3989633333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022449999999999987,0.17481500000000005,0.0012833333333333342,0.001356666666666666
House15,2018-11-24 08:00:00,0.3662666666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002131666666666668,0.17145500000000005,0.0011933333333333338,0.001341666666666667
House15,2018-11-24 09:00:00,0.6125416666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002124999999999998,0.2925800000000001,0.0012600000000000005,0.0011116666666666666
House15,2018-11-24 10:00:00,0.8532699999999998,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002521666666666666,0.3777933333333333,0.053935,0.001085
House15,2018-11-24 11:00:00,1.1510349999999998,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0033416666666666647,0.3730933333333333,0.06974166666666666,0.0010633333333333326
House15,2018-11-24 12:00:00,1.1582933333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0028650000000000012,0.1635866666666667,0.06913500000000003,0.0007933333333333332
House15,2018-11-24 13:00:00,0.8318816666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002723333333333334,0.23536166666666666,0.046783333333333336,0.00102
House15,2018-11-24 14:00:00,0.8832866666666663,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026916666666666647,0.3430583333333335,0.06932333333333332,0.0010366666666666666
House15,2018-11-24 15:00:00,0.6955700000000002,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002433333333333334,0.3298533333333333,0.003535000000000001,0.0010916666666666666
House15,2018-11-24 16:00:00,0.5915233333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002638333333333332,0.29647166666666674,0.0015700000000000006,0.001158333333333333
House15,2018-11-24 17:00:00,0.5190283333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023066666666666648,0.16491833333333333,0.0013833333333333323,0.0012116666666666669
House15,2018-11-24 18:00:00,0.5861283333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.00237,0.17298,0.021613333333333342,0.0013333333333333335
House15,2018-11-24 19:00:00,0.928315,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002688333333333332,0.40476,0.06949666666666668,0.0013416666666666672
House15,2018-11-24 20:00:00,0.8371633333333331,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0027733333333333308,0.3620966666666668,0.06937833333333338,0.0013999999999999991
House15,2018-11-24 21:00:00,0.8030083333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002511666666666666,0.3779533333333334,0.0242616666666667,0.0013850000000000002
House15,2018-11-24 22:00:00,0.8533333333333335,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024933333333333344,0.46497,0.001568333333333332,0.001376666666666666
House15,2018-11-24 23:00:00,0.44704666666666654,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002208333333333332,0.17550333333333334,0.0011750000000000005,0.0014216666666666663
House15,2018-11-25 00:00:00,0.4431383333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022533333333333338,0.17674333333333336,0.0012266666666666665,0.0014583333333333336
House15,2018-11-25 01:00:00,0.4832066666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002283333333333332,0.213445,0.0011999999999999992,0.0014349999999999994
House15,2018-11-25 02:00:00,0.6211166666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025250000000000003,0.34671166666666664,0.0013333333333333329,0.0014550000000000001
House15,2018-11-25 03:00:00,0.5655666666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025433333333333345,0.3268000000000001,0.0013366666666666668,0.0015200000000000007
House15,2018-11-25 04:00:00,0.39926333333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002263333333333332,0.17901999999999996,0.0011850000000000007,0.0015050000000000005
House15,2018-11-25 05:00:00,0.4546266666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002390000000000001,0.1774483333333333,0.0012516666666666676,0.0014550000000000001
House15,2018-11-25 06:00:00,0.3676216666666669,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002233333333333332,0.17594333333333328,0.0012066666666666669,0.0014433333333333331
House15,2018-11-25 07:00:00,0.4547266666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002381666666666669,0.2815933333333333,0.0012999999999999993,0.001396666666666666
House15,2018-11-25 08:00:00,0.5470816666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024683333333333354,0.36523,0.001358333333333333,0.0013533333333333338
House15,2018-11-25 09:00:00,0.695975,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002445000000000001,0.3273783333333334,0.038823333333333335,0.0011900000000000005
House15,2018-11-25 10:00:00,1.386585,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002486666666666667,0.5706600000000001,0.0691516666666667,0.001085
House15,2018-11-25 11:00:00,0.9742366666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0029966666666666657,0.3159283333333332,0.06936666666666665,0.0011549999999999991
House15,2018-11-25 12:00:00,0.9427533333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0028433333333333323,0.35343166666666664,0.06914833333333334,0.001185
House15,2018-11-25 13:00:00,0.9946533333333336,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0027049999999999995,0.33987166666666674,0.09333333333333332,0.001285
House15,2018-11-25 14:00:00,0.7728533333333335,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002435000000000002,0.16551833333333332,0.006308333333333337,0.0009883333333333333
House15,2018-11-25 15:00:00,0.8525233333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026499999999999987,0.3248683333333333,0.029435000000000013,0.001115
House15,2018-11-25 16:00:00,0.9010100000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002828333333333333,0.341875,0.06957833333333333,0.0012500000000000007
House15,2018-11-25 17:00:00,0.6950133333333337,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026816666666666664,0.3164000000000001,0.06945833333333334,0.0013049999999999995
House15,2018-11-25 18:00:00,0.8066533333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026416666666666663,0.3476033333333334,0.030465000000000037,0.0013916666666666665
House15,2018-11-25 19:00:00,0.80118,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002643333333333335,0.32744333333333325,0.04763166666666666,0.0012716666666666673
House15,2018-11-25 20:00:00,0.5944949999999999,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002456666666666669,0.17480166666666666,0.0012983333333333338,0.0012750000000000005
House15,2018-11-25 21:00:00,0.5966833333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023433333333333327,0.17803833333333335,0.00121,0.001301666666666666
House15,2018-11-25 22:00:00,0.7213116666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026899999999999997,0.3379116666666666,0.001346666666666666,0.001376666666666666
House15,2018-11-25 23:00:00,0.6812433333333338,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002693333333333332,0.33305,0.0013716666666666651,0.0013433333333333329
House15,2018-11-26 00:00:00,0.5125333333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022966666666666643,0.1991916666666667,0.0011966666666666664,0.0013916666666666658
House15,2018-11-26 01:00:00,0.4715783333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022249999999999982,0.17756833333333333,0.0011566666666666667,0.0014049999999999991
House15,2018-11-26 02:00:00,0.4598099999999999,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002261666666666665,0.17862166666666665,0.0011650000000000002,0.0013999999999999991
House15,2018-11-26 03:00:00,0.5657966666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002566666666666668,0.3215449999999999,0.001316666666666666,0.0014449999999999995
House15,2018-11-26 04:00:00,0.5398299999999999,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025466666666666684,0.3079516666666666,0.0013166666666666676,0.0014233333333333329
House15,2018-11-26 05:00:00,0.4392333333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022716666666666658,0.17530833333333334,0.0011383333333333328,0.0014299999999999994
House15,2018-11-26 06:00:00,0.7124083333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021000000000000007,0.2826433333333333,0.0010716666666666656,0.0012916666666666669
House15,2018-11-26 07:00:00,0.6654800000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023850000000000013,0.2916900000000001,0.0013316666666666661,0.001243333333333333
House15,2018-11-26 08:00:00,0.491325,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023766666666666663,0.2942216666666667,0.0013200000000000009,0.0012616666666666668
House15,2018-11-26 09:00:00,0.4243650000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021216666666666662,0.17890999999999999,0.001223333333333334,0.0011366666666666665
House15,2018-11-26 10:00:00,0.51622,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021100000000000003,0.205185,0.001206666666666666,0.0012000000000000005
House15,2018-11-26 11:00:00,0.5953616666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002441666666666668,0.33383,0.0013916666666666667,0.001118333333333333
House15,2018-11-26 12:00:00,0.7445133333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024766666666666674,0.4683183333333334,0.001455,0.0012333333333333337
House15,2018-11-26 13:00:00,0.7165350000000003,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002668333333333334,0.331,0.0016883333333333342,0.0011716666666666668
House15,2018-11-26 14:00:00,1.2061016666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022966666666666643,0.5174666666666666,0.019303333333333332,0.0009033333333333336
House15,2018-11-26 15:00:00,1.1517700000000002,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024100000000000002,0.5062483333333332,0.041224999999999984,0.0010916666666666668
House15,2018-11-26 16:00:00,0.4542666666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022899999999999986,0.15808166666666662,0.0013466666666666668,0.0010783333333333333
House15,2018-11-26 17:00:00,0.5558916666666668,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023666666666666645,0.1688833333333334,0.0013983333333333324,0.001161666666666667
House15,2018-11-26 18:00:00,0.9293383333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025516666666666665,0.5011316666666666,0.0014816666666666672,0.0013
House15,2018-11-26 19:00:00,1.231206666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.00265,0.4582049999999999,0.06546666666666667,0.0013849999999999995
House15,2018-11-26 20:00:00,1.1610783333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0026983333333333343,0.3500966666666667,0.06941166666666666,0.0014216666666666663
House15,2018-11-26 21:00:00,0.7061716666666666,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002283333333333332,0.18849166666666667,0.02022000000000003,0.0015133333333333331
House15,2018-11-26 22:00:00,0.7217216666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024583333333333328,0.3629750000000001,0.0014233333333333329,0.0014100000000000002
House15,2018-11-26 23:00:00,0.6585683333333334,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025366666666666675,0.3900866666666666,0.0013933333333333328,0.001455
House15,2018-11-27 00:00:00,0.5344833333333333,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025350000000000004,0.32786333333333323,0.0014116666666666655,0.001448333333333333
House15,2018-11-27 01:00:00,0.42589,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023149999999999976,0.22757,0.0012900000000000008,0.00145
House15,2018-11-27 02:00:00,0.3641816666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021916666666666642,0.1744116666666667,0.0012150000000000008,0.001466666666666667
House15,2018-11-27 03:00:00,0.3618350000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021933333333333314,0.17560666666666666,0.0012183333333333345,0.0015116666666666677
House15,2018-11-27 04:00:00,0.37064,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0022166666666666645,0.1845266666666667,0.00121,0.0014866666666666672
House15,2018-11-27 05:00:00,0.5193716666666667,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002305,0.2947983333333333,0.001271666666666667,0.001268333333333333
House15,2018-11-27 06:00:00,0.6550050000000001,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0024383333333333358,0.36012833333333344,0.0013833333333333323,0.0013149999999999991
House15,2018-11-27 07:00:00,0.5439866666666665,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0023516666666666647,0.2707283333333333,0.0014466666666666668,0.0013383333333333329
House15,2018-11-27 08:00:00,0.30790500000000004,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0020833333333333333,0.16257833333333327,0.0012133333333333336,0.00131
House15,2018-11-27 09:00:00,0.48869,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.002233333333333332,0.2946616666666666,0.0012716666666666664,0.0012016666666666669
House15,2018-11-27 10:00:00,0.6040533333333332,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0025166666666666658,0.3360183333333335,0.023473333333333332,0.0011316666666666665
House15,2018-11-27 11:00:00,0.44902166666666665,5445.01,2,2012,10.0,No,12,6.0,3.0,1.0,2.0,3 phase,11,4,5,2,11,0,7,2,1,0,16,1,0,1,146,2,0.0021416666666666667,0.255035,0.004749999999999996,0.0010733333333333333
