House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,UPS_kW,Refrigerator_kW
House5,2018-12-19 13:00:00,0.2391616666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1666666666666668e-05,0.06759,0.046801666666666665
House5,2018-12-19 14:00:00,0.10086333333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.03378166666666668,0.01825666666666673
House5,2018-12-19 15:00:00,0.2400866666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.048989999999999985,0.08940999999999996
House5,2018-12-19 16:00:00,0.3619033333333331,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0034950000000000003,0.09193999999999997,0.1053483333333333
House5,2018-12-19 17:00:00,0.3463133333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015196666666666662,0.09019500000000004,0.1311883333333332
House5,2018-12-19 18:00:00,0.2645033333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015499999999999988,0.07686,0.09622999999999994
House5,2018-12-19 19:00:00,0.3696200000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015529999999999985,0.09898500000000003,0.08330166666666662
House5,2018-12-19 20:00:00,0.3156016666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015751666666666657,0.11857166666666667,0.11345166666666676
House5,2018-12-19 21:00:00,0.3692583333333331,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015906666666666673,0.08830999999999999,0.20613500000000007
House5,2018-12-19 22:00:00,0.2494333333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.017214999999999998,0.12223166666666667,0.07928833333333335
House5,2018-12-19 23:00:00,0.2154399999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.017671666666666676,0.14400666666666667,0.026213333333333314
House5,2018-12-20 00:00:00,0.264145,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01791500000000001,0.09072833333333337,0.10226333333333336
House5,2018-12-20 01:00:00,0.43025833333333335,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01874000000000001,0.06286333333333333,0.27417333333333305
House5,2018-12-20 02:00:00,0.16683666666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.016481666666666662,0.028004999999999988,0.07157666666666668
House5,2018-12-20 03:00:00,0.12327333333333335,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004996666666666665,0.02551499999999999,0.04286166666666661
House5,2018-12-20 04:00:00,0.14103833333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.003461666666666667,0.02515999999999999,0.062361666666666676
House5,2018-12-20 05:00:00,0.12034333333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.001493333333333334,0.02882999999999998,0.040728333333333235
House5,2018-12-20 06:00:00,0.1571666666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0003333333333333334,0.04707666666666667,0.06439833333333335
House5,2018-12-20 07:00:00,0.42921166666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0005133333333333331,0.07302000000000003,0.32170000000000004
House5,2018-12-20 08:00:00,0.0763883333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00018833333333333327,0.03468333333333333,0.03425166666666658
House5,2018-12-20 09:00:00,0.00010000000000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.00010000000000000003,0.0
House5,2018-12-20 10:00:00,0.00010000000000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.00010000000000000003,0.0
House5,2018-12-20 11:00:00,0.00010000000000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.00010000000000000003,0.0
House5,2018-12-20 12:00:00,0.00010000000000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.00010000000000000003,0.0
House5,2018-12-20 13:00:00,0.00010000000000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.00010000000000000003,0.0
House5,2018-12-20 14:00:00,0.08883500000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.061104999999999986,0.026045
House5,2018-12-20 15:00:00,0.8697949999999997,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.001608333333333333,0.34301833333333337,0.1713466666666667
House5,2018-12-20 16:00:00,0.5400783333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.11712666666666666,0.04303999999999997
House5,2018-12-20 17:00:00,0.6992516666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01646666666666666,0.0898916666666667,0.16276499999999988
House5,2018-12-20 18:00:00,0.5945283333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.016841666666666682,0.08997833333333334,0.15364666666666668
House5,2018-12-20 19:00:00,0.4725966666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01693500000000001,0.07535666666666667,0.09976999999999996
House5,2018-12-20 20:00:00,0.6550883333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01667166666666666,0.08730499999999998,0.06341500000000001
House5,2018-12-20 21:00:00,0.5587616666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,8.333333333333334e-06,0.08811666666666668,0.0074350000000000015
House5,2018-12-20 22:00:00,0.4065983333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014859999999999996,0.03384333333333335,0.07427166666666665
House5,2018-12-20 23:00:00,0.46865,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015469999999999984,0.05206333333333333,0.14481666666666676
House5,2018-12-21 00:00:00,0.22741499999999984,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015553333333333337,0.03642,0.02518833333333333
House5,2018-12-21 01:00:00,0.2684950000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015594999999999987,0.033840000000000016,0.12391833333333345
House5,2018-12-21 02:00:00,0.1934,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.013918333333333326,0.03218833333333334,0.07096166666666673
House5,2018-12-21 03:00:00,0.11778833333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.003158333333333334,0.026598333333333345,0.012395
House5,2018-12-21 04:00:00,0.16826500000000005,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.003200000000000001,0.02892833333333335,0.06051666666666657
House5,2018-12-21 05:00:00,0.17820333333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.003161666666666665,0.02906166666666668,0.07148
House5,2018-12-21 06:00:00,0.1069283333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0017233333333333345,0.058615000000000014,0.0019616666666666662
House5,2018-12-21 07:00:00,0.240835,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00044666666666666623,0.04397999999999997,0.17981166666666654
House5,2018-12-21 08:00:00,0.027808333333333327,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0005683333333333338,0.018546666666666656,0.0015383333333333336
House5,2018-12-21 09:00:00,0.08753333333333338,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00025499999999999986,0.013935000000000013,0.06616499999999992
House5,2018-12-21 10:00:00,0.09513833333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00017999999999999998,0.014236666666666672,0.07133166666666665
House5,2018-12-21 11:00:00,0.3768066666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,3.8333333333333334e-05,0.050914999999999995,0.24287666666666666
House5,2018-12-21 12:00:00,0.12996666666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.030551666666666682,0.0069700000000000074
House5,2018-12-21 13:00:00,0.3863899999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,3.3333333333333333e-06,0.04887,0.06381333333333329
House5,2018-12-21 14:00:00,0.4708699999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.0916383333333334,0.06548833333333329
House5,2018-12-21 15:00:00,0.3521783333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.6666666666666669e-06,0.16325333333333333,0.0018700000000000008
House5,2018-12-21 16:00:00,0.6250350000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004070000000000002,0.12308333333333328,0.10219500000000004
House5,2018-12-21 17:00:00,0.42467666666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015469999999999982,0.06155500000000001,0.11427999999999995
House5,2018-12-21 18:00:00,0.3631066666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014516666666666657,0.05736500000000001,0.12338166666666665
House5,2018-12-21 19:00:00,0.6893899999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014611666666666662,0.09112833333333333,0.13620166666666664
House5,2018-12-21 20:00:00,0.5200033333333335,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014694999999999996,0.13882666666666668,0.07110833333333333
House5,2018-12-21 21:00:00,0.3976983333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.016796666666666668,0.09532666666666664,0.06665166666666665
House5,2018-12-21 22:00:00,0.18855,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015924999999999998,0.045170000000000016,0.02173833333333333
House5,2018-12-21 23:00:00,0.2482633333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.010381666666666673,0.04294333333333333,0.07191333333333336
House5,2018-12-22 00:00:00,0.1792766666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0017999999999999995,0.03176500000000003,0.06352833333333333
House5,2018-12-22 01:00:00,0.17084000000000002,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004349999999999998,0.02571166666666668,0.06656666666666665
House5,2018-12-22 02:00:00,0.1834066666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.003704999999999996,0.032170000000000025,0.07300166666666667
House5,2018-12-22 03:00:00,0.12814999999999996,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004336666666666668,0.025765000000000024,0.023568333333333347
House5,2018-12-22 04:00:00,0.17208833333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0022083333333333325,0.030615000000000017,0.06508833333333328
House5,2018-12-22 05:00:00,0.13329833333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0005299999999999998,0.03641333333333334,0.02737
House5,2018-12-22 06:00:00,0.15128833333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00016999999999999996,0.06513333333333336,0.0390466666666666
House5,2018-12-22 07:00:00,0.18971333333333326,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00019000000000000004,0.052411666666666655,0.08281833333333335
House5,2018-12-22 08:00:00,0.14161,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0004099999999999995,0.03314500000000002,0.062035
House5,2018-12-22 09:00:00,0.06384166666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00044833333333333303,0.017218333333333332,0.0016483333333333337
House5,2018-12-22 10:00:00,0.15003666666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.000215,0.015846666666666658,0.09004666666666662
House5,2018-12-22 11:00:00,0.19795000000000004,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.04637833333333333,0.08336833333333331
House5,2018-12-22 12:00:00,0.33478166666666664,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,8.333333333333334e-06,0.06799333333333331,0.09804333333333327
House5,2018-12-22 13:00:00,0.4774933333333335,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0022583333333333327,0.06172000000000001,0.024855000000000026
House5,2018-12-22 14:00:00,0.5552516666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.6666666666666669e-06,0.06180500000000001,0.06546333333333329
House5,2018-12-22 15:00:00,0.4133733333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.05205333333333336,0.07182999999999991
House5,2018-12-22 16:00:00,0.2512183333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.6666666666666669e-06,0.05554833333333333,0.061988333333333326
House5,2018-12-22 17:00:00,0.36748833333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004181666666666667,0.07122333333333335,0.15360333333333331
House5,2018-12-22 18:00:00,0.4366616666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.02090833333333332,0.09495000000000003,0.2047666666666668
House5,2018-12-22 19:00:00,0.5663583333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.02922333333333336,0.15217666666666665,0.09257000000000004
House5,2018-12-22 20:00:00,0.6553733333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.03034333333333332,0.07249666666666664,0.0613583333333333
House5,2018-12-22 21:00:00,0.29207000000000005,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.028841666666666658,0.05736499999999997,0.062033333333333336
House5,2018-12-22 22:00:00,0.2018083333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014978333333333324,0.03809833333333333,0.04665
House5,2018-12-22 23:00:00,0.20006833333333326,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015121666666666669,0.027921666666666685,0.05025999999999999
House5,2018-12-23 00:00:00,0.18919333333333327,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015126666666666668,0.029094999999999982,0.06361999999999994
House5,2018-12-23 01:00:00,0.17922999999999994,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.006758333333333332,0.027356666666666685,0.07024999999999995
House5,2018-12-23 02:00:00,0.16650000000000004,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0039850000000000016,0.025911666666666684,0.061389999999999986
House5,2018-12-23 03:00:00,0.1251416666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004353333333333332,0.02587333333333336,0.019671666666666664
House5,2018-12-23 04:00:00,0.1351616666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0021899999999999997,0.024161666666666703,0.054369999999999946
House5,2018-12-23 05:00:00,0.10737166666666664,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0010583333333333332,0.05033,0.02244833333333333
House5,2018-12-23 06:00:00,0.1754516666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0006349999999999997,0.056493333333333375,0.06680999999999995
House5,2018-12-23 07:00:00,0.1751533333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0002100000000000001,0.05197166666666666,0.07546000000000001
House5,2018-12-23 08:00:00,0.07583333333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0002616666666666668,0.02713,0.0017433333333333335
House5,2018-12-23 09:00:00,0.13386833333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0004149999999999998,0.017946666666666666,0.07016666666666659
House5,2018-12-23 10:00:00,0.4732283333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00010833333333333336,0.045708333333333344,0.21276166666666665
House5,2018-12-23 11:00:00,0.31050166666666673,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,4.833333333333334e-05,0.03268166666666665,0.12699833333333335
House5,2018-12-23 12:00:00,0.2317316666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,3.3333333333333333e-06,0.04378999999999999,0.04294833333333322
House5,2018-12-23 13:00:00,0.6354016666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,2.5e-05,0.052935,0.165735
House5,2018-12-23 14:00:00,0.4029499999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0,0.07717833333333332,0.04162666666666666
House5,2018-12-23 15:00:00,0.4930733333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,2.666666666666667e-05,0.09081833333333336,0.2482333333333332
House5,2018-12-23 16:00:00,0.6971366666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.006093333333333336,0.08983166666666667,0.07033166666666657
House5,2018-12-23 17:00:00,0.8380099999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015050000000000006,0.0933983333333334,0.1310683333333332
House5,2018-12-23 18:00:00,0.7898866666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015108333333333338,0.09916666666666664,0.08831333333333333
House5,2018-12-23 19:00:00,0.5750850000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015256666666666663,0.12456,0.18996333333333326
House5,2018-12-23 20:00:00,0.3746733333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015113333333333343,0.06562833333333333,0.10516166666666664
House5,2018-12-23 21:00:00,0.2502633333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014843333333333347,0.051320000000000025,0.04663
House5,2018-12-23 22:00:00,0.2586516666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01495833333333334,0.04466499999999999,0.10466000000000003
House5,2018-12-23 23:00:00,0.155675,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01504833333333334,0.04489333333333331,0.0021500000000000013
House5,2018-12-24 00:00:00,0.27731500000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015348333333333318,0.049694999999999975,0.11154333333333337
House5,2018-12-24 01:00:00,0.5470149999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015406666666666647,0.06713833333333334,0.003336666666666668
House5,2018-12-24 02:00:00,0.2644816666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.008809999999999993,0.03583166666666668,0.12408166666666665
House5,2018-12-24 03:00:00,0.1283333333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.005373333333333336,0.02583666666666669,0.002076666666666668
House5,2018-12-24 04:00:00,0.2395416666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0051,0.025860000000000025,0.11421500000000005
