House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Kitchen_kW,AC_BR_kW,AC_BR_kW.1,AC_BR_kW.2
House23,2018-12-22 01:00:00,0.3167116666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.026056666666666662,0.00015999999999999982,0.00011500000000000004,0.001063333333333333
House23,2018-12-22 02:00:00,0.31326666666666664,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015315,0.00013666666666666672,9.833333333333336e-05,0.0009950000000000009
House23,2018-12-22 03:00:00,0.3435949999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.030738333333333326,0.00013166666666666665,0.00010000000000000003,0.0009533333333333336
House23,2018-12-22 04:00:00,0.32997499999999985,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.03551333333333332,0.00013500000000000006,9.000000000000002e-05,0.00096
House23,2018-12-22 05:00:00,0.4826533333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.08734166666666665,0.000185,0.016419999999999997,0.0007383333333333343
House23,2018-12-22 06:00:00,0.4019416666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.07734333333333332,0.00017999999999999988,5.4999999999999975e-05,0.0007933333333333334
House23,2018-12-22 07:00:00,0.2853166666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.018226666666666672,0.00015333333333333326,8.666666666666667e-05,0.0009916666666666663
House23,2018-12-22 08:00:00,0.08208166666666662,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015671666666666664,5.499999999999999e-05,6.333333333333332e-05,0.0007566666666666671
House23,2018-12-22 09:00:00,0.7624616666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10318,0.00013499999999999995,0.0002516666666666665,0.001303333333333334
House23,2018-12-22 10:00:00,0.8835066666666669,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2658233333333333,0.00014166666666666668,0.0002799999999999999,0.0013083333333333324
House23,2018-12-22 11:00:00,0.5528800000000003,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2514100000000001,0.00032000000000000013,0.00013333333333333334,0.00018833333333333324
House23,2018-12-22 12:00:00,0.7105033333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.37804,0.00022499999999999994,8.333333333333334e-05,0.0004033333333333333
House23,2018-12-22 13:00:00,0.5540083333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4814533333333333,0.00017666666666666666,0.00011,0.0007233333333333335
House23,2018-12-22 14:00:00,0.7289783333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2620383333333334,0.00014666666666666666,0.00018166666666666665,0.0013083333333333337
House23,2018-12-22 15:00:00,0.4422583333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3012183333333334,0.0001833333333333334,4.1666666666666665e-05,0.0005033333333333336
House23,2018-12-22 16:00:00,0.7012783333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.33099666666666666,0.0002716666666666667,5.666666666666664e-05,0.0004316666666666669
House23,2018-12-22 17:00:00,0.5520616666666669,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.31477,0.00013333333333333348,4.666666666666665e-05,0.0007133333333333338
House23,2018-12-22 18:00:00,0.7158700000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.36730333333333337,0.00031666666666666665,4.1666666666666665e-05,0.00028999999999999995
House23,2018-12-22 19:00:00,0.9146883333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2998533333333335,0.00034833333333333347,6.6666666666666675e-06,0.00029499999999999985
House23,2018-12-22 20:00:00,0.8743049999999997,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.29426500000000005,0.00033833333333333344,1.1666666666666668e-05,0.0002400000000000001
House23,2018-12-22 21:00:00,1.0492683333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.38188333333333335,0.0002233333333333335,1.5000000000000005e-05,0.0003016666666666667
House23,2018-12-22 22:00:00,0.8095633333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.30278499999999997,0.00020000000000000006,3.3333333333333333e-06,0.0003416666666666667
House23,2018-12-22 23:00:00,0.9174183333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.19751499999999994,0.00015,8.333333333333334e-06,0.0004416666666666672
House23,2018-12-23 00:00:00,0.8586200000000002,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.18095833333333325,0.00018500000000000008,1e-05,0.0003333333333333333
House23,2018-12-23 01:00:00,0.6041833333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10851166666666663,0.0001699999999999999,9.000000000000002e-05,0.0006900000000000001
House23,2018-12-23 02:00:00,0.4071483333333335,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.05605666666666668,0.00017166666666666676,9.66666666666667e-05,0.0008116666666666664
House23,2018-12-23 03:00:00,0.3144000000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.013640000000000008,0.00018833333333333327,0.00014500000000000006,0.0010166666666666664
House23,2018-12-23 04:00:00,0.29825166666666675,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.014350000000000003,0.00017499999999999994,0.00014333333333333334,0.0009933333333333328
House23,2018-12-23 05:00:00,0.3356966666666665,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01889,0.000225,0.00014166666666666668,0.0009166666666666672
House23,2018-12-23 06:00:00,0.29028833333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.012506666666666671,0.00021166666666666675,0.00013333333333333334,0.0009833333333333332
House23,2018-12-23 07:00:00,0.33216,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.018461666666666668,0.0001966666666666667,0.00011500000000000004,0.0008833333333333332
House23,2018-12-23 08:00:00,0.3409550000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.03028166666666665,0.00019833333333333346,0.00011500000000000007,0.0008016666666666671
House23,2018-12-23 09:00:00,0.2696983333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.04360500000000001,0.00012666666666666664,0.00012500000000000008,0.0010483333333333328
House23,2018-12-23 10:00:00,0.8521783333333331,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02884166666666666,0.00016833333333333327,0.00028166666666666645,0.001571666666666668
House23,2018-12-23 11:00:00,0.8850433333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.17032999999999998,0.00015000000000000004,0.0002399999999999999,0.0013250000000000009
House23,2018-12-23 12:00:00,0.5435416666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.20501666666666665,0.0001533333333333333,0.0001983333333333333,0.0008500000000000003
House23,2018-12-23 13:00:00,0.7799566666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1544716666666667,7.33333333333333e-05,0.00030499999999999977,0.0013616666666666668
House23,2018-12-23 14:00:00,0.3667866666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.33273666666666657,9.833333333333333e-05,0.0001416666666666666,0.0009616666666666664
House23,2018-12-23 15:00:00,0.8790433333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3692983333333334,0.0003900000000000002,5e-06,0.0002516666666666666
House23,2018-12-23 16:00:00,1.1188600000000004,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4208183333333332,0.00040333333333333367,2.1666666666666667e-05,0.00023166666666666656
House23,2018-12-23 17:00:00,0.6913599999999996,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.38352166666666665,0.00031000000000000016,3.8333333333333334e-05,0.00038000000000000013
House23,2018-12-23 18:00:00,0.6789083333333336,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2717483333333333,0.0002583333333333334,2.0000000000000005e-05,0.0006266666666666666
House23,2018-12-23 19:00:00,0.5361849999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.15349166666666667,0.0002316666666666667,6.666666666666663e-05,0.000865
House23,2018-12-23 20:00:00,0.5628183333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.142785,0.00026000000000000003,4.833333333333331e-05,0.0007449999999999999
House23,2018-12-23 21:00:00,0.7981483333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.21410666666666664,0.0002383333333333334,4.666666666666665e-05,0.0004833333333333334
House23,2018-12-23 22:00:00,0.6953849999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2098283333333333,0.0002433333333333335,6.666666666666663e-05,0.0005866666666666665
House23,2018-12-23 23:00:00,0.8004816666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2339283333333333,0.0002516666666666666,6.333333333333329e-05,0.0004933333333333329
House23,2018-12-24 00:00:00,0.5603016666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.16695833333333335,0.00011833333333333345,3.6666666666666666e-05,0.0007383333333333334
House23,2018-12-24 01:00:00,0.5284699999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.12197666666666665,0.00011666666666666668,9.000000000000002e-05,0.0008549999999999999
House23,2018-12-24 02:00:00,0.2954266666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.007946666666666664,0.00016499999999999994,0.00010000000000000003,0.0010416666666666669
House23,2018-12-24 03:00:00,0.35204666666666673,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.04241833333333332,0.000225,0.00013333333333333334,0.0008583333333333339
House23,2018-12-24 04:00:00,0.3809149999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.04140500000000001,0.0002500000000000001,0.00013166666666666665,0.0008550000000000004
House23,2018-12-24 05:00:00,0.3982899999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0823033333333333,0.0003133333333333334,0.00012833333333333333,0.0008583333333333332
House23,2018-12-24 06:00:00,0.3555599999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02825666666666667,0.0002950000000000001,9.833333333333336e-05,0.000896666666666667
House23,2018-12-24 07:00:00,0.3110383333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02608333333333333,0.0003,9.666666666666672e-05,0.0008633333333333334
House23,2018-12-24 08:00:00,0.3371450000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0784,0.00024499999999999994,9.66666666666666e-05,0.0008450000000000003
House23,2018-12-24 09:00:00,0.00019000000000000004,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0,0.0,0.0,0.0
House23,2018-12-24 10:00:00,0.0001866666666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0,0.0,0.0,0.0
House23,2018-12-24 11:00:00,0.0001866666666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0,0.0,0.0,0.0
House23,2018-12-24 12:00:00,0.00017999999999999998,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0,0.0,0.0,0.0
House23,2018-12-24 13:00:00,0.14396166666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10857166666666664,6.500000000000001e-05,0.002903333333333333,0.00018833333333333327
House23,2018-12-24 14:00:00,0.69425,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.5059316666666666,0.0005416666666666668,0.013298333333333334,0.00032999999999999994
House23,2018-12-24 15:00:00,0.8633666666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.45627,0.0005283333333333336,0.005089999999999997,0.00024666666666666657
House23,2018-12-24 16:00:00,0.6735900000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.30636666666666673,0.0003150000000000002,1.3333333333333335e-05,0.00045
House23,2018-12-24 17:00:00,0.6296983333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4588316666666666,0.0002033333333333333,3.333333333333333e-05,0.0005533333333333334
House23,2018-12-24 18:00:00,0.801135,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3712083333333332,0.0002733333333333331,4.999999999999998e-05,0.0004766666666666669
House23,2018-12-24 19:00:00,0.6114233333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.18439166666666668,0.0002100000000000001,1.6666666666666667e-05,0.00042500000000000014
House23,2018-12-24 20:00:00,0.6069733333333335,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2082966666666667,0.0002499999999999999,1.833333333333334e-05,0.0004850000000000004
House23,2018-12-24 21:00:00,0.7398849999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2299116666666667,0.00020833333333333346,1.3333333333333335e-05,0.0006066666666666668
House23,2018-12-24 22:00:00,0.8655616666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2828083333333334,0.0002383333333333333,3.000000000000001e-05,0.010168333333333337
House23,2018-12-24 23:00:00,1.1098283333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.29647833333333345,0.00021000000000000004,1.6666666666666669e-06,0.06808833333333332
House23,2018-12-25 00:00:00,0.5507583333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1490633333333333,0.00017833333333333321,1e-05,0.0006416666666666661
House23,2018-12-25 01:00:00,0.601015,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.14207666666666666,0.00016666666666666666,1.5000000000000005e-05,0.0005566666666666666
House23,2018-12-25 02:00:00,0.5574383333333331,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1384066666666667,0.0002200000000000001,5.666666666666664e-05,0.0006250000000000003
House23,2018-12-25 03:00:00,0.3989749999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.08065000000000001,0.00020000000000000006,8.499999999999999e-05,0.00088
House23,2018-12-25 04:00:00,0.403675,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.06231666666666666,0.00019000000000000006,9.833333333333333e-05,0.0009166666666666668
House23,2018-12-25 05:00:00,0.3917399999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.06702666666666665,0.00018833333333333346,0.00010166666666666668,0.000848333333333334
House23,2018-12-25 06:00:00,0.3418066666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.014925,0.00021166666666666675,0.00012333333333333334,0.0009799999999999998
House23,2018-12-25 07:00:00,0.33432666666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.04708833333333337,0.0002016666666666666,8.833333333333334e-05,0.0007666666666666672
House23,2018-12-25 08:00:00,0.2287633333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.07641333333333329,0.00020499999999999983,0.00013333333333333329,0.0010916666666666666
House23,2018-12-25 09:00:00,0.874315,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.06690166666666666,7.333333333333333e-05,0.035661666666666696,0.001381666666666666
House23,2018-12-25 10:00:00,1.4798266666666664,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.09982333333333336,2.666666666666668e-05,0.00032833333333333336,0.001486666666666667
House23,2018-12-25 11:00:00,1.4284466666666669,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.14510000000000006,4.3333333333333334e-05,0.0003516666666666667,0.0013900000000000002
House23,2018-12-25 12:00:00,1.1762483333333336,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2720033333333333,0.00010500000000000003,0.00023166666666666661,0.000996666666666667
House23,2018-12-25 13:00:00,0.5103366666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4732316666666666,0.00033833333333333344,4.999999999999999e-05,0.00043
House23,2018-12-25 14:00:00,0.6369983333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4946083333333333,0.0005616666666666668,3.8333333333333334e-05,0.0007049999999999997
House23,2018-12-25 15:00:00,0.7632083333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3722383333333335,0.0004933333333333331,3.5000000000000004e-05,0.0006216666666666665
House23,2018-12-25 16:00:00,1.152738333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4590333333333333,0.00031000000000000016,1e-05,0.00026333333333333336
House23,2018-12-25 17:00:00,1.5834166666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.5001083333333334,0.0005566666666666665,3.000000000000001e-05,0.0009116666666666667
House23,2018-12-25 18:00:00,2.442886666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.503085,0.0006950000000000004,2.8333333333333342e-05,0.0007799999999999997
House23,2018-12-25 19:00:00,2.4853883333333338,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.5359116666666668,0.0006850000000000003,4e-05,0.0007750000000000003
House23,2018-12-25 20:00:00,1.975153333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4175216666666667,0.0005950000000000003,2.333333333333334e-05,0.0003766666666666668
House23,2018-12-25 21:00:00,1.2513783333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2985183333333334,0.0005000000000000003,2.666666666666668e-05,0.0004800000000000002
House23,2018-12-25 22:00:00,1.0542266666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3697099999999999,0.000275,3.3333333333333333e-06,0.0004850000000000002
House23,2018-12-25 23:00:00,0.8305133333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3275066666666666,0.00027166666666666653,2.1666666666666674e-05,0.0004533333333333334
House23,2018-12-26 00:00:00,0.6826350000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.195795,0.00020166666666666683,4e-05,0.0006266666666666666
House23,2018-12-26 01:00:00,0.6764966666666665,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.20467333333333326,0.00020000000000000004,3.6666666666666666e-05,0.0005450000000000003
House23,2018-12-26 02:00:00,0.5432083333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.14545833333333336,0.0002966666666666668,2.5000000000000008e-05,0.0006449999999999996
House23,2018-12-26 03:00:00,0.34450833333333325,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.022346666666666657,0.0002466666666666666,0.00010000000000000003,0.0009999999999999996
House23,2018-12-26 04:00:00,0.3545516666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.012185000000000005,0.0002450000000000001,0.00010000000000000003,0.000986666666666667
House23,2018-12-26 05:00:00,0.3698583333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02888500000000001,0.00026666666666666673,0.00013000000000000002,0.0008683333333333334
House23,2018-12-26 06:00:00,0.3156416666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.017294999999999998,0.000275,0.00012833333333333333,0.0009633333333333336
