House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,UPS_kW,AC_LR_kW,Kitchen_kW,AC_MBR_kW
House7,2018-11-27 20:00:00,0.4834066666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.23091833333333345,0.0017366666666666663,0.12468166666666665,0.0011250000000000003
House7,2018-11-27 21:00:00,0.4802166666666669,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.23086,0.0019783333333333315,0.17211500000000002,0.0012716666666666655
House7,2018-11-27 22:00:00,0.4784133333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2064216666666668,0.001851666666666666,0.14603166666666667,0.0013249999999999998
House7,2018-11-27 23:00:00,0.35750333333333345,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1497866666666667,0.001514999999999999,0.09142500000000006,0.0013083333333333345
House7,2018-11-28 00:00:00,0.36850166666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14835333333333342,0.0016533333333333328,0.10427833333333332,0.001305000000000001
House7,2018-11-28 01:00:00,0.35553,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14765833333333336,0.0016833333333333338,0.10765166666666673,0.00131
House7,2018-11-28 02:00:00,0.30629666666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13439833333333334,0.0015183333333333338,0.09354333333333334,0.00127
House7,2018-11-28 03:00:00,0.29295333333333323,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.11405333333333335,0.0012616666666666653,0.08216500000000003,0.001270000000000001
House7,2018-11-28 04:00:00,0.26670666666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14059499999999994,0.0015383333333333325,0.10553,0.0012183333333333332
House7,2018-11-28 05:00:00,0.2815599999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15679166666666666,0.0015549999999999993,0.10400999999999999,0.0012383333333333322
House7,2018-11-28 06:00:00,0.2506999999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15136833333333327,0.0013816666666666662,0.07794499999999997,0.0012016666666666664
House7,2018-11-28 07:00:00,0.45608999999999994,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.184845,0.002388333333333332,0.22259666666666664,0.0012366666666666672
House7,2018-11-28 08:00:00,0.4367716666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18592,0.0019833333333333326,0.19112500000000013,0.0012199999999999984
House7,2018-11-28 09:00:00,0.3033733333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17262833333333333,0.0015066666666666679,0.09774833333333337,0.0012150000000000008
House7,2018-11-28 10:00:00,0.36020999999999986,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1880916666666668,0.0019450000000000008,0.15172666666666662,0.0013166666666666676
House7,2018-11-28 11:00:00,0.34767499999999985,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15889666666666666,0.001923333333333333,0.15813833333333333,0.0013316666666666655
House7,2018-11-28 12:00:00,0.2533083333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.131885,0.0015683333333333333,0.10591166666666664,0.0012166666666666671
House7,2018-11-28 13:00:00,0.2640599999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.12352500000000005,0.001901666666666668,0.13183833333333328,0.0012950000000000006
House7,2018-11-28 14:00:00,0.27393500000000004,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13205000000000006,0.001639999999999999,0.10861166666666668,0.001211666666666666
House7,2018-11-28 15:00:00,0.373835,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19924999999999984,0.0015816666666666661,0.10596166666666666,0.001163333333333333
House7,2018-11-28 16:00:00,0.6047699999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2361166666666667,0.00288,0.2938216666666668,0.0012983333333333338
House7,2018-11-28 17:00:00,0.4721533333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21814000000000008,0.002019999999999999,0.17912166666666673,0.0012766666666666675
House7,2018-11-28 18:00:00,0.3883933333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20876000000000008,0.001628333333333333,0.10401499999999993,0.0012550000000000007
House7,2018-11-28 19:00:00,0.4638783333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2181833333333333,0.001891666666666666,0.1324066666666667,0.0012099999999999995
House7,2018-11-28 20:00:00,0.4734633333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20552833333333329,0.0015666666666666667,0.1066,0.001283333333333334
House7,2018-11-28 21:00:00,0.5032316666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1965383333333333,0.0020183333333333325,0.1927333333333333,0.001218333333333333
House7,2018-11-28 22:00:00,0.41063666666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2006066666666667,0.0016749999999999988,0.11023499999999999,0.001201666666666666
House7,2018-11-28 23:00:00,0.3541216666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14315666666666665,0.0014933333333333333,0.08410499999999997,0.001265
House7,2018-11-29 00:00:00,0.3664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.137825,0.001641666666666667,0.10370833333333326,0.0013466666666666672
House7,2018-11-29 01:00:00,0.3626349999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13425833333333334,0.0016633333333333333,0.1052633333333333,0.0013200000000000002
House7,2018-11-29 02:00:00,0.3044416666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1026783333333333,0.0013499999999999994,0.07821499999999995,0.0012700000000000005
House7,2018-11-29 03:00:00,0.3637566666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.12979333333333334,0.0016049999999999988,0.11046833333333324,0.001361666666666667
House7,2018-11-29 04:00:00,0.3548483333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13742000000000001,0.001545,0.09331333333333336,0.001295
House7,2018-11-29 05:00:00,0.3640433333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15627999999999995,0.0015183333333333338,0.08647666666666667,0.00135
House7,2018-11-29 06:00:00,0.2976533333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13592166666666666,0.0016133333333333336,0.10840166666666667,0.001316666666666666
House7,2018-11-29 07:00:00,0.33023,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1523016666666667,0.0015583333333333337,0.13009500000000002,0.001136666666666667
House7,2018-11-29 08:00:00,0.4812849999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.150425,0.0022683333333333327,0.2497550000000001,0.0011283333333333336
House7,2018-11-29 09:00:00,0.3798716666666669,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1868166666666667,0.001636666666666666,0.11492000000000005,0.0011049999999999996
House7,2018-11-29 10:00:00,0.3981033333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.208835,0.001538333333333333,0.10400666666666668,0.0011516666666666676
House7,2018-11-29 11:00:00,0.4614133333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2275749999999999,0.001711666666666666,0.12455166666666673,0.0011166666666666673
House7,2018-11-29 12:00:00,0.4083366666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.205895,0.0016300000000000008,0.11631166666666667,0.0011166666666666664
House7,2018-11-29 13:00:00,0.4431100000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17422000000000007,0.0018583333333333344,0.15055000000000002,0.001185000000000001
House7,2018-11-29 14:00:00,0.4421133333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17521666666666666,0.0020333333333333353,0.15483333333333335,0.0011049999999999994
House7,2018-11-29 15:00:00,0.28922833333333325,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15151166666666666,0.0015349999999999984,0.09441666666666663,0.001169999999999999
House7,2018-11-29 16:00:00,0.4078200000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18869,0.002283333333333334,0.17487000000000005,0.0012383333333333337
House7,2018-11-29 17:00:00,0.5790333333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.228185,0.003105,0.270785,0.0013733333333333345
House7,2018-11-29 18:00:00,0.5235099999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21173166666666665,0.0020683333333333348,0.20630000000000007,0.0012233333333333337
House7,2018-11-29 19:00:00,0.4645433333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2041233333333333,0.0017350000000000015,0.12946333333333335,0.0011000000000000003
House7,2018-11-29 20:00:00,0.5663483333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2350750000000001,0.0021233333333333343,0.16919333333333333,0.001424999999999999
House7,2018-11-29 21:00:00,0.5167866666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.24284166666666665,0.0017299999999999991,0.12312000000000005,0.0013950000000000006
House7,2018-11-29 22:00:00,0.3872249999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17129333333333333,0.001376666666666667,0.08686833333333334,0.001388333333333333
House7,2018-11-29 23:00:00,0.3602150000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13338500000000006,0.0014500000000000008,0.10163166666666663,0.00137
House7,2018-11-30 00:00:00,0.3336666666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.10078000000000004,0.0014616666666666669,0.10641333333333326,0.0013650000000000001
House7,2018-11-30 01:00:00,0.3614383333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13228833333333334,0.0016233333333333327,0.10156166666666668,0.0014033333333333346
House7,2018-11-30 02:00:00,0.3620766666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14169166666666666,0.0015233333333333314,0.09182333333333333,0.0013433333333333346
House7,2018-11-30 03:00:00,0.400815,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14857166666666674,0.001625,0.12374499999999995,0.001383333333333334
House7,2018-11-30 04:00:00,0.33278833333333346,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13832666666666665,0.001336666666666668,0.07686333333333334,0.0013383333333333335
House7,2018-11-30 05:00:00,0.28219499999999986,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.12017833333333335,0.0015883333333333329,0.10830166666666667,0.0013466666666666672
House7,2018-11-30 06:00:00,0.2598016666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.11856833333333333,0.001538333333333332,0.09696166666666664,0.0013050000000000002
House7,2018-11-30 07:00:00,0.35163166666666673,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17936999999999992,0.0016533333333333337,0.11987666666666665,0.0011933333333333336
House7,2018-11-30 08:00:00,0.50025,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19741500000000006,0.002338333333333334,0.24325,0.0012866666666666651
House7,2018-11-30 09:00:00,0.34639666666666674,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17573333333333335,0.0015933333333333329,0.11051333333333332,0.0012399999999999991
House7,2018-11-30 10:00:00,0.6431283333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20816333333333328,0.0015816666666666676,0.10992000000000006,0.0020916666666666666
House7,2018-11-30 11:00:00,0.4837183333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17989166666666664,0.0017466666666666663,0.1306866666666667,0.0017850000000000008
House7,2018-11-30 12:00:00,0.3838066666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.19295,0.001948333333333336,0.16394,0.0012899999999999995
House7,2018-11-30 13:00:00,0.30154499999999995,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.18096500000000007,0.0017000000000000006,0.108125,0.001306666666666668
House7,2018-11-30 14:00:00,0.3199750000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.17761333333333346,0.001805,0.13021166666666667,0.0013066666666666654
House7,2018-11-30 15:00:00,0.2665583333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14376333333333333,0.0013583333333333331,0.081855,0.0011116666666666668
House7,2018-11-30 16:00:00,0.6070550000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21099999999999994,0.0026283333333333345,0.2827216666666666,0.0011616666666666672
House7,2018-11-30 17:00:00,0.5227499999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.16803166666666666,0.0027683333333333327,0.24811666666666665,0.0012216666666666654
House7,2018-11-30 18:00:00,0.3816099999999999,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20712166666666665,0.001263333333333334,0.08668999999999998,0.0012766666666666668
House7,2018-11-30 19:00:00,0.4183433333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20834833333333336,0.001701666666666666,0.1172633333333333,0.0012566666666666672
House7,2018-11-30 20:00:00,0.5031249999999997,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.23674166666666666,0.002115,0.155625,0.0012649999999999994
House7,2018-11-30 21:00:00,0.5496566666666669,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2239583333333333,0.0020916666666666675,0.19101166666666666,0.0012183333333333328
House7,2018-11-30 22:00:00,0.487105,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21549499999999994,0.0019150000000000007,0.14872,0.0012000000000000005
House7,2018-11-30 23:00:00,0.3769133333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1815466666666667,0.0017733333333333336,0.13781666666666662,0.0012599999999999998
House7,2018-12-01 00:00:00,0.27638333333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14227333333333333,0.0015349999999999995,0.10478166666666668,0.0012499999999999987
House7,2018-12-01 01:00:00,0.25218333333333337,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13808499999999996,0.0014816666666666665,0.08511999999999996,0.001253333333333334
House7,2018-12-01 02:00:00,0.2802333333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13802833333333334,0.0016883333333333336,0.11323166666666673,0.0012666666666666664
House7,2018-12-01 03:00:00,0.26568,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1331433333333333,0.0014066666666666667,0.10353666666666668,0.001239999999999999
House7,2018-12-01 04:00:00,0.21385,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.09902000000000001,0.0013366666666666663,0.08570333333333327,0.0012616666666666668
House7,2018-12-01 05:00:00,0.26519666666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14200500000000002,0.0015549999999999989,0.09450666666666667,0.0013200000000000015
House7,2018-12-01 06:00:00,0.2751266666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1355633333333333,0.0016833333333333325,0.10976333333333327,0.0013283333333333335
House7,2018-12-01 07:00:00,0.35526,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.13828833333333332,0.001448333333333333,0.08071499999999995,0.0014266666666666672
House7,2018-12-01 08:00:00,0.4087833333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15467333333333333,0.0015783333333333346,0.0957266666666667,0.001428333333333334
House7,2018-12-01 09:00:00,0.4099733333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.142755,0.002143333333333333,0.2296566666666667,0.0013083333333333337
House7,2018-12-01 10:00:00,0.4893583333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.21752,0.002115000000000001,0.19756166666666666,0.0012249999999999993
House7,2018-12-01 11:00:00,0.3491266666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1803733333333333,0.0018033333333333347,0.12824000000000002,0.001216666666666667
House7,2018-12-01 12:00:00,0.5451033333333332,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.24295999999999998,0.002218333333333333,0.2208366666666667,0.0012049999999999984
House7,2018-12-01 13:00:00,0.4702766666666666,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2354666666666666,0.0019216666666666668,0.15324999999999994,0.001156666666666666
House7,2018-12-01 14:00:00,0.4223633333333333,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.15675666666666668,0.0014150000000000002,0.08864666666666669,0.0013916666666666671
House7,2018-12-01 15:00:00,0.3709166666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.2073716666666667,0.0018266666666666648,0.1338933333333334,0.0013399999999999994
House7,2018-12-01 16:00:00,0.4819733333333335,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.22457333333333326,0.002633333333333333,0.2190183333333334,0.0013200000000000006
House7,2018-12-01 17:00:00,0.5500099999999998,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.216565,0.0028916666666666665,0.2502633333333332,0.001371666666666667
House7,2018-12-01 18:00:00,0.4352183333333334,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.207935,0.0017983333333333321,0.12397500000000004,0.0012799999999999992
House7,2018-12-01 19:00:00,0.43240333333333336,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.172025,0.0018283333333333329,0.14029666666666668,0.001236666666666667
House7,2018-12-01 20:00:00,0.5224416666666668,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.20875,0.002201666666666666,0.18447666666666665,0.0012966666666666658
House7,2018-12-01 21:00:00,0.3876766666666665,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1858966666666667,0.0014633333333333332,0.08746499999999999,0.0011466666666666665
House7,2018-12-01 22:00:00,0.3255750000000001,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.1908166666666668,0.0016483333333333345,0.10235000000000004,0.001278333333333334
House7,2018-12-01 23:00:00,0.29561666666666664,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.14932166666666666,0.00177,0.11079833333333336,0.0012899999999999995
House7,2018-12-02 00:00:00,0.2267566666666667,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.10459333333333333,0.0015183333333333331,0.09687499999999998,0.0013
House7,2018-12-02 01:00:00,0.229715,2450.25,2,2015,10.0,Yes,6,3.0,1.0,1.0,1.0,3 phase,5,3,1,1,5,0,5,1,2,8,10,0,0,1,30,1,0.12159833333333338,0.0013616666666666668,0.08529333333333337,0.0012683333333333342
